"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"14","7","Kumpulainen J. ()",21,0,"09.19","2.8",1,2.1,"44.4%",0.2,0.7,"28.6%",1.1,2.8,"40.7%",0.3,0.5,"70.0%",1.5,0.7,2.2,0.1,0.1,0.6,0,1,"2.9",0,0,"2002-2003","421-gie"
"15","7","Obasuyi N. ()",5,0,"08.20","1.6",0.4,0.4,"100.0%",0,0,"0.0%",0.4,0.4,"100.0%",0.8,1.2,"66.7%",2,0.4,2.4,0,0.4,0.8,0.6,1,"3.8",0,0,"2002-2003","421-gie"
"16","6","Szymanski S. ()",18,0,"05.28","1.0",0.3,1.6,"21.4%",0.1,0.2,"66.7%",0.4,1.7,"25.8%",0,0,"0.0%",0.6,0.6,1.2,0.7,0.3,0.2,0,0.8,"1.7",0,0,"2002-2003","421-gie"
"17","13","Cannon D. ()",3,0,"04.33","0.7",0.3,0.3,"100.0%",0,0.3,"0.0%",0.3,0.7,"50.0%",0,0,"0.0%",0.3,0,0.3,0.3,0,0.7,0,0,"0.3",0,0,"2002-2003","421-gie"
"18","15","Kieser L. ()",1,0,"02.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-1.0",0,0,"2002-2003","421-gie"
"19","10","Traina B. ()",35,0,"32.00","18.3",3.5,6.1,"56.3%",2.7,6.4,"41.7%",6.1,12.5,"48.9%",3.4,3.9,"85.5%",2.9,1.3,4.2,1.2,0.9,1.9,0.4,2.3,"16.1",0,0,"2002-2003","415-bon"
"20","6","Nadjfeji A. ()",34,0,"32.91","16.9",6.4,10,"63.3%",0.2,1,"24.2%",6.6,11,"59.9%",3.5,5.6,"61.5%",3.7,1.9,5.7,2.6,1,2.4,0.3,3.4,"17.5",0,0,"2002-2003","415-bon"
"21","5","Rencher T. ()",35,0,"37.11","16.1",4.5,8.4,"53.4%",1.1,2.7,"40.6%",5.6,11.1,"50.3%",3.8,5.7,"66.2%",3.8,1,5,4.1,1.6,3,0.1,2.9,"16.5",0,0,"2002-2003","415-bon"
"22","13","Brown B. ()",35,0,"29.03","13.3",2.9,5.4,"53.7%",1.4,4.7,"30.3%",4.3,10.1,"42.8%",3.2,4,"79.9%",1.9,0.8,2.5,2.5,1.5,2.6,0.1,2.2,"10.7",0,0,"2002-2003","415-bon"
"23","15","Radojevic A. ()",35,0,"23.14","7.9",3,5.1,"59.9%",0,0.1,"0.0%",3,5.1,"58.9%",1.8,2.9,"62.4%",5.3,2.2,7.5,0.9,0.5,1.6,1.1,3.3,"12.9",0,0,"2002-2003","415-bon"
"24","7","Nnamaka O. ()",35,0,"21.46","5.6",1.9,3.4,"55.1%",0.3,1.1,"23.7%",2.1,4.5,"47.4%",1.1,1.9,"60.6%",2.4,1.6,4,1.3,0.7,0.8,0.3,2.9,"8.0",0,0,"2002-2003","415-bon"
"25","14","Klepac B. ()",33,0,"16.76","5.4",2,4,"50.4%",0,0.1,"33.3%",2,4.1,"50.0%",1.3,2.1,"61.4%",2.5,0.9,3.4,0.6,0.5,1.1,0.1,2.5,"6.0",0,0,"2002-2003","415-bon"
"26","12","Miller G. ()",16,0,"07.31","2.9",0.1,0.7,"18.2%",0.8,1.9,"41.9%",0.9,2.6,"35.7%",0.2,0.4,"50.0%",0.6,0.2,0.8,0.3,0.4,0.6,0.2,0.8,"2.1",0,0,"2002-2003","415-bon"
"27","9","Klette T. ()",13,0,"05.38","1.9",0.7,1.6,"42.9%",0.2,0.2,"66.7%",0.8,1.8,"45.8%",0,0.2,"0.0%",0.4,0.4,0.8,0.2,0.2,0.7,0,0.5,"1.1",0,0,"2002-2003","415-bon"
"28","11","Huber-Saffer P. ()",17,0,"04.53","1.1",0.5,1.1,"42.1%",0,0,"0.0%",0.5,1.1,"42.1%",0.1,0.4,"33.3%",0.6,0.2,0.8,0.2,0.2,0.2,0.1,0.5,"1.2",0,0,"2002-2003","415-bon"
"29","4","Buchmiller W. ()",8,0,"03.75","0.8",0,0.4,"0.0%",0.1,0.8,"16.7%",0.1,1.1,"11.1%",0.4,0.5,"75.0%",0.1,0.1,0.3,0,0.1,0.3,0,0.4,"-0.3",0,0,"2002-2003","415-bon"
"30","4","Josipovic I. ()",36,0,"32.19","18.7",4.7,8.1,"57.9%",1.9,5.4,"35.2%",6.6,13.5,"48.8%",3.6,5.4,"66.7%",4.5,1.1,5.6,1.6,1.1,3,0.6,3,"15.9",0,0,"2002-2003","428-mbc"
"31","5","Green J. ()",35,0,"35.77","16.8",5.2,9.2,"56.0%",0.7,2.6,"28.9%",5.9,11.8,"50.1%",4.2,5.1,"82.1%",3.1,0.8,3.9,3.5,1.6,2.9,0.1,2.5,"16.2",0,0,"2002-2003","428-mbc"
"32","7","Machowski S. ()",35,0,"35.71","15.1",1.7,3.7,"46.9%",2.9,6.5,"45.6%",4.7,10.1,"46.1%",2.8,3.6,"78.6%",3.1,0.8,3.9,0.9,0.9,1.5,0.1,3.3,"13.2",0,0,"2002-2003","428-mbc"
"33","13","Matela L. ()",32,0,"24.84","10.3",4.2,7.2,"57.6%",0.1,0.7,"13.0%",4.3,7.9,"53.5%",1.8,3,"59.0%",4.2,2.6,6.8,1,0.5,1.7,0.5,3.1,"12.6",0,0,"2002-2003","428-mbc"
"34","9","Meimarides A. ()",2,0,"27.00","9.5",2,3,"66.7%",0.5,5,"10.0%",2.5,8,"31.3%",4,5,"80.0%",0,0.5,0.5,2,0.5,0.5,0,3,"5.5",0,0,"2002-2003","428-mbc"
"35","11","Bayer P. ()",30,0,"29.77","9.1",2.1,3.9,"53.8%",1.1,3.4,"32.4%",3.2,7.3,"43.8%",1.6,2.1,"75.8%",1.6,0.4,2,3,1.1,2.1,0.1,3.7,"8.5",0,0,"2002-2003","428-mbc"
"36","14","Leric S. ()",35,0,"21.23","7.3",2.7,4.5,"60.5%",0,0.1,"50.0%",2.7,4.5,"60.4%",1.8,2.9,"61.8%",2.3,1.3,3.6,0.5,0.3,1,0.5,3.1,"8.2",0,0,"2002-2003","428-mbc"
"37","9","Thorwarth T. ()",5,0,"16.40","4.6",1.2,1.4,"85.7%",0.2,0.8,"25.0%",1.4,2.2,"63.6%",1.6,2.2,"72.7%",0.4,1,1.4,1,1,1.2,0.2,3.8,"5.6",0,0,"2002-2003","428-mbc"
"38","6","Krezic D. ()",34,0,"12.21","4.2",1.1,2.1,"52.1%",0.4,1,"34.3%",1.4,3.1,"46.2%",0.9,1.3,"72.1%",0.8,0.6,1.4,0.8,0.4,1.5,0.1,2.5,"3.3",0,0,"2002-2003","428-mbc"
"39","13","Williams T. ()",4,0,"15.00","3.8",1,3.3,"30.8%",0,0,"0.0%",1,3.3,"30.8%",1.8,2.8,"63.6%",1.3,0.8,2,0.3,0,1,1.8,1,"3.5",0,0,"2002-2003","428-mbc"
"40","10","Chuk A. ()",29,0,"12.00","2.5",0.8,1.8,"43.4%",0.1,0.5,"21.4%",0.9,2.3,"38.8%",0.6,0.9,"66.7%",1,0.6,1.5,1.2,0.7,0.9,0,1.5,"3.3",0,0,"2002-2003","428-mbc"
"41","8","Feireisl T. ()",2,0,"01.50","1.5",0,0,"0.0%",0.5,1.5,"33.3%",0.5,1.5,"33.3%",0,0,"0.0%",0.5,0,0.5,0,0,0.5,0,0.5,"0.5",0,0,"2002-2003","428-mbc"
"42","15","Using S. ()",20,0,"06.40","1.4",0.6,1.1,"57.1%",0,0,"0.0%",0.6,1.1,"57.1%",0.2,0.4,"42.9%",0.9,0.7,1.6,0.3,0.1,0.7,0.1,1.7,"2.0",0,0,"2002-2003","428-mbc"
"43","12","Tetzner C. ()",6,0,"02.50","0.5",0.2,0.5,"33.3%",0,0.5,"0.0%",0.2,1,"16.7%",0.2,0.5,"33.3%",0,0.3,0.3,0,0.2,0,0,0.3,"-0.2",0,0,"2002-2003","428-mbc"
"44","6","Lisicky P. ()",35,0,"34.23","16.5",2.7,5.2,"51.1%",2.9,7.1,"40.7%",5.5,12.3,"45.1%",2.5,3.2,"80.2%",2.4,1.4,3.7,3.9,1.7,2.1,0,2.9,"16.4",0,0,"2002-2003","422-bra"
"45","7","Mallet D. ()",14,0,"25.29","15.6",3.6,6.1,"60.0%",1.9,5.1,"37.5%",5.6,11.2,"49.7%",2.6,3.4,"75.0%",2.6,0.5,3.1,2.6,1.2,1.6,0,1.9,"14.4",0,0,"2002-2003","422-bra"
"46","15","Blom J. ()",34,0,"30.59","14.1",3.8,6.1,"62.3%",1.5,4.1,"37.7%",5.3,10.1,"52.5%",1.9,2.7,"68.8%",3.4,1.6,5.1,1.4,0.8,1.2,0.3,3.2,"14.7",0,0,"2002-2003","422-bra"
"47","10","Szewczyk S. ()",35,0,"24.77","12.7",4.2,6.9,"60.6%",0.7,2.1,"34.2%",4.9,9,"54.5%",2.2,2.9,"76.0%",4.5,2.2,6.7,1,0.9,1.7,0.9,3.2,"15.8",0,0,"2002-2003","422-bra"
"48","9","Firic G. ()",31,0,"28.19","11.7",3.5,6.2,"55.4%",0.7,2,"34.4%",4.1,8.2,"50.4%",2.7,4.2,"65.1%",3.1,1.1,4.2,5.5,0.8,2.9,0.2,3.2,"13.9",0,0,"2002-2003","422-bra"
"49","5","Earl D. ()",29,0,"27.17","11.1",1.7,3.3,"51.5%",1.9,4.7,"39.7%",3.6,8,"44.6%",2.1,2.9,"72.3%",1.8,0.7,2.6,3.1,1.3,1.8,0,2.7,"11.0",0,0,"2002-2003","422-bra"
"50","12","Palmer W. ()",20,0,"20.30","8.2",3.1,5.8,"53.0%",0.4,1.7,"23.5%",3.5,7.5,"46.3%",0.9,1.4,"64.3%",4.4,1,5.3,0.6,0.4,1.5,1.4,3.4,"9.9",0,0,"2002-2003","422-bra"
"51","13","Noopila M. ()",25,0,"17.32","6.8",1.6,3.3,"50.0%",0.6,1.8,"36.4%",2.3,5,"45.2%",1.6,3,"55.4%",1.6,1,2.6,0.9,0.5,0.8,0.2,3.4,"6.2",0,0,"2002-2003","422-bra"
"52","8","Larkio M. ()",32,0,"27.12","4.2",0.5,1.1,"44.1%",0.9,2.8,"31.9%",1.4,3.9,"35.2%",0.6,0.8,"69.2%",2.2,1.1,3.3,1.4,0.9,0.6,0,2.4,"6.4",0,0,"2002-2003","422-bra"
"53","14","Manthey L. ()",7,0,"05.00","2.4",0.1,0.3,"50.0%",0.7,1.4,"50.0%",0.9,1.7,"50.0%",0,0.3,"0.0%",0.3,0.1,0.4,0.1,0.3,0.7,0,1.4,"1.4",0,0,"2002-2003","422-bra"
"54","11","Mädrich D. ()",6,0,"03.17","2.2",0.5,0.8,"60.0%",0.2,0.3,"50.0%",0.7,1.2,"57.1%",0.7,0.7,"100.0%",0.7,0.3,1,0.2,0,0.2,0,0.5,"2.7",0,0,"2002-2003","422-bra"
"55","8","Meier N. ()",1,0,"10.00","2.0",1,3,"33.3%",0,0,"0.0%",1,3,"33.3%",0,0,"0.0%",1,1,2,1,0,1,0,0,"2.0",0,0,"2002-2003","422-bra"
"56","4","Lipke J. ()",18,0,"05.94","1.2",0.4,1.3,"29.2%",0.1,0.3,"16.7%",0.4,1.7,"26.7%",0.2,0.4,"57.1%",0.2,0.4,0.7,0.5,0.2,0.2,0.1,0.7,"0.9",0,0,"2002-2003","422-bra"
"57","8","Garrett R. (SF)",31,0,"28.74","13.7",3.3,6,"55.4%",1.3,4.1,"31.0%",4.6,10.1,"45.5%",3.3,4.8,"67.3%",2.2,0.9,3.1,1.6,1,1.6,0.1,2.1,"10.7",0,0,"2002-2003","426-fra"
"58","11","Roller P. ()",31,0,"31.81","12.6",2.1,4.6,"46.2%",1.9,4.7,"39.7%",4,9.3,"42.9%",2.7,3.1,"89.5%",1.9,0.8,2.7,2.4,1.1,2.2,0,2.2,"11.0",0,0,"2002-2003","426-fra"
"59","5","Williams B. ()",3,0,"34.00","12.3",3.7,11.3,"32.4%",0.7,5,"13.3%",4.3,16.3,"26.5%",3,3.7,"81.8%",5.7,0.7,6.3,2.7,1.7,3.3,1.3,3.7,"8.3",0,0,"2002-2003","426-fra"
"60","5","Thomas D. ()",19,0,"25.84","10.7",3.2,5.2,"60.6%",0.9,2.5,"36.2%",4.1,7.7,"52.7%",1.7,2.3,"76.7%",4.5,2.4,6.9,1.4,1.2,1.3,0.4,2.6,"15.2",0,0,"2002-2003","426-fra"
"61","4","Kwiatkowsky A. ()",31,0,"22.84","10.2",2.6,4.7,"55.5%",1.1,3,"37.6%",3.7,7.7,"48.5%",1.6,2.4,"66.7%",2.4,1.6,3.9,0.7,0.5,1.4,0,2,"9.2",0,0,"2002-2003","426-fra"
"62","6","Kasun M. ()",25,0,"19.08","9.5",3.4,6.4,"53.5%",0,0,"0.0%",3.4,6.4,"53.1%",2.7,4.6,"59.7%",3.4,2,5.4,0.5,0.2,2.4,0.9,3.9,"9.3",0,0,"2002-2003","426-fra"
"63","9","Conlan T. ()",26,0,"30.85","9.3",2.4,5,"48.1%",0.8,2.9,"28.9%",3.2,7.9,"41.0%",2,2.8,"69.9%",3.4,0.8,4.2,4.4,1.9,3.1,0.1,3.2,"11.2",0,0,"2002-2003","426-fra"
"64","5","Weathers R. ()",3,0,"16.67","8.7",2.3,4.3,"53.8%",0.7,1.7,"40.0%",3,6,"50.0%",2,4.3,"46.2%",2.3,1.3,3.7,2,1,0.3,0.3,2.3,"10.0",0,0,"2002-2003","426-fra"
"65","13","Maras R. ()",27,0,"23.11","7.7",3.1,5.8,"52.9%",0,0,"0.0%",3.1,5.9,"52.5%",1.5,2.4,"63.1%",3.3,1.9,5.2,0.7,0.3,1.7,0.8,2.4,"9.4",0,0,"2002-2003","426-fra"
"66","10","Matinen J. ()",30,0,"14.50","5.4",0.9,2,"44.3%",0.9,2.5,"36.8%",1.8,4.6,"40.2%",0.8,1.1,"69.7%",1.6,0.6,2.2,0.2,0.4,0.6,0.3,1.7,"4.8",0,0,"2002-2003","426-fra"
"67","12","Papic S. ()",29,0,"16.03","4.8",2,4.1,"49.2%",0.1,0.6,"16.7%",2.1,4.8,"44.9%",0.4,1.4,"29.3%",1.9,1.4,3.3,0.5,1,1,0.1,3,"5.0",0,0,"2002-2003","426-fra"
"68","5","Price R. ()",1,0,"16.00","4.0",2,6,"33.3%",0,0,"0.0%",2,6,"33.3%",0,0,"0.0%",0,1,1,1,2,0,0,1,"4.0",0,0,"2002-2003","426-fra"
"69","7","Nürnberger K. ()",13,0,"07.38","2.6",0.5,1.1,"42.9%",0.4,0.9,"41.7%",0.8,2,"42.3%",0.5,0.6,"87.5%",1,0.1,1.1,0.5,0.3,0.8,0,0.6,"2.5",0,0,"2002-2003","426-fra"
"70","9","Hennen D. ()",5,0,"08.40","1.4",0.6,1.2,"50.0%",0,0,"0.0%",0.6,1.2,"50.0%",0.2,0.4,"50.0%",0.8,0.2,1,0.8,0.6,0.8,0,1.4,"2.2",0,0,"2002-2003","426-fra"
"71","14","King A. (SF)",6,0,"02.50","0.2",0,0.2,"0.0%",0,0,"0.0%",0,0.2,"0.0%",0.2,0.3,"50.0%",0.2,0.3,0.5,0.2,0,0,0,0.5,"0.5",0,0,"2002-2003","426-fra"
"72","4","Ball J. ()",23,0,"33.22","16.2",4.4,9.4,"46.8%",1.3,4.1,"30.9%",5.7,13.5,"41.9%",3.6,4.5,"80.6%",3,0.9,3.9,4.2,2.6,2.1,0.2,2.1,"16.3",0,0,"2002-2003","433-lud"
"73","15","Popescu B. ()",34,0,"28.09","16.0",5.1,8.9,"57.3%",0.7,1.8,"38.3%",5.8,10.6,"54.1%",3.8,5.4,"70.5%",3,2.4,5.4,0.9,0.8,1.6,0.1,4,"15.0",0,0,"2002-2003","433-lud"
"74","12","Mazique M. ()",19,0,"30.11","14.8",4.8,8,"60.5%",0.7,2.5,"27.1%",5.5,10.5,"52.5%",3.1,4.3,"70.7%",4.3,2.4,6.7,0.8,1,2,0.6,3.2,"15.7",0,0,"2002-2003","433-lud"
"75","4","Thompson L. ()",6,0,"27.50","14.5",1.8,3,"61.1%",2.5,5.7,"44.1%",4.3,8.7,"50.0%",3.3,3.8,"87.0%",0.8,0,0.8,4.5,0.8,3.2,0,3,"12.7",0,0,"2002-2003","433-lud"
"76","7","Ewodo N. (SF)",23,0,"27.43","12.2",3.2,5.6,"57.0%",1,3.3,"29.9%",4.2,8.9,"46.8%",2.8,4.4,"63.7%",4.3,1.3,5.6,2.6,1.9,2,0.3,2.9,"14.1",0,0,"2002-2003","433-lud"
"77","14","Henjak H. ()",36,0,"24.50","12.2",5.3,8.8,"61.0%",0.1,0.1,"50.0%",5.4,8.9,"60.8%",1.3,1.7,"78.7%",3.3,1.1,4.4,0.8,0.4,1.7,0.9,2.8,"13.1",0,0,"2002-2003","433-lud"
"78","8","Lehtonen J. ()",35,0,"29.20","11.9",1.7,3.5,"48.4%",1.9,4.9,"38.7%",3.6,8.5,"42.8%",2.7,3.6,"74.6%",1.8,0.4,2.2,4,0.8,2.1,0,3,"11.0",0,0,"2002-2003","433-lud"
"79","13","Kere I. ()",1,0,"25.00","10.0",2,8,"25.0%",0,0,"0.0%",2,8,"25.0%",6,7,"85.7%",6,7,13,1,1,0,0,3,"18.0",0,0,"2002-2003","433-lud"
"80","4","Milicic I. ()",3,0,"24.00","8.3",1,2.7,"37.5%",1.3,3.7,"36.4%",2.3,6.3,"36.8%",2.3,4,"58.3%",1.7,0,1.7,4,0.3,1,0,1.3,"7.7",0,0,"2002-2003","433-lud"
"81","4","Evans D. ()",2,0,"31.00","8.0",3,7.5,"40.0%",0,5,"0.0%",3,12.5,"24.0%",2,2.5,"80.0%",2.5,0.5,3,3.5,1.5,4.5,1,3.5,"2.5",0,0,"2002-2003","433-lud"
"82","9","Butler E. ()",29,0,"21.41","6.6",0.9,1.9,"46.4%",1.3,3.2,"41.5%",2.2,5.2,"43.3%",0.8,1.2,"63.9%",2.1,0.7,2.8,1.6,0.8,1,0.1,2.7,"7.4",0,0,"2002-2003","433-lud"
"83","11","Rohdewald J. ()",36,0,"19.69","6.1",0.8,1.3,"62.2%",1.3,3.7,"36.4%",2.1,4.9,"42.9%",0.6,0.8,"75.0%",1.1,0.2,1.4,1.4,0.4,0.8,0,2.5,"5.5",0,0,"2002-2003","433-lud"
"84","13","Sneed C. ()",1,0,"14.00","6.0",3,6,"50.0%",0,0,"0.0%",3,6,"50.0%",0,0,"0.0%",2,1,3,0,0,0,0,3,"6.0",0,0,"2002-2003","433-lud"
"85","13","Hamilton J. ()",12,0,"14.58","4.2",1.3,2.8,"47.1%",0.3,0.5,"66.7%",1.7,3.3,"50.0%",0.5,1.6,"31.6%",1,0.8,1.8,0.3,0.6,0.4,0.2,2,"3.9",0,0,"2002-2003","433-lud"
"86","12","James C. ()",2,0,"23.00","3.5",1.5,3.5,"42.9%",0,0,"0.0%",1.5,3.5,"42.9%",0.5,1,"50.0%",4,0,4,2,0.5,1.5,0,3,"6.0",0,0,"2002-2003","433-lud"
"87","6","Knight M. ()",32,0,"11.38","3.0",0.9,2.2,"42.9%",0,0.3,"0.0%",0.9,2.5,"38.0%",1.1,1.4,"79.6%",0.9,0.4,1.3,0.3,0.8,0.4,0.1,2,"3.2",0,0,"2002-2003","433-lud"
"88","5","Lieschke T. ()",18,0,"06.39","2.6",0.9,1.5,"59.3%",0,0,"0.0%",0.9,1.5,"59.3%",0.8,1.6,"53.6%",1.1,0.6,1.7,0.1,0.1,0.4,0.2,1.1,"2.8",0,0,"2002-2003","433-lud"
"89","11","Kling S. ()",3,0,"02.33","1.3",0.3,0.7,"50.0%",0,0,"0.0%",0.3,0.7,"50.0%",0.7,1.3,"50.0%",0,0,0,0,0.7,0,0,0.7,"1.0",0,0,"2002-2003","433-lud"
"90","13","Anastasov M. ()",1,0,"01.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2002-2003","433-lud"
"91","14","McCoy T. ()",30,0,"33.53","19.7",4.8,8.1,"59.0%",1.7,4.9,"33.8%",6.5,13.1,"49.5%",5.1,6.2,"81.7%",2.9,1.2,4,4.1,2.3,3,0.1,2.7,"19.5",0,0,"2002-2003","430-old"
"92","5","Ovcina E. ()",27,0,"31.63","16.8",5.9,11,"53.0%",0.9,3,"31.3%",6.8,14,"48.4%",2.3,3.3,"71.6%",5.4,3.7,9,1.8,0.9,2.8,0.5,3.4,"18.2",0,0,"2002-2003","430-old"
"93","10","Castle T. ()",16,0,"28.38","16.3",2.9,4.9,"58.2%",1.9,3.8,"50.0%",4.8,8.7,"54.7%",4.9,6,"81.3%",1.9,0.4,2.3,3.1,1.4,2.1,0,2.4,"15.9",0,0,"2002-2003","430-old"
"94","7","Grundy A. ()",25,0,"25.92","12.2",3,7.4,"40.9%",1.3,4.5,"28.3%",4.3,12,"36.1%",2.3,3.2,"73.4%",2.2,0.8,2.8,2.4,2.2,2.4,0.2,2.8,"8.9",0,0,"2002-2003","430-old"
"95","9","Jackson S. ()",23,0,"23.39","8.6",0.6,1.2,"46.4%",2,5.8,"34.3%",2.6,7,"36.4%",1.5,1.7,"87.2%",1.7,0.4,2.1,1.6,0.7,1.2,0.3,2.9,"7.4",0,0,"2002-2003","430-old"
"96","12","McCaw S. ()",30,0,"26.70","8.3",2.6,5.1,"52.0%",0.6,2,"29.5%",3.2,7.1,"45.5%",1.3,1.8,"71.7%",2.1,1.6,3.7,1.6,0.7,1.4,0.7,3,"9.4",0,0,"2002-2003","430-old"
"97","8","Gordon J. ()",24,0,"18.21","6.5",2.3,4.2,"54.5%",0,0,"0.0%",2.3,4.3,"53.9%",2,2.5,"77.1%",3.1,1.2,4.3,0.9,0.5,1.4,0.4,2.9,"8.7",0,0,"2002-2003","430-old"
"98","8","Becka P. ()",10,0,"15.80","6.5",1.3,2.6,"50.0%",0.8,1.6,"50.0%",2.1,4.2,"50.0%",1.5,2.2,"68.2%",2.3,1,3.3,0.8,0.7,1,0.4,3.5,"7.9",0,0,"2002-2003","430-old"
"99","15","Hutchinson S. ()",26,0,"19.81","6.3",2.3,4,"57.7%",0,0.1,"0.0%",2.3,4.1,"56.6%",1.7,2.2,"75.9%",1.9,1.7,3.6,0.4,0.8,1,0.1,2.1,"7.9",0,0,"2002-2003","430-old"
"100","11","Gray G. ()",30,0,"14.33","4.2",1.6,3.3,"48.5%",0,0.1,"0.0%",1.6,3.4,"47.1%",1,1.5,"66.7%",1.9,1.1,3,0.7,0.2,0.7,0.2,1.8,"5.3",0,0,"2002-2003","430-old"
"101","6","Bade A. ()",9,0,"05.89","1.3",0.1,0.6,"20.0%",0.2,1.1,"20.0%",0.3,1.7,"20.0%",0.4,0.6,"80.0%",0.3,0,0.3,0.2,0.1,0.3,0,0.8,"0.2",0,0,"2002-2003","430-old"
"102","4","Rohdewald G. ()",18,0,"05.67","0.5",0.1,0.3,"40.0%",0.1,0.1,"100.0%",0.2,0.3,"50.0%",0.1,0.4,"25.0%",0.3,0.4,0.7,0.1,0.1,0.4,0,1,"0.5",0,0,"2002-2003","430-old"
"103","13","von Döllen J. ()",3,0,"01.33","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0.3,0.3,0,0,0,0,0,"0.3",0,0,"2002-2003","430-old"
"104","15","Sasser J. ()",22,0,"33.91","19.1",6.4,12.2,"52.6%",0.7,2.1,"32.6%",7.1,14.3,"49.7%",4.3,6.3,"68.1%",4.2,2.7,6.9,1.3,1.6,2.4,0.1,2.8,"17.5",0,0,"2002-2003","420-bam"
"105","7","Stafford R. ()",37,0,"30.38","14.1",2.1,4.6,"45.0%",1.8,5.2,"34.0%",3.8,9.8,"39.1%",4.6,5.6,"81.7%",2.8,1,3.8,2.9,1.2,2,0,2.7,"12.9",0,0,"2002-2003","420-bam"
