"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11","33","Völler M. (PF)",32,15,"14:39","3.1",1.1,1.8,"60.3%",0.2,0.8,"26.9%",1.3,2.6,"50.0%",0.3,0.5,"56.3%",1.3,0.4,1.7,0.6,0.6,1,0.2,2.1,"3.6",-1.9,0,"2016-2017","421-gie"
"12","23","Pluskota M. (PF)",33,12,"11:05","2.5",1,2.4,"41.8%",0,0,"0.0%",1,2.4,"41.8%",0.5,1.4,"37.0%",1.1,0.8,1.9,0.3,0.2,0.9,0.3,1.8,"2.0",-0.6,0,"2016-2017","421-gie"
"13","32","Martin J. (PG)",2,0,"05:07","1.5",0,0.5,"0.0%",0.5,1,"50.0%",0.5,1.5,"33.3%",0,0,"0.0%",0.5,0,0.5,0,0.5,0.5,0,0.5,"1.0",3,0,"2016-2017","421-gie"
"14","31","Pjanic A. (SF)",2,0,"03:05","1.5",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0.5,"100.0%",0.5,0.5,"100.0%",0.5,0,0.5,0,0,0,0,0.5,"2.0",3.5,0,"2016-2017","421-gie"
"15","14","Mayo J. (PG)",34,34,"32:11","15.8",2.4,4.5,"53.6%",2.7,6.7,"40.8%",5.1,11.2,"45.9%",2.8,3,"93.1%",2.4,0.4,2.8,5.1,1,2.2,0,1.7,"16.3",2.4,0.1,"2016-2017","415-bon"
"16","7","Thompson R. (SF)",35,33,"26:31","13.7",3.9,6.6,"60.0%",0.8,2.1,"40.3%",4.8,8.6,"55.3%",3.3,4,"84.2%",1.7,0.4,2.1,3.1,0.7,1.9,0.2,1.6,"13.3",0,0,"2016-2017","415-bon"
"17","9","Gamble J. (C)",37,37,"24:31","13.2",5.2,8.5,"61.7%",0,0.1,"25.0%",5.2,8.6,"61.2%",2.6,4.6,"58.0%",3.8,2.2,6,1.7,0.9,2.4,1.2,3.1,"15.3",0.6,0.1,"2016-2017","415-bon"
"18","15","Horton K. (SF)",33,27,"27:16","10.8",2.1,3.8,"55.2%",1.7,4.8,"34.4%",3.8,8.6,"43.5%",1.6,1.7,"91.2%",5.1,0.9,6,1.6,1.3,1.5,0.8,2.1,"13.9",0.2,0.1,"2016-2017","415-bon"
"19","5","Klein K. (PG)",7,0,"19:39","8.3",0.9,1.7,"50.0%",1.6,3.6,"44.0%",2.4,5.3,"46.0%",1.9,3,"61.9%",2.3,0.4,2.7,1.1,1.1,2,0,2.4,"7.3",-0.9,0,"2016-2017","415-bon"
"20","6","Barovic F. (C)",31,0,"14:17","7.7",2.6,4.7,"55.5%",0,0,"0.0%",2.6,4.7,"55.5%",2.5,3.8,"66.7%",2,1,3,0.5,0.5,1.6,0.5,2.4,"7.2",-1.7,0,"2016-2017","415-bon"
"21","4","Silins O. (SF)",32,16,"22:11","7.4",1,2.4,"41.0%",1.5,3.8,"39.8%",2.5,6.3,"40.3%",0.8,0.8,"92.6%",1.9,0.4,2.3,1,0.4,0.6,0.3,2.5,"7.0",-1.2,0,"2016-2017","415-bon"
"22","13","Bartolo Y. (SF)",36,25,"22:30","7.1",2.3,3.8,"60.0%",0.3,1.5,"18.9%",2.5,5.2,"48.4%",1.7,2.8,"61.4%",2.2,1.2,3.4,1.8,0.9,1.5,0.1,2.9,"7.9",2.3,0,"2016-2017","415-bon"
"23","11","DiLeo A. (SG)",36,6,"17:17","4.2",1.1,2.3,"48.8%",0.4,1.3,"31.3%",1.5,3.6,"42.3%",0.8,1.1,"67.5%",1.2,0.3,1.4,2.4,0.9,0.9,0,1.5,"5.7",-2.3,0,"2016-2017","415-bon"
"24","10","Sanders J. (SG)",12,1,"16:58","3.4",0.8,2.1,"36.0%",0.4,1.8,"22.7%",1.2,3.9,"29.8%",0.7,0.7,"100.0%",1.7,0.4,2.1,1.4,0.4,1.5,0,1.7,"3.1",-5.3,0,"2016-2017","415-bon"
"25","12","Koch F. (SF)",35,5,"11:02","3.3",0.4,0.6,"68.2%",0.7,1.5,"44.4%",1.1,2.2,"51.3%",0.4,0.5,"76.5%",1.1,0.1,1.2,0.7,0.3,0.4,0.1,1.1,"4.1",-1.3,0,"2016-2017","415-bon"
"26","8","Richter J. (PF)",33,1,"08:18","2.2",0.7,1.2,"61.5%",0.2,0.5,"33.3%",0.9,1.6,"53.7%",0.3,0.6,"47.6%",0.5,0.5,1,0.5,0.2,0.7,0.1,1.1,"2.2",0.8,0,"2016-2017","415-bon"
"27","18","Blass V. (SG)",3,0,"01:33","0.7",0.3,0.7,"50.0%",0,0.3,"0.0%",0.3,1,"33.3%",0,0,"0.0%",0,0,0,0.3,0,0.3,0,0.3,"0.0",-1.7,0,"2016-2017","415-bon"
"28","17","Möller A. (C)",3,0,"01:17","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.3,0,0.3,0,0,0,0,0.3,"0.3",-1.7,0,"2016-2017","415-bon"
"29","21","Pierre D. (SF)",32,29,"32:50","14.9",4.2,7.4,"57.0%",1,3.3,"31.1%",5.3,10.7,"49.0%",3.4,4.2,"80.7%",6.1,1.8,7.9,2.8,1,2.3,0.2,1.5,"18.3",-7.3,0.3,"2016-2017","422-bra"
"30","7","Medlock C. (PG)",30,29,"29:37","13.8",2.1,4.6,"46.7%",2.2,5.4,"41.6%",4.4,9.9,"44.0%",2.9,3.4,"84.3%",1.4,0.1,1.5,4.2,1.4,3.2,0,3,"11.7",-7.4,0,"2016-2017","422-bra"
"31","23","Guyton C. (PG)",25,15,"26:53","11.2",2.6,5.2,"50.8%",1.5,3.8,"40.0%",4.2,9,"46.2%",1.4,1.9,"70.8%",2.5,0.6,3.1,2.3,0.7,2,0,2.9,"9.9",-7.1,0,"2016-2017","422-bra"
"32","41","Groselle G. (C)",32,29,"22:58","10.9",4.3,6.8,"64.1%",0,0,"0.0%",4.3,6.8,"64.1%",2.2,3.7,"60.2%",3.9,2.3,6.1,0.8,0.5,1.8,1.2,2.9,"13.8",-4.9,0,"2016-2017","422-bra"
"33","54","Boykin J. (PF)",18,6,"21:14","9.1",2.7,5.3,"51.6%",0.8,2.1,"36.8%",3.5,7.4,"47.4%",1.3,1.6,"79.3%",1.9,1.3,3.2,1,0.4,1.2,0.3,2.1,"8.5",-7.2,0,"2016-2017","422-bra"
"34","10","Klepeisz T. (PG)",29,8,"21:33","6.5",0.4,1.1,"39.4%",1.2,3.7,"33.0%",1.7,4.8,"34.5%",2,2.1,"91.9%",1,0.3,1.4,2.6,0.8,1.8,0.1,2.9,"6.3",-1.6,0,"2016-2017","422-bra"
"35","33","Freese J. (C)",12,1,"18:13","6.3",2,4.8,"41.4%",0,0,"0.0%",2,4.8,"41.4%",2.3,3.8,"60.9%",1.8,1.4,3.3,0.7,0.3,1.9,0.3,1.9,"4.6",-6.2,0,"2016-2017","422-bra"
"36","9","Theis S. (PF)",31,7,"16:55","5.0",0.8,1.7,"46.2%",0.9,2.4,"37.3%",1.7,4.1,"40.9%",0.8,1,"75.0%",1.3,0.7,1.9,0.7,0.2,0.8,0.2,1.5,"4.6",-4.6,0,"2016-2017","422-bra"
"37","19","Schwartz T. (SF)",32,18,"18:08","4.8",0.4,0.8,"48.1%",1.3,3.3,"38.5%",1.7,4.1,"40.5%",0.3,0.3,"90.0%",1.2,0.7,1.9,0.7,0.3,0.5,0.1,1.2,"4.8",-3.8,0,"2016-2017","422-bra"
"38","20","Hollins A. (PG)",4,0,"14:35","3.8",0.8,2,"37.5%",0.8,2.3,"33.3%",1.5,4.3,"35.3%",0,0.8,"0.0%",1.3,0,1.3,1.5,0.5,0.5,0,3,"3.0",-1.8,0,"2016-2017","422-bra"
"39","31","Simon N. (PG)",28,9,"16:34","2.5",0.5,1.7,"31.9%",0.3,1.8,"16.0%",0.8,3.5,"23.7%",0.6,0.8,"77.3%",1.1,0.3,1.4,0.9,0.4,0.4,0,2,"2.0",-5.3,0,"2016-2017","422-bra"
"40","6","Figge L. (SG)",20,4,"09:28","2.2",0.6,1.3,"44.0%",0.2,1,"21.1%",0.8,2.2,"34.1%",0.5,0.7,"76.9%",0.8,0.2,1,0.3,0.5,0.8,0.1,1.3,"1.7",-4,0,"2016-2017","422-bra"
"41","8","Mpacko S. (PG)",2,0,"00:58","1.5",0,0,"0.0%",0.5,0.5,"100.0%",0.5,0.5,"100.0%",0,0,"0.0%",1.5,0,1.5,0,0,0.5,0,0.5,"2.5",-1,0,"2016-2017","422-bra"
"42","4","Ebert C. (PG)",11,0,"03:08","0.5",0.1,0.3,"33.3%",0.1,0.4,"25.0%",0.2,0.6,"28.6%",0,0,"0.0%",0.1,0,0.1,0.1,0,0.6,0,0.8,"-0.4",-2.5,0,"2016-2017","422-bra"
"43","44","Lagerpusch L. (PF)",5,0,"04:11","0.0",0,0.2,"0.0%",0,0.2,"0.0%",0,0.4,"0.0%",0,0,"0.0%",0.4,0,0.4,0,0,0.4,0,0.6,"-0.4",-3.6,0,"2016-2017","422-bra"
"44","11","Alte T. (C)",1,0,"04:44","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,1,"1.0",3,0,"2016-2017","422-bra"
"45","12","Lewis T. (PG)",36,35,"29:17","15.3",2.1,4.6,"46.4%",2.6,5.7,"44.7%",4.7,10.3,"45.4%",3.4,3.6,"93.8%",2,0.6,2.6,2.2,0.4,1.8,0,1.9,"12.8",4.6,0,"2016-2017","425-bay"
"46","24","Brooks D. (PF)",36,36,"23:57","12.1",3.5,5.9,"59.3%",0.6,2.2,"29.5%",4.2,8.1,"51.4%",3.2,3.6,"87.0%",2.6,0.9,3.4,0.6,0.8,1.6,0.4,3.3,"11.3",-0.2,0,"2016-2017","425-bay"
"47","7","Anderson K. (PG)",36,31,"25:37","12.0",2.4,5.2,"46.5%",1.4,3.9,"34.8%",3.8,9.1,"41.5%",3.1,3.5,"89.6%",1.4,0.3,1.7,3.6,1.5,1.9,0,1.6,"11.2",2.2,0,"2016-2017","425-bay"
"48","50","Marei A. (PF)",36,20,"23:02","11.9",4.8,8.8,"54.7%",0,0.1,"25.0%",4.8,8.9,"54.4%",2.3,3.6,"62.8%",4.3,2.9,7.2,1.3,1.1,1.6,0.8,2.9,"15.3",4.5,0.1,"2016-2017","425-bay"
"49","8","Linhart N. (SF)",36,36,"31:20","10.5",2.3,4.6,"49.4%",1.6,3.9,"39.4%",3.8,8.5,"44.8%",1.4,1.6,"86.0%",3.9,1.1,5,3.4,1.3,1.6,0.3,2.2,"14.1",1.5,0,"2016-2017","425-bay"
"50","11","Seiferth A. (C)",30,16,"17:09","6.9",2.6,4.6,"56.8%",0,0,"0.0%",2.6,4.7,"56.4%",1.6,2.5,"64.9%",2.6,1.3,4,1.2,0.4,1,0.3,2.5,"8.8",-1.2,0,"2016-2017","425-bay"
"51","14","Wachalski S. (PF)",35,0,"17:25","6.3",0.7,1.2,"63.4%",1.4,2.6,"53.3%",2.1,3.7,"56.5%",0.7,0.7,"92.3%",2.2,0.7,2.9,0.3,0.5,0.5,0,1.3,"7.9",3.9,0,"2016-2017","425-bay"
"52","15","Amaize R. (SG)",30,1,"14:44","6.2",1.4,2.4,"57.7%",0.7,1.8,"40.7%",2.1,4.2,"50.4%",1.3,1.6,"79.2%",1.3,0.4,1.7,1.1,1,0.8,0.1,2.4,"6.9",1.8,0,"2016-2017","425-bay"
"53","10","Doreth B. (PG)",36,5,"19:37","3.6",0.5,1.1,"46.2%",0.7,2,"36.6%",1.2,3.1,"40.0%",0.4,0.5,"84.2%",1.4,0.3,1.7,2.3,0.5,1.1,0,1.3,"5.1",1.5,0,"2016-2017","425-bay"
"54","2","Gonzalvez D. (SG)",18,0,"10:19","3.0",0.5,0.9,"56.3%",0.4,1.3,"34.8%",0.9,2.2,"43.6%",0.7,0.9,"75.0%",0.4,0.4,0.8,0.4,0.4,0.2,0.1,1.8,"3.0",-0.5,0,"2016-2017","425-bay"
"55","17","Trieb M. (SG)",3,0,"04:55","1.3",0.7,0.7,"100.0%",0,0.7,"0.0%",0.7,1.3,"50.0%",0,0.3,"0.0%",0.3,0,0.3,0,0,0.7,0,0.3,"0.0",-3.3,0,"2016-2017","425-bay"
"56","41","Adler M. (SG)",4,0,"01:20","0.8",0,0,"0.0%",0.3,0.3,"100.0%",0.3,0.3,"100.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.8",0.5,0,"2016-2017","425-bay"
"57","19","Dejworek N. (PF)",2,0,"00:50","0.0",0,0,"0.0%",0,0.5,"0.0%",0,0.5,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-0.5",-1.5,0,"2016-2017","425-bay"
"58","5","English A. (SG)",17,6,"30:18","17.6",3,6.3,"47.7%",2.8,6.8,"41.7%",5.8,13.1,"44.6%",3.1,3.8,"81.5%",2.3,0.7,2.9,4.1,0.5,2.3,0.2,2.7,"15.1",1.7,0,"2016-2017","426-fra"
"59","31","Shields S. (SF)",26,24,"32:07","14.0",3.9,6.5,"60.0%",1.3,3.4,"37.5%",5.2,9.9,"52.3%",2.4,3.1,"77.5%",4,1.4,5.3,1.7,1,1.8,0.2,2,"15.1",-2.4,0,"2016-2017","426-fra"
"60","4","Vaughn K. (PG)",21,19,"29:23","10.9",2.3,5.7,"41.2%",1,3.2,"31.3%",3.3,8.9,"37.6%",3.2,3.7,"88.3%",2.1,0.6,2.7,3.8,0.9,2.1,0.1,2.5,"10.2",-2.1,0,"2016-2017","426-fra"
"61","23","Robertson Q. (SG)",32,32,"35:02","10.9",2.1,4.3,"48.5%",1.5,4.9,"30.6%",3.6,9.2,"38.9%",2.3,2.7,"82.8%",4.8,1.3,6.1,3.1,2.6,2.3,0.3,3.4,"14.5",-1.2,0.1,"2016-2017","426-fra"
"62","5","Starks M. (PG)",4,4,"23:02","10.8",2.5,5.5,"45.5%",1.8,4.8,"36.8%",4.3,10.3,"41.5%",0.5,0.5,"100.0%",1.8,0,1.8,2,0,2,0,1.8,"6.5",-10.5,0,"2016-2017","426-fra"
"63","7","Huff S. (SF)",13,3,"26:50","10.7",1.8,3.2,"57.1%",1.8,4.7,"39.3%",3.7,7.9,"46.6%",1.5,2.1,"70.4%",2.2,0.9,3.1,0.8,0.5,1.2,0.3,2,"9.2",0.8,0,"2016-2017","426-fra"
"64","22","Graves A. (SG)",16,2,"28:09","9.3",2.1,5,"42.5%",1.2,2.8,"43.2%",3.3,7.8,"42.7%",1.4,1.9,"74.2%",1.6,0.4,1.9,3.3,0.9,1.9,0.1,2.5,"8.6",-3.5,0,"2016-2017","426-fra"
"65","24","Morrison M. (C)",32,31,"23:33","8.2",3.1,5.5,"55.4%",0,0,"0.0%",3.1,5.5,"55.4%",2,4,"51.2%",2.9,1.3,4.2,1,0.7,1.8,0.6,3.6,"8.4",-0.8,0,"2016-2017","426-fra"
"66","25","Ibekwe E. (PF)",8,0,"17:07","7.9",2.3,4,"56.3%",0.8,2,"37.5%",3,6,"50.0%",1.1,1.6,"69.2%",3.9,0.8,4.6,0.3,0.4,1.5,0.9,2.8,"9.0",-3,0,"2016-2017","426-fra"
"67","41","Kiel N. (PF)",27,14,"14:55","6.4",1.4,2.5,"55.9%",0.4,1.3,"32.4%",1.8,3.8,"48.0%",2.4,3,"79.0%",1.9,1.1,3,0.5,0.4,1.3,0.4,2.3,"6.9",0.4,0,"2016-2017","426-fra"
"68","6","Agva M. (C)",21,1,"13:12","4.5",1.8,4.1,"43.0%",0,0,"0.0%",1.8,4.1,"43.0%",1,1.6,"61.8%",1.6,1.2,2.8,0.5,0.2,0.9,0.3,1.6,"4.5",-1.7,0,"2016-2017","426-fra"
"69","10","Merz M. (PG)",30,11,"14:21","2.7",0.4,1.7,"25.0%",0.4,1.2,"30.6%",0.8,2.9,"27.3%",0.7,1.1,"66.7%",1,0.2,1.3,1.9,0.7,1,0,2.5,"3.0",-2.1,0,"2016-2017","426-fra"
"70","12","Ilzhöfer S. (SF)",28,13,"12:19","1.5",0.3,0.8,"38.1%",0.3,1.1,"25.8%",0.6,1.9,"30.8%",0.1,0.1,"100.0%",0.6,0.5,1.1,0.7,0.2,0.6,0,1.4,"1.6",-1.5,0,"2016-2017","426-fra"
"71","17","Bonga I. (PG)",15,0,"09:02","1.4",0.7,1.2,"55.6%",0,0.6,"0.0%",0.7,1.8,"37.0%",0.1,0.2,"33.3%",0.7,0.5,1.2,0.5,0.5,0.7,0.1,1.3,"1.8",2.2,0,"2016-2017","426-fra"
"72","13","Zeeb G. (PG)",6,0,"01:55","0.0",0,0,"0.0%",0,0.2,"0.0%",0,0.2,"0.0%",0,0,"0.0%",0,0.2,0.2,0,0.2,0.2,0,0.5,"0.0",-0.8,0,"2016-2017","426-fra"
"73","60","Schubert K. (SF)",1,0,"01:51","0.0",0,0,"0.0%",0,1,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-1.0",-1,0,"2016-2017","426-fra"
"74","62","Trtovac A. (C)",1,0,"00:40","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,2,"-1.0",-1,0,"2016-2017","426-fra"
"75","14","Djedovic N. (SG)",39,5,"16:38","9.9",1.9,3.4,"57.3%",1.2,2.6,"44.6%",3.1,5.9,"51.7%",2.6,3.1,"82.0%",2,0.4,2.4,1.5,0.9,1.1,0.1,1.5,"10.2",6.6,0,"2016-2017","486-fcb"
"76","31","Booker D. (C)",40,27,"19:31","9.8",3.5,5.9,"59.7%",0.1,0.4,"29.4%",3.7,6.3,"57.7%",2.4,3.3,"72.5%",3,1.7,4.7,1.8,0.7,1.7,0.1,2.7,"11.9",6.3,0,"2016-2017","486-fcb"
"77","11","Lucic  V. (SF)",39,36,"21:46","9.6",2.3,3.5,"65.0%",0.8,2,"40.3%",3.1,5.5,"56.1%",2.7,3.4,"79.6%",2.8,0.8,3.6,1.6,0.6,1.2,0.2,2.1,"11.3",7.6,0,"2016-2017","486-fcb"
"78","44","Taylor B. (SG)",39,19,"20:24","9.4",1.8,3.3,"55.5%",1.5,3.2,"48.0%",3.3,6.4,"51.8%",1.2,1.3,"92.3%",1.9,0.3,2.2,1.4,0.9,0.7,0.3,1.6,"10.3",7.9,0,"2016-2017","486-fcb"
"79","15","Redding R. (SF)",39,18,"22:44","9.3",2.7,4.5,"59.8%",0.9,2.6,"35.6%",3.6,7.1,"50.9%",1.2,1.5,"78.3%",2.1,0.5,2.6,3.6,1.6,1.6,0.3,1.7,"12.0",7.6,0,"2016-2017","486-fcb"
"80","42","Kleber M. (PF)",37,37,"22:18","9.0",2.1,3.1,"66.1%",1,3,"34.5%",3.1,6.1,"50.7%",1.8,2.3,"77.4%",3.9,1.4,5.3,1.8,1,1.1,1.2,2.1,"13.5",7.9,0,"2016-2017","486-fcb"
"81","22","Barthel D. (PF)",35,6,"16:51","8.8",2.5,3.9,"65.2%",0.4,1,"38.9%",2.9,4.9,"59.7%",2.6,3.4,"77.1%",3,0.9,3.9,1.4,0.4,0.7,0.6,2.5,"11.7",6.3,0,"2016-2017","486-fcb"
"82","33","Zirbes M. (C)",18,7,"14:57","8.3",3,4.8,"62.8%",0,0,"0.0%",3,4.8,"62.8%",2.3,3,"77.8%",1.8,1.3,3.2,0.4,0.4,1.8,0.3,2.4,"8.3",6.8,0.1,"2016-2017","486-fcb"
"83","13","Johnson N. (PG)",31,5,"17:15","7.0",1.3,3.3,"38.6%",0.7,2.2,"33.8%",2,5.5,"36.7%",2.3,2.7,"84.3%",1.7,0.3,2,2.9,0.7,2,0.1,2.6,"6.9",5.7,0,"2016-2017","486-fcb"
"84","18","Balvin O. (C)",14,2,"09:13","5.3",2.1,2.9,"72.5%",0,0.1,"0.0%",2.1,2.9,"70.7%",1.1,1.6,"72.7%",1.3,0.6,1.9,0.9,0.1,0.8,0.7,1.8,"6.9",4,0,"2016-2017","486-fcb"
"85","25","Gavel A. (SG)",39,37,"20:52","5.1",1.2,2.7,"45.7%",0.6,1.9,"32.0%",1.8,4.6,"40.0%",0.8,1.1,"72.7%",1.5,0.4,1.9,3.3,0.7,1.2,0,2.1,"6.7",6.2,0,"2016-2017","486-fcb"
"86","12","Renfroe A. (PG)",9,0,"15:30","3.8",0.9,2,"44.4%",0.4,1.6,"28.6%",1.3,3.6,"37.5%",0.7,0.8,"85.7%",1.6,0.6,2.1,2.8,0.7,2.1,0.3,1.3,"5.2",4.6,0,"2016-2017","486-fcb"
"87","12","Joyce D. (PG)",16,0,"15:13","3.7",0.8,2,"40.6%",0.6,1.3,"42.9%",1.4,3.3,"41.5%",0.4,0.6,"60.0%",1.2,0.3,1.4,3.1,0.6,0.7,0,2.7,"5.9",5.3,0,"2016-2017","486-fcb"
"88","7","King A. (SF)",35,1,"12:12","3.3",0.5,0.6,"80.0%",0.7,1.5,"44.4%",1.1,2.1,"54.1%",0.3,0.4,"78.6%",1.4,0.2,1.6,1.1,0.4,0.7,0,1.6,"4.6",3.7,0,"2016-2017","486-fcb"
"89","35","Jallow K. (SG)",7,0,"04:20","2.7",0.9,1.1,"75.0%",0.1,0.1,"100.0%",1,1.3,"77.8%",0.6,1,"57.1%",0,0.1,0.1,0.1,0.6,0,0,0.4,"2.9",3.6,0,"2016-2017","486-fcb"
"90","5","Beyschlag G. (PG)",10,0,"03:16","1.1",0.3,0.8,"37.5%",0.1,0.1,"100.0%",0.4,0.9,"44.4%",0.2,0.3,"66.7%",0.2,0,0.2,0.5,0.1,0,0,0,"1.3",-0.3,0,"2016-2017","486-fcb"
"91","26","Ogunsipe M. (SF)",2,0,"01:51","1.0",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0.5,"100.0%",0,0,"0.0%",1,0.5,1.5,0,0,0,0,1,"2.5",0.5,0,"2016-2017","486-fcb"
"92","21","Kovacevic D. (PF)",1,0,"01:50","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,0,"1.0",4,0,"2016-2017","486-fcb"
"93","45","Cooley  J. (C)",37,1,"19:30","13.2",4.8,8.5,"56.8%",0.1,0.2,"25.0%",4.9,8.7,"56.0%",3.4,4.8,"71.0%",3.6,3.5,7.1,0.4,0.9,1.2,0.5,2.8,"15.6",1.5,0.3,"2016-2017","433-lud"
"94","1","Kennedy D. (SF)",14,10,"29:22","12.1",3.3,6.6,"50.0%",0.4,1.4,"25.0%",3.6,8,"45.5%",4.4,5.8,"76.5%",5.3,0.9,6.2,4.1,0.9,3,0.5,2.4,"15.1",0.1,0.2,"2016-2017","433-lud"
"95","7","Ruoff A. (SF)",5,5,"22:13","11.2",2.2,3.4,"64.7%",1.4,3.2,"43.8%",3.6,6.6,"54.6%",2.6,3.2,"81.3%",2.4,0.8,3.2,3.2,0.8,1.6,0.2,2.6,"13.4",2.8,0,"2016-2017","433-lud"
"96","10","Trice R. (SG)",18,2,"26:15","10.8",1.6,3.8,"40.6%",2.2,5,"44.4%",3.8,8.8,"42.8%",1,1.2,"85.7%",3.5,0.7,4.2,2.4,1.1,1.3,0.2,1.6,"12.1",1.7,0.1,"2016-2017","433-lud"
"97","7","Crawford D. (SF)",26,12,"21:34","9.3",2.5,5,"49.6%",0.8,2.9,"29.3%",3.3,7.8,"42.2%",1.8,2.5,"72.7%",2.6,0.9,3.5,1.1,0.5,1.4,0.5,2.6,"8.2",0.9,0,"2016-2017","433-lud"
"98","3","Cotton T. (SG)",22,21,"26:12","9.1",2.4,5.3,"45.7%",0.8,2.4,"34.0%",3.2,7.7,"42.0%",1.9,2.1,"87.2%",2.2,0.6,2.7,2.6,1.1,1.6,0.3,2.1,"9.4",-0.4,0,"2016-2017","433-lud"
"99","6","Martin K. (SF)",29,20,"19:45","8.7",2.6,5.4,"47.4%",0.6,1.8,"35.3%",3.2,7.1,"44.4%",1.7,2.1,"80.7%",2.3,0.8,3.1,1,0.9,1.3,0.3,2.7,"8.3",-0.6,0,"2016-2017","433-lud"
"100","2","Hammonds C. (PG)",26,26,"30:53","8.6",1.6,3.3,"48.8%",1.5,3.8,"40.4%",3.2,7.1,"44.3%",0.8,1.3,"57.1%",1.7,0.2,1.8,4.9,0.7,1.5,0.1,1.5,"10.1",0.7,0,"2016-2017","433-lud"
"101","32","Thiemann J. (PF)",37,37,"16:27","8.3",2.9,5.8,"51.2%",0.1,0.2,"28.6%",3,5.9,"50.5%",2.2,3.1,"71.6%",2.7,2.1,4.8,0.3,0.7,1.2,0.4,3.1,"9.4",0.3,0.1,"2016-2017","433-lud"
