"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"215","8","Hoffmann C. (PG)",23,0,"07:51","2.0",0.3,0.7,"41.2%",0.4,1,"41.7%",0.7,1.8,"41.5%",0.1,0.2,"75.0%",0.2,0,0.2,0.7,0.1,0.6,0,1,"1.4",-1.4,0,"2013-2014","435-art"
"216","34","Wenzl M. (C)",17,1,"05:34","1.7",0.6,1.2,"50.0%",0,0,"0.0%",0.6,1.2,"50.0%",0.5,0.9,"60.0%",0.9,0.2,1.2,0,0.1,0.4,0.1,1.2,"1.7",-2.9,0,"2013-2014","435-art"
"217","9","Njei A. (SF)",32,2,"07:23","1.5",0.4,0.7,"52.2%",0.2,0.7,"31.8%",0.6,1.4,"42.2%",0.1,0.2,"57.1%",0.4,0.1,0.5,0.4,0.2,0.3,0.1,0.8,"1.6",-2.4,0,"2013-2014","435-art"
"218","11","Hughes T. (SG)",31,25,"30:36","14.9",3.1,7.3,"42.9%",1.9,5.7,"32.8%",5,13,"38.5%",3,4.1,"74.0%",2.9,1,3.9,3.6,2.2,2.2,0,3.2,"13.4",-0.2,0,"2013-2014","414-tri"
"219","12","Seiferth A. (C)",31,28,"24:14","11.8",4.8,8.3,"58.2%",0,0.1,"0.0%",4.8,8.4,"57.3%",2.2,3.4,"65.1%",2.8,2.1,4.9,0.8,0.5,2.6,0.3,3.4,"11.1",-3.7,0.1,"2013-2014","414-tri"
"220","55","Anderson J. (PG)",34,25,"31:27","10.5",2,5.1,"38.9%",1.2,3.2,"38.2%",3.2,8.4,"38.6%",2.8,2.9,"96.9%",2.6,0.6,3.2,2.6,0.6,1.8,0,2.1,"9.7",-5.9,0,"2013-2014","414-tri"
"221","32","Bucknor J. (SF)",27,5,"26:02","9.3",1.8,2.9,"60.8%",1.3,3,"42.7%",3.1,6,"51.6%",1.9,2.4,"75.8%",3.8,0.6,4.4,1.9,0.7,1.6,0.4,2.7,"11.6",1.6,0,"2013-2014","414-tri"
"222","21","Samenas L. (SG)",30,12,"20:43","8.9",0.7,1.6,"44.7%",1.8,5,"36.4%",2.5,6.6,"38.4%",2,2.6,"74.7%",1.4,0.5,1.9,1,0.3,1,0,3,"6.3",0.7,0,"2013-2014","414-tri"
"223","23","Chikoko V. (PF)",34,29,"21:07","8.0",3.2,5.6,"56.3%",0.2,1,"17.1%",3.4,6.7,"50.2%",1.1,2.2,"52.0%",2.9,1.6,4.4,0.7,0.2,1.6,1.1,2.3,"8.5",-2.9,0,"2013-2014","414-tri"
"224","10","Ward W. (SF)",33,14,"19:47","6.5",1.4,2.6,"51.7%",1.1,2.8,"38.5%",2.4,5.4,"44.9%",0.6,0.8,"73.1%",2.7,0.7,3.5,0.7,0.4,1,0.1,1.6,"7.0",-2.2,0,"2013-2014","414-tri"
"225","17","Mönninghoff M. (SG)",30,25,"21:38","5.0",0.7,1.7,"42.0%",0.9,3.1,"29.0%",1.6,4.8,"33.6%",0.9,1.2,"72.2%",1.4,0.4,1.9,0.5,0.6,0.9,0,2.4,"3.6",-3.6,0,"2013-2014","414-tri"
"226","13","Schmidt S. (C)",34,6,"13:54","3.4",1.1,2.3,"46.8%",0,0,"0.0%",1.1,2.4,"46.3%",1.2,1.6,"73.2%",1.6,0.8,2.4,0.5,0.2,0.9,0.1,2.1,"4.0",-1.2,0,"2013-2014","414-tri"
"227","20","Wenzl A. (C)",8,0,"04:28","2.3",0.9,1.4,"63.6%",0,0.1,"0.0%",0.9,1.5,"58.3%",0.5,1.1,"44.4%",0.4,0.4,0.8,0.1,0.1,0.3,0,0.8,"1.8",-2.5,0,"2013-2014","414-tri"
"228","9","Petric M. (PG)",23,1,"07:15","1.4",0,0.3,"12.5%",0.4,1.3,"32.3%",0.5,1.7,"28.2%",0,0.1,"50.0%",0.5,0.1,0.7,0.2,0.3,0.8,0,1.2,"0.5",-1.8,0,"2013-2014","414-tri"
"229","6","Canty A. (PG)",1,0,"02:54","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,2,0,0,"-2.0",-7,0,"2013-2014","414-tri"
"230","14","Buntic L. (C)",2,0,"02:53","0.0",0,0.5,"0.0%",0,0.5,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0.5,0,0,"-1.5",0,0,"2013-2014","414-tri"
"231","5","Dahlem M. (PG)",1,0,"01:57","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",-3,0,"2013-2014","414-tri"
"232","25","Breu L. (SG)",1,0,"01:26","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",-5,0,"2013-2014","414-tri"
"233","15","Redding R. (SF)",46,10,"27:08","12.8",3.5,6.4,"54.8%",0.9,2.5,"37.7%",4.4,8.9,"50.0%",3,3.7,"80.1%",3.4,1.2,4.5,3.5,1.2,2.1,0.3,2.6,"14.9",6.7,0,"2013-2014","413-ber"
"234","5","Logan D. (PG)",42,41,"25:40","12.7",2,4.2,"47.7%",2.3,6.2,"37.4%",4.3,10.4,"41.6%",1.7,2,"82.4%",2.2,0.5,2.7,2.5,0.8,1.5,0.1,1.6,"10.8",6.1,0,"2013-2014","413-ber"
"235","43","Radosevic L. (C)",35,35,"20:42","11.1",4.4,7.7,"56.7%",0,0,"0.0%",4.4,7.7,"56.5%",2.3,3.4,"68.6%",2.3,1.2,3.4,0.9,0.5,0.9,0.4,2.5,"10.8",4.5,0,"2013-2014","413-ber"
"236","25","Hammonds C. (PG)",46,46,"28:31","8.9",2.6,5,"51.8%",0.8,2.3,"33.6%",3.3,7.3,"46.0%",1.5,2,"71.3%",2.3,0.7,3,3.5,1,1.6,0.2,2.4,"10.5",7.9,0,"2013-2014","413-ber"
"237","19","Stojanovski V. (SG)",45,1,"17:17","8.6",1.6,3.3,"48.3%",0.7,2.2,"30.3%",2.3,5.5,"41.1%",3.4,3.7,"91.5%",1.3,0.4,1.7,1.1,0.4,0.7,0,2.5,"7.6",3.4,0,"2013-2014","413-ber"
"238","14","Kendall L. (PF)",45,9,"21:59","8.4",3,5.6,"53.2%",0.1,0.5,"22.7%",3.1,6,"50.7%",2.1,2.6,"81.4%",3.5,1.5,5.1,1.5,0.6,1.6,0.6,3.1,"11.0",5.6,0,"2013-2014","413-ber"
"239","22","Jagla J. (PF)",46,31,"14:34","7.5",1.8,3.4,"53.5%",1,2.6,"40.3%",2.9,6,"47.8%",0.7,1,"68.8%",2.2,1.4,3.5,0.7,0.5,0.7,0.2,2.1,"8.4",4.9,0,"2013-2014","413-ber"
"240","7","King A. (SF)",46,40,"17:51","5.0",1,2,"48.9%",0.7,1.8,"39.8%",1.7,3.8,"44.5%",0.9,1.2,"76.4%",2,0.9,2.9,1,0.4,0.8,0,1.9,"6.1",3.2,0,"2013-2014","413-ber"
"241","18","Wohlfarth-Bottermann J. (C)",45,2,"11:50","4.9",1.8,3.3,"56.1%",0,0,"0.0%",1.8,3.3,"56.1%",1.2,3,"41.4%",1.4,1.4,2.8,0.2,0.3,1,0.6,2.4,"4.6",1.9,0,"2013-2014","413-ber"
"242","55","Slokar U. (C)",6,6,"17:23","4.0",2,4.2,"48.0%",0,0.2,"0.0%",2,4.3,"46.2%",0,0.3,"0.0%",3,1.7,4.7,0.3,0.5,1.2,0.2,2.3,"5.8",1.8,0,"2013-2014","413-ber"
"243","11","Vargas A. (SG)",45,9,"16:03","3.3",0.5,1.1,"50.0%",0.5,1.7,"26.9%",1,2.8,"35.7%",0.8,1.2,"67.9%",1.7,0.6,2.3,0.9,0.7,0.8,0,2.6,"4.2",2.9,0,"2013-2014","413-ber"
"244","6","Schultze S. (PF)",29,0,"06:46","3.2",0.5,0.8,"58.3%",0.7,1.4,"50.0%",1.2,2.2,"53.1%",0.1,0.3,"50.0%",0.5,0.2,0.7,0.2,0.3,0.4,0,1.5,"2.8",1.3,0,"2013-2014","413-ber"
"245","8","Akpinar I. (PG)",6,0,"03:11","1.7",0.2,0.3,"50.0%",0,0.8,"0.0%",0.2,1.2,"14.3%",1.3,1.3,"100.0%",0.2,0,0.2,0,0,0.3,0,0.3,"0.5",-3.2,0,"2013-2014","413-ber"
"246","17","Timor B. (SG)",4,0,"04:53","0.5",0,0.3,"0.0%",0,0,"0.0%",0,0.3,"0.0%",0.5,1.5,"33.3%",0.8,0,0.8,0.3,0,1.5,0,1.3,"-1.3",2.8,0,"2013-2014","413-ber"
"247","10","Fülle S. (SG)",4,0,"02:30","0.0",0,0,"0.0%",0,0.5,"0.0%",0,0.5,"0.0%",0,0,"0.0%",0.5,0,0.5,0.5,0.3,0,0,0.3,"0.8",0.5,0,"2013-2014","413-ber"
"248","20","Adams D. (PG)",34,34,"31:41","18.0",3.9,7.7,"49.8%",2.4,5.9,"40.5%",6.2,13.6,"45.8%",3.2,3.7,"85.7%",3.4,0.7,4.1,4,1.8,3.8,0.2,2.8,"16.4",1.2,0.1,"2013-2014","439-bhv"
"249","15","Allen D. (PF)",34,34,"28:60","11.1",4.2,8.7,"48.5%",0,0,"0.0%",4.2,8.7,"48.5%",2.6,3.8,"69.5%",2.6,2.2,4.8,1.4,0.5,1.9,0.1,1.8,"10.4",-1.9,0,"2013-2014","439-bhv"
"250","8","Zwiener P. (SF)",32,32,"27:48","10.1",2.6,5.6,"46.9%",0.9,2,"46.2%",3.6,7.6,"46.7%",2,2.3,"85.3%",2.6,1.1,3.7,2.1,0.4,2.1,0.3,1.8,"9.9",-1.8,0,"2013-2014","439-bhv"
"251","34","Searcy D. (PF)",32,1,"24:29","10.0",4.2,7.7,"54.3%",0,0.1,"0.0%",4.2,7.8,"53.4%",1.7,2.5,"67.1%",4.6,2.2,6.8,0.5,0.7,1.3,0.8,2.7,"13.0",-4.7,0.2,"2013-2014","439-bhv"
"252","18","Juskevicius A. (SG)",32,32,"29:19","9.7",1.8,3.7,"48.7%",1.4,4.2,"34.6%",3.3,7.9,"41.3%",1.8,2,"89.1%",2.3,1,3.2,2.8,0.9,2.5,0.1,2.5,"9.4",-1.5,0,"2013-2014","439-bhv"
"253","24","Smith A. (SG)",22,2,"24:31","8.1",2.2,4.5,"50.0%",0.8,3,"25.8%",3,7.5,"40.2%",1.4,2,"69.8%",3.4,0.6,4,1.8,0.5,1.4,0.3,2.1,"8.3",-2.3,0,"2013-2014","439-bhv"
"254","12","Jackson S. (SG)",11,2,"23:23","6.9",2.4,4.6,"51.0%",0.4,1.6,"22.2%",2.7,6.3,"43.5%",1.1,1.5,"70.6%",2.2,1.4,3.6,1.8,0.8,1.2,0.1,3.2,"8.0",-1,0,"2013-2014","439-bhv"
"255","4","Harper B. (PF)",33,5,"16:04","5.9",1.5,3.2,"46.7%",0.5,1.3,"34.9%",1.9,4.5,"43.2%",1.6,2.5,"62.7%",2.6,1.4,4,0.6,0.2,1.4,0.9,2.7,"6.7",-0.5,0,"2013-2014","439-bhv"
"256","10","Schneiders N. (C)",29,28,"10:43","3.5",1.4,2.6,"54.7%",0,0,"0.0%",1.4,2.6,"54.7%",0.7,1.5,"43.2%",1.9,1.5,3.3,0.2,0.5,0.8,0.6,2.7,"5.3",0.8,0,"2013-2014","439-bhv"
"257",NA,"Mayika Lungongo L. (C)",1,0,"30:00","3.0",0,0,"0.0%",1,1,"100.0%",1,1,"100.0%",0,0,"0.0%",0,0,0,0,0,2,0,1,"1.0",1,0,"2013-2014","439-bhv"
"258","7","El Domiaty J. (SG)",26,0,"10:35","2.6",0.1,0.5,"15.4%",0.7,1.5,"46.2%",0.8,2,"38.5%",0.4,0.5,"76.9%",0.3,0.2,0.5,0.5,0.4,0.5,0,1.9,"2.2",-2.9,0,"2013-2014","439-bhv"
"259","23","Kone B. (SG)",18,0,"05:53","0.8",0.3,0.8,"33.3%",0.1,0.6,"10.0%",0.3,1.4,"24.0%",0.1,0.1,"100.0%",0.4,0.1,0.5,0.9,0.1,0.6,0,1.1,"0.7",-4,0,"2013-2014","439-bhv"
"260","11","Baues H. (PF)",11,0,"03:34","0.8",0.1,0.4,"25.0%",0.2,0.4,"50.0%",0.3,0.7,"37.5%",0.1,0.2,"50.0%",0.4,0,0.4,0.1,0,0.4,0,0.6,"0.4",-3.8,0,"2013-2014","439-bhv"
"261","9","Martin J. (PG)",13,0,"02:54","0.8",0.1,0.1,"100.0%",0.2,0.8,"18.2%",0.2,0.9,"25.0%",0.2,0.2,"100.0%",0,0,0,0.1,0,0.4,0,0.5,"-0.2",-3.4,0,"2013-2014","439-bhv"
"262","5","Sharpless A. (SG)",4,0,"06:22","0.8",0,0.8,"0.0%",0.3,0.8,"33.3%",0.3,1.5,"16.7%",0,0,"0.0%",0,0.3,0.3,0.3,0.3,0.8,0,1.5,"-0.5",-3.8,0,"2013-2014","439-bhv"
"263","14","Malu J. (C)",2,0,"02:15","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0.5,0.5,0,0,1,0,0,"-0.5",-5,0,"2013-2014","439-bhv"
"264","4","Wallace J. (PG)",27,16,"28:02","14.6",1.5,3.3,"44.9%",2.9,6.9,"41.4%",4.3,10.2,"42.6%",3.1,3.3,"95.5%",1.6,0.3,1.9,3.1,0.9,1.8,0,2.1,"12.8",-4.3,0,"2013-2014","432-tueb"
"265","14","Cook D. (SF)",15,15,"28:42","12.9",1.8,4.7,"38.0%",2.5,7.1,"34.9%",4.3,11.8,"36.2%",1.9,2.2,"87.9%",4.4,0.2,4.6,1.3,0.8,1.3,0.1,2.2,"10.5",-3.5,0,"2013-2014","432-tueb"
"266","12","Harris A. (SG)",29,22,"27:00","10.9",2.1,4.8,"43.9%",1.5,3.6,"41.0%",3.6,8.4,"42.6%",2.3,2.7,"83.5%",3.4,0.6,4,1.5,0.6,1.6,0,2.5,"10.2",-7.9,0,"2013-2014","432-tueb"
"267","7","Nash T. (PF)",33,27,"28:43","10.5",2.9,5.8,"50.0%",0.7,2.2,"30.6%",3.5,7.9,"44.7%",2.8,4,"68.4%",4.1,1.4,5.5,1.9,1.2,1.4,0.5,2.6,"12.5",-4.2,0.1,"2013-2014","432-tueb"
"268","21","Kashirov A. (C)",17,9,"20:36","9.8",3.8,7.5,"50.8%",0,0,"0.0%",3.8,7.5,"50.8%",2.2,3.1,"71.2%",1.9,2.5,4.4,1.1,0.4,1.1,1,3,"11.1",0.7,0.1,"2013-2014","432-tueb"
"269","8","Nadjfeji A. (PF)",17,11,"23:42","9.1",3.4,6.9,"49.6%",0.2,1,"23.5%",3.6,7.9,"46.3%",1.6,3,"52.9%",2.2,1.2,3.5,1.5,0.7,1.9,0.1,3.1,"7.4",-7.4,0,"2013-2014","432-tueb"
"270","33","Ratkovica B. (PG)",27,27,"29:41","8.8",1.7,3.8,"46.1%",1.2,3.6,"32.7%",2.9,7.4,"39.5%",1.7,2.4,"73.4%",1.9,0.2,2.1,5.4,0.9,3.3,0.1,2.8,"9.0",-3.8,0,"2013-2014","432-tueb"
"271","15","Radosavljevic B. (C)",34,17,"15:40","7.7",2.7,5,"53.5%",0.2,0.5,"38.9%",2.9,5.5,"52.1%",1.7,2.4,"70.7%",1.6,1.4,3,0.6,0.2,1.5,0.2,2.7,"6.9",-4.7,0,"2013-2014","432-tueb"
"272","20","Young J. (PG)",29,4,"21:21","6.8",1.6,3.3,"49.5%",0.9,3.3,"26.3%",2.5,6.6,"37.9%",1,1.6,"63.0%",1.9,0.7,2.6,2.3,0.9,1.1,0.1,2.5,"6.8",-4.7,0,"2013-2014","432-tueb"
"273","13","Lischka J. (SF)",17,5,"14:11","5.0",1.3,3.2,"40.7%",0.5,0.8,"69.2%",1.8,3.9,"46.3%",0.8,1.4,"60.9%",3.4,1.3,4.7,0.7,0.2,1.2,0.3,1.4,"7.0",-2.6,0.1,"2013-2014","432-tueb"
"274","6","Mittmann N. (SF)",34,6,"17:20","3.1",0.4,1.2,"33.3%",0.6,2.2,"28.4%",1,3.4,"30.2%",0.4,0.6,"75.0%",2.6,0.6,3.2,0.4,0.5,0.4,0.2,1.7,"4.5",-2.5,0,"2013-2014","432-tueb"
"275","9","Oehle R. (C)",16,5,"08:42","2.4",1,2.4,"42.1%",0,0.2,"0.0%",1,2.6,"39.0%",0.4,0.6,"60.0%",0.9,0.4,1.3,0.2,0.1,0.9,0.1,1.7,"1.3",-4.6,0,"2013-2014","432-tueb"
"276","11","Albus J. (SF)",19,6,"08:06","2.2",0.2,0.4,"37.5%",0.6,1.3,"45.8%",0.7,1.7,"43.8%",0.1,0.1,"100.0%",0.4,0.2,0.5,0.7,0.4,0.2,0,1.5,"2.6",0.6,0,"2013-2014","432-tueb"
"277","34","Simons B. (SF)",6,0,"08:29","1.5",0.2,0.5,"33.3%",0.3,2,"16.7%",0.5,2.5,"20.0%",0.2,0.3,"50.0%",1,0.5,1.5,0.3,0.3,0.7,0.2,1.3,"1.0",-3.3,0,"2013-2014","432-tueb"
"278","24","Traore B. (PF)",1,0,"01:31","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-1.0",1,0,"2013-2014","432-tueb"
