"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11",NA,". ()",15,1,"14:39","3.5",0.9,2.3,"40.0%",0.3,1,"33.3%",1.3,3.3,"38.0%",0.6,0.7,"81.8%",1.1,0.1,1.2,1,0.7,1,0,2,"3.2",-4.4,0,"2010-2011","421-gie"
"12","8","Mädrich D. (PF)",30,0,"10:08","3.4",0.9,1.8,"47.3%",0.3,1,"31.0%",1.2,2.8,"41.7%",0.7,1,"75.9%",1.1,0.8,1.9,0.3,0.4,0.6,0.1,1.9,"3.6",-3.3,0,"2010-2011","421-gie"
"13","7","Perl M. (PG)",17,0,"07:41","1.5",0.4,1.2,"33.3%",0.1,0.5,"25.0%",0.5,1.7,"31.0%",0.4,0.4,"85.7%",0.5,0.5,0.9,0.3,0.1,0.8,0,2.1,"0.8",-1.2,0,"2010-2011","421-gie"
"14","9","Schwartz T. (SF)",23,5,"06:28","1.2",0.3,0.5,"66.7%",0.1,0.7,"17.6%",0.5,1.3,"37.9%",0.1,0.2,"50.0%",0.7,0.1,0.8,0.1,0.3,0.2,0,0.7,"1.3",-3.1,0,"2010-2011","421-gie"
"15","16","Baumann J. (C)",1,0,"00:44","0.0",0,1,"0.0%",0,0,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-1.0",1,0,"2010-2011","421-gie"
"16","10","Wise N. (PG)",33,30,"32:17","13.7",3.6,8,"44.9%",0.8,2.5,"31.0%",4.4,10.6,"41.6%",4.1,4.8,"86.0%",1.9,0.3,2.2,3.1,1.4,3,0,2.9,"10.6",-2.2,0,"2010-2011","415-bon"
"17","8","Campbell F. (SG)",25,22,"30:47","13.1",3.1,6.6,"47.0%",1.1,3.9,"28.6%",4.2,10.5,"40.1%",3.6,5,"71.8%",2.7,0.6,3.3,2,1.3,2.5,0.1,3,"9.6",0.9,0,"2010-2011","415-bon"
"18","5","Ensminger C. (C)",32,25,"27:22","12.4",4.5,8.8,"51.8%",0,0.1,"50.0%",4.6,8.8,"51.8%",3.2,4.3,"75.2%",5.4,2.7,8.1,0.8,0.4,1.2,0.3,2.6,"15.3",1.6,0.2,"2010-2011","415-bon"
"19","6","Hunt J. (SG)",34,27,"28:02","12.2",2,3.9,"51.9%",2.2,6,"36.1%",4.2,9.9,"42.3%",1.6,2.4,"67.1%",2.5,0.3,2.8,2.4,0.7,2.6,0.3,3,"9.3",-0.3,0,"2010-2011","415-bon"
"20","25","Tyndale M. (SG)",31,10,"21:59","7.0",1.9,3.5,"55.1%",0.3,1.3,"25.6%",2.2,4.7,"47.3%",2.2,3.1,"71.9%",2.2,1.1,3.2,1.8,0.7,1.5,0.5,2.2,"8.3",-0.9,0,"2010-2011","415-bon"
"21","14","Ohlbrecht T. (C)",27,16,"20:06","6.7",1.7,3.1,"56.0%",0.7,2.2,"33.3%",2.5,5.3,"46.5%",1,1.4,"73.7%",3.4,1.4,4.9,0.4,0.4,1.1,0.8,3.2,"8.9",2.1,0.1,"2010-2011","415-bon"
"22","11","Jaacks J. (C)",34,12,"16:50","6.0",1.7,3.2,"54.6%",0.6,1.5,"38.0%",2.3,4.6,"49.4%",0.9,1.4,"65.2%",2.4,1.3,3.7,0.5,0.2,1.3,0.2,3,"6.5",-3.6,0,"2010-2011","415-bon"
"23","7","King A. (SF)",31,13,"18:34","4.9",1.3,2.5,"51.9%",0.5,1.7,"30.8%",1.8,4.2,"43.4%",0.8,1.4,"55.8%",1.6,0.7,2.3,0.8,0.5,1,0.2,2.4,"4.6",-3.8,0,"2010-2011","415-bon"
"24","13","Flomo P. (C)",18,3,"15:54","4.4",1.6,3.1,"50.9%",0,0,"0.0%",1.6,3.1,"50.9%",1.3,2.4,"53.5%",1.6,1,2.6,0.3,0.3,1.1,0.3,2.3,"4.2",-3.9,0,"2010-2011","415-bon"
"25","9","Thülig F. (PF)",26,7,"12:14","2.8",0.8,1.7,"50.0%",0.1,0.9,"12.5%",1,2.6,"36.8%",0.8,1,"76.9%",0.8,0.7,1.5,0.4,0.2,0.3,0,1.7,"2.7",-1.7,0,"2010-2011","415-bon"
"26","4","Hauer S. (PG)",11,0,"07:18","2.1",0.7,1.5,"50.0%",0,0.5,"0.0%",0.7,2,"36.4%",0.6,0.6,"100.0%",0.3,0,0.3,0.4,0,0.5,0,0.6,"1.0",-1,0,"2010-2011","415-bon"
"27","15","Wohlfarth-Bottermann J. (C)",4,0,"04:13","1.5",0.8,2.5,"30.0%",0,0,"0.0%",0.8,2.5,"30.0%",0,0,"0.0%",0.8,1,1.8,0,0,0.5,0,0.8,"1.0",-1.5,0,"2010-2011","415-bon"
"28","22","Ledoux M. (SF)",3,0,"04:09","0.3",0,0.3,"0.0%",0,0,"0.0%",0,0.3,"0.0%",0.3,0.7,"50.0%",0.3,0,0.3,0,0,0,0,0.7,"0.0",-1.3,0,"2010-2011","415-bon"
"29","20","Ross R. (PG)",24,22,"31:50","15.8",5,9.8,"51.1%",1,2.9,"35.7%",6,12.7,"47.5%",2.7,3.4,"80.3%",3,1.1,4.1,2,1.5,2.7,0.2,2.7,"13.6",-6.6,0,"2010-2011","428-mbc"
"30","6","Tillman J. (SF)",10,7,"26:53","13.8",4.7,7.7,"61.0%",0.5,2.5,"20.0%",5.2,10.2,"51.0%",2.9,3.7,"78.4%",2.8,2.1,4.9,1.1,1,2.4,0.7,2.5,"13.3",-1.9,0.1,"2010-2011","428-mbc"
"31","34","Bernard W. (SG)",34,34,"30:33","11.1",1.8,3.9,"46.6%",1.6,4.9,"33.3%",3.4,8.7,"39.2%",2.6,3.1,"85.7%",2.2,0.9,3.1,1.8,1.3,1.5,0.1,3.1,"10.2",-6,0,"2010-2011","428-mbc"
"32","7","Shields R. (SG)",12,6,"23:59","10.2",2,4,"50.0%",1.3,4.6,"27.3%",3.3,8.6,"37.9%",2.4,3.1,"78.4%",2.1,0.5,2.6,1.6,1.2,1.8,0,2.3,"7.8",-5.4,0,"2010-2011","428-mbc"
"33",NA,". ()",19,19,"32:33","9.3",1.7,3.4,"50.0%",1.5,4,"38.2%",3.2,7.4,"43.6%",1.3,1.6,"80.7%",1.7,0.3,2,4.3,1.1,2.1,0.1,2.8,"10.1",-3.5,0,"2010-2011","428-mbc"
"34","15","Pilcevic R. (PG)",27,9,"24:26","7.4",0.9,2.3,"37.7%",1.5,5.1,"28.8%",2.3,7.4,"31.5%",1.3,1.7,"76.1%",1.3,0.2,1.4,2,0.5,1.7,0,2.7,"4.1",-5.9,0,"2010-2011","428-mbc"
"35","25","Grünheid G. (PF)",33,29,"22:34","7.3",2.3,3.9,"58.9%",0.5,2.2,"23.0%",2.8,6.2,"45.8%",1.2,2.6,"44.7%",3.1,1.4,4.5,1.1,0.7,1.7,0.3,3.2,"7.4",-4.9,0,"2010-2011","428-mbc"
"36","50","Radinovic V. (C)",27,12,"19:36","6.6",2.3,4.3,"52.6%",0,0,"0.0%",2.3,4.3,"52.6%",2,3,"68.8%",2.9,1.3,4.2,0.3,0.1,1.7,0.3,3.2,"6.8",-5.9,0,"2010-2011","428-mbc"
"37","6","Dramicanin R. (PF)",20,6,"18:54","6.3",1.5,2.6,"57.7%",1,3.3,"29.2%",2.5,5.9,"41.9%",0.5,0.6,"75.0%",2,1,3,0.4,0.4,0.9,0.3,1.8,"5.9",-2.5,0,"2010-2011","428-mbc"
"38","9","Gilbert J. (PF)",19,4,"17:45","5.3",1.8,4.2,"43.8%",0,0,"0.0%",1.8,4.2,"43.8%",1.6,3.1,"53.5%",1.8,2.3,4.1,0.5,0.2,1.3,0.1,2.3,"5.1",-1.4,0,"2010-2011","428-mbc"
"39","12","Evtimov V. (PF)",11,8,"20:13","5.3",2.1,4.2,"50.0%",0.1,0.1,"100.0%",2.2,4.3,"51.1%",0.8,1.7,"47.4%",5.4,1.6,7,0.8,0.5,1.4,0.1,1.4,"9.3",-3,0.2,"2010-2011","428-mbc"
"40","16","Leutloff S. (SF)",34,14,"20:16","4.9",1.6,3.7,"43.7%",0.1,0.9,"12.9%",1.7,4.6,"37.6%",1.3,2.2,"60.0%",2.1,1.2,3.4,0.7,0.3,1.3,0.1,2.4,"4.2",-5.8,0,"2010-2011","428-mbc"
"41","35","Roberts D. (PF)",22,0,"13:44","3.2",1.1,2.5,"45.5%",0.1,0.7,"12.5%",1.2,3.2,"38.0%",0.7,1.2,"55.6%",1.3,0.6,1.9,0.6,0.4,0.7,0.2,2.3,"3.1",-2.7,0,"2010-2011","428-mbc"
"42","33","von Fintel C. (SF)",18,0,"03:17","0.2",0,0.1,"0.0%",0.1,0.6,"9.1%",0.1,0.7,"8.3%",0,0,"0.0%",0.1,0.1,0.2,0.2,0,0.1,0,0.7,"-0.2",-0.5,0,"2010-2011","428-mbc"
"43","5","Thomas B. (SG)",37,36,"30:54","14.3",3,5,"60.5%",1.9,4.6,"41.2%",4.9,9.6,"51.3%",2.6,3.3,"78.7%",4.2,0.4,4.6,2,1.1,1.8,0.4,1.8,"15.3",0.4,0.1,"2010-2011","422-bra"
"44","33","Goree M. (PF)",37,28,"27:51","11.7",4.1,7.4,"54.9%",0.6,2,"29.7%",4.6,9.4,"49.6%",1.8,2.4,"74.4%",3.5,1.7,5.2,1.2,0.7,1.2,1,1.4,"13.1",2.6,0.1,"2010-2011","422-bra"
"45","12","Greer L. (PG)",36,11,"27:14","10.8",2.2,4.2,"53.0%",1.4,4.4,"31.9%",3.6,8.6,"42.1%",2.1,2.7,"78.6%",1.3,0.3,1.7,1.8,0.4,0.9,0,1.8,"8.3",2,0,"2010-2011","422-bra"
"46","4","Skinn T. (PG)",28,21,"24:54","10.5",2.2,4.1,"53.0%",1.3,4,"31.5%",3.4,8.1,"42.5%",2.4,3.6,"66.3%",2.3,0.6,2.9,3.2,1.1,1.9,0.1,2.3,"10.2",-1,0,"2010-2011","422-bra"
"47","11","Cain J. (PF)",39,13,"21:28","10.0",2.5,4.4,"57.2%",0.8,2.2,"37.6%",3.4,6.6,"50.8%",2.5,3.2,"78.2%",3.1,1.1,4.1,1.6,0.4,1.9,0.3,3.6,"10.5",0.4,0,"2010-2011","422-bra"
"48","7","Visser K. (C)",38,26,"21:07","9.2",3.7,6.2,"60.2%",0,0,"0.0%",3.7,6.2,"60.2%",1.7,2.8,"60.2%",2.5,2.3,4.7,1,0.6,1.7,0.6,3.6,"10.7",0.7,0,"2010-2011","422-bra"
"49","14","Hamilton K. (PG)",39,25,"29:26","9.0",2.3,4.2,"53.9%",0.9,2.7,"33.3%",3.2,6.9,"45.9%",1.8,2.6,"67.0%",3.1,1,4.1,4.3,1.9,2.7,0.3,2.9,"12.3",3.1,0,"2010-2011","422-bra"
"50","13","Duvnjak U. (PG)",14,0,"17:19","5.1",1.4,2.4,"60.6%",0.4,1.9,"23.1%",1.9,4.2,"44.1%",0.9,1.3,"72.2%",1.1,0.6,1.8,1.1,0.6,0.9,0,2.5,"4.9",-0.5,0,"2010-2011","422-bra"
"51","6","Mittmann N. (PF)",39,22,"14:23","3.2",0.5,1,"53.8%",0.5,1.8,"27.8%",1.1,2.8,"36.9%",0.5,0.7,"77.8%",1.3,0.4,1.7,0.3,0.4,0.6,0.2,1.5,"3.2",-1,0,"2010-2011","422-bra"
"52","9","Schneiders N. (C)",32,9,"08:12","2.1",0.9,1.5,"61.7%",0,0,"0.0%",0.9,1.5,"61.7%",0.3,0.8,"32.0%",1.3,0.9,2.3,0,0.1,0.4,0.6,2.1,"3.6",-0.3,0,"2010-2011","422-bra"
"53","18","Noch P. (PF)",11,4,"04:54","1.8",0.5,0.5,"83.3%",0.3,0.7,"37.5%",0.7,1.3,"57.1%",0.1,0.3,"33.3%",0.9,0,0.9,0,0.1,0.5,0,0.9,"1.6",-0.6,0,"2010-2011","422-bra"
"54","17","El Domiaty J. (PG)",8,0,"03:24","0.8",0,0.5,"0.0%",0.3,0.6,"40.0%",0.3,1.1,"22.2%",0,0,"0.0%",0.4,0.1,0.5,0,0,0,0,0.4,"0.4",0,0,"2010-2011","422-bra"
"55","21","Theis D. (C)",1,0,"04:09","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",3,0,"2010-2011","422-bra"
"56","16","Obradovic M. (PG)",5,0,"01:47","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0.2,0,0.4,"-0.2",-1.6,0,"2010-2011","422-bra"
"57","20","Wessels J. (SF)",1,0,"02:05","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-1.0",1,0,"2010-2011","422-bra"
"58","25","Reiner J. (C)",33,32,"27:32","12.6",5.3,10.6,"49.7%",0,0,"0.0%",5.3,10.6,"49.7%",2,3.2,"63.8%",6.2,1.7,7.9,1.2,0.3,1.5,0.5,3.2,"14.5",-2.5,0.2,"2010-2011","425-bay"
"59","12","Gibson D. (PG)",34,32,"30:00","12.0",2.3,4.5,"50.0%",1.7,4.2,"40.8%",4,8.7,"45.6%",2.4,3,"79.4%",1.3,0.3,1.6,3.6,0.5,2.6,0,2.8,"9.8",-4.6,0,"2010-2011","425-bay"
"60","6","Ibekwe E. (PF)",15,13,"24:33","11.5",4.4,7.7,"57.4%",0,0.1,"0.0%",4.4,7.8,"56.4%",2.7,5,"54.7%",4.1,1.6,5.7,1,0.7,2.3,1.4,3.6,"12.3",-3.4,0,"2010-2011","425-bay"
"61","10","Ginyard M. (SF)",34,33,"29:01","10.9",3.5,6.9,"51.1%",0.4,1.2,"30.0%",3.9,8.1,"48.0%",2.8,3.7,"74.0%",2.7,0.9,3.6,1.6,1,2.1,0.2,1.6,"10.0",-5.6,0,"2010-2011","425-bay"
"62","43","Jeanty O. (SG)",12,12,"28:48","9.9",1.4,2.6,"54.8%",1.8,5.3,"32.8%",3.2,7.9,"40.0%",1.8,2.1,"88.0%",2.2,0.4,2.6,1.5,0.8,1.6,0.1,2.7,"8.3",-5.2,0,"2010-2011","425-bay"
"63","7","Archibong K. (SF)",16,16,"27:43","8.6",3.4,6.3,"53.5%",0.2,0.9,"20.0%",3.6,7.3,"49.1%",1.3,2.3,"54.1%",2.5,1.4,3.9,1.5,0.8,2.5,0.1,3.3,"7.6",-2.9,0,"2010-2011","425-bay"
"64","34","Campbell P. (PF)",34,5,"17:20","8.2",0.8,1.8,"43.3%",2,4.4,"46.0%",2.8,6.2,"45.2%",0.6,0.6,"90.9%",2,0.7,2.6,0.8,0.3,0.8,0.1,1.8,"7.8",-4.1,0,"2010-2011","425-bay"
"65","11","Neitzel D. (SG)",16,16,"26:51","7.7",1.6,4.3,"36.8%",1.2,3.5,"33.9%",2.8,7.8,"35.5%",1,1.1,"88.9%",1.1,0.3,1.4,3.4,0.3,1.4,0,2.8,"6.4",-6.6,0,"2010-2011","425-bay"
"66","9","Harris J. (SG)",34,8,"20:14","6.8",1.2,2.5,"50.0%",0.9,2.4,"38.3%",2.1,4.9,"44.2%",1.6,2.1,"74.0%",1.7,0.7,2.4,1.2,0.6,0.8,0,2.8,"6.9",-2.4,0,"2010-2011","425-bay"
"67","21","Schmitz S. (SG)",31,0,"09:59","3.3",0.5,1.5,"35.6%",0.6,1.6,"36.7%",1.1,3,"36.2%",0.5,0.6,"80.0%",0.6,0.1,0.7,0.7,0.2,0.6,0,1.3,"2.3",-1.7,0,"2010-2011","425-bay"
"68","14","Wachalski S. (PF)",27,1,"09:33","3.3",0.9,1.5,"57.5%",0.3,1.2,"24.2%",1.1,2.7,"42.5%",0.7,0.8,"81.8%",0.9,0.9,1.8,0.2,0.2,0.6,0.2,1,"3.2",-2.7,0,"2010-2011","425-bay"
"69","23","Barker K. (SG)",5,0,"15:47","2.4",0.8,2.2,"36.4%",0.2,1.2,"16.7%",1,3.4,"29.4%",0.2,0.6,"33.3%",1.4,1,2.4,1,0.8,0.6,0,1.8,"3.2",1.2,0,"2010-2011","425-bay"
"70","24","Heyden P. (C)",24,1,"09:17","2.3",0.9,2.1,"42.0%",0,0,"0.0%",0.9,2.1,"41.2%",0.6,1,"58.3%",1,0.7,1.7,0.3,0.1,0.6,0.2,1.4,"2.3",-3.6,0,"2010-2011","425-bay"
"71","8","Schmidt S. (C)",22,1,"08:16","0.6",0.3,1.1,"25.0%",0,0,"0.0%",0.3,1.1,"25.0%",0.1,0.2,"50.0%",1,0.5,1.5,0.2,0,0.5,0.1,1.2,"1.1",-2.5,0,"2010-2011","425-bay"
"72","11","Ouaintance H. (PF)",2,0,"09:24","0.0",0,2,"0.0%",0,0,"0.0%",0,2,"0.0%",0,1,"0.0%",1.5,1.5,3,0,0,1.5,0.5,1.5,"-1.0",-8.5,0,"2010-2011","425-bay"
"73","15","Wood D. (PG)",42,42,"31:51","18.9",4.5,8.9,"49.9%",1.5,4.6,"33.2%",6,13.5,"44.2%",5.4,6.7,"80.2%",3.8,0.9,4.7,5.9,1.2,3,0.2,1.7,"19.0",7.9,0.1,"2010-2011","426-fra"
"74","43","Powell R. (PF)",28,13,"26:42","13.1",3.4,6.4,"53.1%",1.3,4.2,"30.8%",4.7,10.6,"44.3%",2.5,3.5,"70.4%",3.2,2.2,5.4,0.8,0.5,1.3,0.7,2.1,"12.1",4.2,0,"2010-2011","426-fra"
"75","40","Moye A. (SG)",9,9,"28:03","10.7",3.4,5.9,"58.5%",0.7,2.9,"23.1%",4.1,8.8,"46.8%",1.8,2.1,"84.2%",4.4,1.8,6.2,1.7,0.6,2,0.1,1.9,"12.2",5.3,0,"2010-2011","426-fra"
"76","20","McKinney J. (SG)",37,19,"26:57","10.0",1.6,3.6,"45.9%",1.7,4.9,"35.4%",3.4,8.5,"39.8%",1.5,1.8,"79.4%",2.6,0.4,3,1.4,0.6,0.8,0,2.2,"8.6",7.1,0,"2010-2011","426-fra"
"77","18","Buckman B. (PF)",6,3,"17:15","8.3",2,3.5,"57.1%",0.7,2.3,"28.6%",2.7,5.8,"45.7%",2.3,4.2,"56.0%",4,1.3,5.3,0.8,0.3,1.8,0.3,2.5,"8.3",4,0,"2010-2011","426-fra"
"78","23","Robertson Q. (SG)",38,33,"27:21","7.7",2.2,4,"55.0%",0.7,2.2,"29.4%",2.8,6.2,"45.8%",1.3,1.9,"68.9%",3.9,1.2,5.1,1.9,0.8,1.6,0.2,2.9,"10.2",4.5,0,"2010-2011","426-fra"
"79","16","Bucknor J. (SF)",12,2,"17:13","7.5",1.1,1.7,"65.0%",1.2,3.5,"33.3%",2.3,5.2,"43.6%",1.8,2.3,"78.6%",2.8,0.5,3.3,0.7,1,0.8,0.2,2.7,"8.3",-1.4,0,"2010-2011","426-fra"
"80","7","Muurinen K. (PF)",41,28,"19:04","6.5",2.2,3.9,"57.9%",0.4,0.9,"44.4%",2.6,4.8,"55.4%",0.8,1.1,"73.9%",2.1,1.5,3.6,0.7,0.5,0.9,0.4,3.1,"8.3",5,0,"2010-2011","426-fra"
"81","31","Moss C. (PF)",22,18,"21:11","6.1",2.1,4.3,"50.0%",0,0.1,"0.0%",2.1,4.4,"48.5%",1.8,2.9,"63.5%",2.5,2.3,4.8,0.5,0.6,1.4,0.4,3.8,"7.7",2.6,0,"2010-2011","426-fra"
"82","5","Bahiense de Mello D. (SG)",38,22,"17:41","5.9",0.9,1.9,"50.7%",1.2,3.2,"36.1%",2.1,5.1,"41.5%",0.5,0.7,"76.9%",1.5,0.4,1.8,1.2,0.6,0.7,0,2.1,"5.6",3.2,0,"2010-2011","426-fra"
"83","22","Dabbert J. (C)",12,6,"15:44","5.8",2.1,4,"52.1%",0,0.1,"0.0%",2.1,4.1,"51.0%",1.7,2.3,"71.4%",2.6,1.1,3.7,0.1,0.3,1.3,0.7,3.3,"6.6",0.7,0,"2010-2011","426-fra"
"84","14","Nolte M. (C)",42,14,"18:14","5.1",1.5,2.7,"56.1%",0,0,"0.0%",1.5,2.7,"56.1%",2,2.8,"71.4%",1.7,1.6,3.2,0.1,0.7,0.9,0.2,2.7,"6.4",4.4,0,"2010-2011","426-fra"
"85","11","Roller P. (PG)",39,1,"15:24","4.5",0.5,1.6,"31.7%",0.9,2.7,"34.3%",1.4,4.3,"33.3%",0.7,0.8,"84.9%",0.8,0.2,0.9,1.3,0.2,1.1,0,1,"2.9",0.2,0,"2010-2011","426-fra"
"86","4","Shepherd J. (SF)",15,0,"10:33","4.5",1.1,2.1,"51.6%",0.3,1.2,"27.8%",1.4,3.3,"42.9%",1.3,1.9,"71.4%",1.6,0.5,2.1,0.3,0.3,0.7,0.2,1.8,"4.3",0.2,0,"2010-2011","426-fra"
"87","9","Lindbom C. (PF)",10,0,"03:27","1.0",0.3,0.4,"75.0%",0,0.8,"0.0%",0.3,1.2,"25.0%",0.4,0.4,"100.0%",0.4,0.1,0.5,0.2,0,0,0.1,0.4,"0.9",-0.3,0,"2010-2011","426-fra"
"88","13","Franke F. (SF)",12,0,"01:59","0.5",0.1,0.2,"50.0%",0.1,0.2,"50.0%",0.2,0.3,"50.0%",0.1,0.2,"50.0%",0.3,0,0.3,0,0,0.1,0,0.1,"0.4",-1.6,0,"2010-2011","426-fra"
"89","32","Moyer G. (SG)",4,0,"10:11","0.5",0.3,0.8,"33.3%",0,0.5,"0.0%",0.3,1.3,"20.0%",0,0,"0.0%",1.5,0.8,2.3,1.5,0,1.3,0,1.5,"2.0",1,0,"2010-2011","426-fra"
"90","33","Nicolay B. (SF)",5,0,"01:28","0.4",0.2,0.2,"100.0%",0,0.6,"0.0%",0.2,0.8,"25.0%",0,0,"0.0%",0.2,0,0.2,0,0,0,0,0.2,"0.0",-2.8,0,"2010-2011","426-fra"
"91","24","Beck F. (SG)",2,0,"00:51","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0.5,0,0,0,0.5,"0.5",0.5,0,"2010-2011","426-fra"
"92","20","Harris A. (SG)",34,27,"29:22","16.0",3.4,6.8,"50.0%",1.9,4.5,"42.8%",5.3,11.2,"47.1%",3.5,4.3,"80.8%",1.8,0.5,2.4,1.7,0.7,2,0.1,2.5,"11.9",-0.5,0,"2010-2011","433-lud"
"93","14","Zavackas D. (PF)",27,24,"27:18","12.5",1.6,3.8,"41.7%",1.7,3.4,"49.5%",3.3,7.2,"45.4%",4.3,4.9,"88.6%",4.4,1.2,5.7,1.3,0.5,1.2,0.3,2.8,"14.6",3.8,0,"2010-2011","433-lud"
"94","42","Bowler J. (C)",34,33,"23:17","11.8",3.9,6.9,"56.4%",0.1,0.4,"16.7%",4,7.3,"54.4%",3.8,4.7,"79.5%",3.4,1.7,5.1,1.2,0.4,2.3,0.1,3,"12.0",0.5,0,"2010-2011","433-lud"
"95","5","Green J. (PG)",34,34,"32:04","9.9",3.3,6.5,"50.9%",0.3,1.2,"27.5%",3.6,7.7,"47.3%",2.3,2.9,"80.4%",2,0.4,2.5,4.6,0.7,2,0,1.9,"11.0",-0.3,0,"2010-2011","433-lud"
"96","21","Bailey T. (SF)",34,28,"25:49","8.7",1.5,3.3,"46.8%",1.2,3.8,"32.8%",2.8,7,"39.3%",1.9,2.6,"72.7%",3.9,0.8,4.7,1.7,0.7,1.2,0.4,2,"9.9",-0.2,0,"2010-2011","433-lud"
"97","24","Rickert R. (C)",32,7,"18:43","8.0",3.3,5.9,"55.9%",0,0.1,"0.0%",3.3,5.9,"55.3%",1.4,1.9,"76.7%",2.4,1.2,3.7,0.6,0.3,1.3,0.2,2.5,"8.3",-3.6,0,"2010-2011","433-lud"
"98","13","Lischka J. (SF)",34,8,"16:45","5.9",2.2,4.3,"51.7%",0,0.2,"0.0%",2.2,4.6,"49.0%",1.4,2,"71.6%",2.5,1.1,3.5,0.8,0.5,1.2,0.1,1.6,"6.7",-4.1,0,"2010-2011","433-lud"
"99","8","McCray D. (PG)",34,7,"19:16","5.7",1.1,2,"57.4%",0.8,2.5,"31.8%",1.9,4.5,"43.1%",1,1.6,"64.2%",1.2,0.2,1.4,1.8,0.7,1.4,0.1,2.4,"5.2",-2.8,0,"2010-2011","433-lud"
"100","35","Vene S. (SF)",19,0,"15:56","4.5",0.6,1.4,"44.4%",1,2.9,"34.5%",1.6,4.3,"37.8%",0.2,0.3,"80.0%",0.8,0.2,1.1,0.6,0.4,0.4,0.2,1.7,"3.6",-3.9,0,"2010-2011","433-lud"
"101","33","Merriex B. (PF)",11,0,"15:46","4.4",0.4,0.9,"40.0%",1.1,2.3,"48.0%",1.5,3.2,"45.7%",0.4,0.5,"66.7%",1.9,0.6,2.5,0.7,0.4,0.3,0.1,1.1,"5.8",-0.4,0,"2010-2011","433-lud"
