"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"24","9","Bircevic S. (PF)",26,6,"19:04","7.0",0.8,1.5,"52.6%",1.4,3.8,"37.8%",2.2,5.2,"41.9%",1.2,1.3,"88.2%",2.4,0.9,3.4,0.7,0.2,0.8,0.3,2.8,"7.5",-4,0,"2018-2019","415-bon"
"25","4","Gibson S. (SG)",9,0,"13:11","6.6",0.9,1.7,"53.3%",1.6,2.9,"53.8%",2.4,4.6,"53.7%",0.1,0.2,"50.0%",0.4,0.1,0.6,1.7,0.2,0.8,0.2,1.3,"6.2",-1.3,0,"2018-2019","415-bon"
"26","15","Webb III J. (SF)",27,18,"19:43","6.0",1,2.1,"46.6%",1,3.3,"30.0%",2,5.5,"36.5%",1,1.2,"84.9%",3.3,0.9,4.2,0.9,0.6,0.7,0.4,2.4,"7.9",-0.3,0,"2018-2019","415-bon"
"27","4","Linhart N. (SF)",21,10,"20:38","4.8",0.9,2,"42.9%",0.8,2.2,"36.2%",1.7,4.2,"39.3%",0.6,0.9,"68.4%",2.6,0.7,3.2,2.4,0.5,1.3,0.1,1.6,"6.9",-0.1,0,"2018-2019","415-bon"
"28","16","Jasinski J. (PF)",7,0,"09:03","3.1",0.4,0.7,"60.0%",0.6,2.1,"26.7%",1,2.9,"35.0%",0.6,0.9,"66.7%",0.4,0.4,0.9,0.3,0.1,0.4,0,2.1,"1.9",-0.1,0,"2018-2019","415-bon"
"29","5","Reischel J. (SF)",34,0,"09:02","2.7",0.6,1.1,"54.1%",0.4,0.9,"43.3%",1,2,"49.3%",0.4,0.5,"70.6%",0.9,0.5,1.4,0.4,0.1,0.6,0,1.3,"2.9",-2.3,0,"2018-2019","415-bon"
"30","18","Falkenstein D. (PG)",1,0,"06:36","2.0",1,2,"50.0%",0,0,"0.0%",1,2,"50.0%",0,0,"0.0%",0,1,1,1,0,2,1,0,"2.0",-10,0,"2018-2019","415-bon"
"31","17","Möller A. (C)",1,0,"00:37","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2018-2019","415-bon"
"32","12","Releford T. (PG)",26,20,"29:18","13.0",3.3,6.1,"54.1%",1.3,3.8,"33.7%",4.6,9.9,"46.3%",2.6,3.2,"81.9%",2.1,0.5,2.6,5.2,1.5,2.4,0.1,3,"14.2",-2.1,0.1,"2018-2019","428-mbc"
"33","20","Novak J. (PG)",30,27,"29:35","11.8",1.3,2.8,"47.1%",2.1,5.1,"41.8%",3.5,7.9,"43.7%",2.7,3.5,"78.1%",2.2,0.8,3,7.4,1.2,3.1,0.1,1.7,"15.1",-2.9,0.2,"2018-2019","428-mbc"
"34","0","Warren A. (SG)",13,13,"26:42","11.2",1.3,2.5,"53.1%",2.5,5.2,"48.5%",3.8,7.7,"50.0%",1,1.1,"92.9%",1.9,0.3,2.2,1.9,0.6,1.5,0.2,2.2,"10.8",0.1,0,"2018-2019","428-mbc"
"35","0","Moore L. (SG)",32,19,"25:50","10.7",3.8,6.8,"56.5%",0.6,2,"28.1%",4.4,8.8,"50.0%",1.3,2.7,"50.0%",2.9,1.5,4.4,2.7,1.3,1.5,0.1,2,"11.9",-3.6,0,"2018-2019","428-mbc"
"36","5","Darden T. (SG)",26,22,"26:48","10.5",3.5,6,"58.0%",0.5,2.2,"25.0%",4,8.2,"49.3%",1.9,2.4,"79.4%",3.3,1.2,4.4,2.3,1,1.2,1,2.2,"13.4",-4.7,0,"2018-2019","428-mbc"
"37","2","Farr J. (PF)",28,24,"22:36","10.4",3.8,7.2,"52.7%",0.6,1.8,"32.7%",4.4,8.9,"48.8%",1.1,1.5,"72.1%",3.9,1.4,5.2,1.3,0.8,1.5,1,3,"12.2",-0.7,0.1,"2018-2019","428-mbc"
"38","31","Marelja A. (C)",18,7,"17:43","10.1",3.9,5.7,"68.6%",0.2,0.7,"33.3%",4.1,6.3,"64.9%",1.7,2.3,"73.2%",2,0.6,2.6,1,0.7,0.9,0.4,1.9,"11.1",-3.8,0,"2018-2019","428-mbc"
"39","7","Kerusch S. (SF)",34,12,"18:11","8.8",2.3,3.8,"60.8%",1,3.1,"33.3%",3.4,6.9,"48.5%",1,1.3,"77.8%",1.6,1.6,3.2,0.7,0.5,0.9,0.2,2.6,"8.8",-4.1,0,"2018-2019","428-mbc"
"40","21","Peter-McNeilly A. (SG)",20,8,"20:09","6.6",1.1,2.2,"50.0%",0.9,4.1,"22.0%",2,6.3,"31.8%",1.7,2.4,"68.8%",1.9,0.3,2.1,1.8,1,1,0.2,1.9,"5.6",-2.7,0,"2018-2019","428-mbc"
"41","6","Brembly D. (SF)",32,3,"14:24","6.4",1.1,2.1,"51.5%",1,2.4,"42.9%",2.1,4.5,"46.9%",1.2,1.4,"84.8%",1,0.8,1.7,0.6,0.6,0.5,0.1,2,"6.3",-0.4,0,"2018-2019","428-mbc"
"42","44","Turudic B. (PF)",27,3,"12:56","5.4",2.2,3.3,"67.4%",0.1,0.2,"33.3%",2.3,3.5,"65.3%",0.7,1.1,"63.3%",1.6,1.1,2.7,0.7,0.5,0.7,0.3,2.3,"7.2",-2.2,0,"2018-2019","428-mbc"
"43","30","Brase H. (PF)",23,12,"17:30","5.2",1.4,2.4,"57.1%",0.6,1.8,"31.7%",2,4.2,"46.4%",0.7,0.7,"94.1%",2.7,0.7,3.4,0.7,0.2,0.7,0.5,1.7,"6.9",-2.2,0,"2018-2019","428-mbc"
"44","4","Stankevicius E. (SG)",2,0,"06:36","2.5",0.5,1,"50.0%",0.5,2,"25.0%",1,3,"33.3%",0,0,"0.0%",0,0,0,0,0,0.5,0,0.5,"0.0",-4.5,0,"2018-2019","428-mbc"
"45","10","Zylka F. (SG)",17,0,"06:09","2.5",0.3,0.6,"45.5%",0.5,1.2,"38.1%",0.8,1.9,"40.6%",0.5,0.5,"100.0%",0.5,0,0.5,0.3,0.1,0.7,0,0.9,"1.5",-5.1,0,"2018-2019","428-mbc"
"46","40","Pechacek A. (PF)",2,0,"08:12","2.0",0.5,1,"50.0%",0,0,"0.0%",0.5,1,"50.0%",1,2,"50.0%",0,0.5,0.5,0,0,0,0,1,"1.0",2,0,"2018-2019","428-mbc"
"47","8","Viglianisi K. (SG)",4,0,"07:37","0.5",0,0,"0.0%",0,1.3,"0.0%",0,1.3,"0.0%",0.5,0.5,"100.0%",1,0,1,0,0.3,0.3,0,1.3,"0.3",-2,0,"2018-2019","428-mbc"
"48","11","Gille F. (PF)",3,0,"01:11","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",2.7,0,"2018-2019","428-mbc"
"49","9","Niedermanner J. (SF)",1,0,"00:57","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",2,0,"2018-2019","428-mbc"
"50","8","Lansdowne D. (PG)",34,33,"32:23","18.5",4.1,8.5,"48.6%",2.5,6.8,"37.4%",6.6,15.2,"43.6%",2.7,3.5,"77.3%",2.6,0.9,3.5,3.7,1.6,2,0.2,2.7,"16.0",2,0,"2018-2019","422-bra"
"51","43","Eatherton S. (C)",29,28,"29:50","17.8",6.2,9.9,"62.4%",0.3,1.1,"31.3%",6.5,11,"59.3%",4.4,5.7,"77.1%",5.7,3.7,9.4,2.3,0.7,2.5,0.8,3,"22.6",0.4,0.5,"2018-2019","422-bra"
"52","11","Sengfelder C. (PF)",37,37,"27:14","11.3",2.9,4.7,"61.5%",1.3,3.6,"36.1%",4.2,8.3,"50.5%",1.6,2.1,"80.3%",3.8,2.1,5.9,0.9,0.6,0.7,0.1,1.8,"13.6",0,0.1,"2018-2019","422-bra"
"53","10","Klepeisz T. (PG)",37,5,"25:27","10.4",0.8,1.9,"43.5%",2,4.8,"41.6%",2.8,6.7,"42.1%",2.8,3.1,"89.6%",1.3,0.5,1.8,4.7,0.8,1.5,0,2.5,"12.0",-0.1,0,"2018-2019","422-bra"
"54","4","Blake B. (SF)",37,30,"24:17","8.9",1.6,3.4,"48.8%",1.5,5.4,"27.6%",3.1,8.8,"35.8%",1.2,1.8,"65.2%",3.2,0.9,4.1,0.9,0.9,1.1,0.5,2.5,"8.0",0.4,0,"2018-2019","422-bra"
"55","24","Hines S. (PF)",34,15,"23:55","8.2",1.9,3.5,"53.3%",1.1,3.2,"34.5%",3,6.8,"44.4%",1.1,1.6,"66.1%",2.7,1.9,4.7,0.7,0.7,0.7,0.9,2,"10.2",-0.1,0.1,"2018-2019","422-bra"
"56","25","Rahon J. (PG)",37,37,"23:56","6.4",1.9,3.7,"52.9%",0.6,1.9,"30.0%",2.5,5.6,"45.2%",0.8,1.4,"60.8%",2.6,0.2,2.7,4.9,0.8,1.9,0,1.8,"9.4",1.9,0,"2018-2019","422-bra"
"57","19","Taylor T. (PF)",5,0,"17:18","6.0",2.2,3.4,"64.7%",0,0.2,"0.0%",2.2,3.6,"61.1%",1.6,2.2,"72.7%",1.4,1.4,2.8,1.6,0.2,2.2,0.2,1.6,"6.6",-10,0,"2018-2019","422-bra"
"58","23","Kone B. (PG)",18,0,"11:58","5.3",1.2,2.8,"43.1%",0.4,1.6,"28.6%",1.7,4.4,"38.0%",1.6,2,"77.8%",1.1,0.4,1.4,1.6,0.2,1.5,0,1.6,"3.9",-0.8,0,"2018-2019","422-bra"
"59","44","Lagerpusch L. (C)",35,0,"07:31","2.7",0.9,1.6,"56.1%",0,0,"0.0%",0.9,1.6,"56.1%",0.9,1.5,"60.4%",0.9,0.6,1.5,0.4,0.3,0.5,0.2,1.7,"3.3",-1,0,"2018-2019","422-bra"
"60","2","Nawrocki D. (SG)",31,0,"07:12","1.6",0.3,0.6,"42.1%",0.3,0.9,"33.3%",0.5,1.5,"37.0%",0.2,0.2,"71.4%",0.6,0.1,0.7,0.3,0,0.3,0,0.7,"1.2",-1,0,"2018-2019","422-bra"
"61","22","Kovacevic D. (PF)",17,0,"03:17","1.0",0.3,0.5,"55.6%",0,0.1,"0.0%",0.3,0.6,"50.0%",0.4,0.6,"70.0%",0.7,0.1,0.8,0.3,0.1,0.2,0.3,0.8,"1.8",-0.2,0,"2018-2019","422-bra"
"62","6","Figge L. (SG)",22,0,"04:15","0.7",0,0.7,"6.3%",0.1,0.5,"30.0%",0.2,1.2,"15.4%",0.2,0.3,"83.3%",0.3,0.1,0.5,0.1,0.1,0.1,0,1,"0.3",0.2,0,"2018-2019","422-bra"
"63","12","Martin H. (PF)",18,15,"22:15","13.8",5.6,8.2,"67.6%",0,0.1,"0.0%",5.6,8.3,"67.1%",2.7,4.2,"64.5%",4.2,2.1,6.3,0.8,0.6,1.8,2.1,2.9,"17.6",3.2,0.1,"2018-2019","425-bay"
"64","3","Robertson K. (SG)",34,32,"26:10","12.3",1.4,3.4,"41.0%",2.6,5.5,"46.3%",4,9,"44.3%",1.8,1.9,"93.9%",1.7,0.3,2,2.7,0.6,1.7,0,1.4,"10.8",-3.6,0,"2018-2019","425-bay"
"65","24","Brooks D. (PF)",34,34,"26:35","12.2",3.4,6,"56.9%",1,2.7,"37.6%",4.4,8.7,"50.8%",2.3,2.8,"82.3%",3.6,1.4,5,1.5,0.7,1.3,0.4,3.2,"13.8",-0.5,0.1,"2018-2019","425-bay"
"66","0","Mika E. (C)",15,14,"20:42","12.0",4.9,7.3,"66.4%",0,0.1,"0.0%",4.9,7.4,"65.8%",2.3,2.8,"81.0%",2.7,2.3,5,1,0.5,1.1,0.7,3.5,"15.0",-2.3,0,"2018-2019","425-bay"
"67","15","Hrovat G. (SF)",33,3,"20:59","9.9",2.4,4.2,"57.1%",1.1,3.2,"34.6%",3.5,7.4,"47.5%",1.8,2.1,"87.0%",1.8,0.6,2.4,2.9,1.1,1.6,0.1,2.2,"10.6",0.6,0,"2018-2019","425-bay"
"68","9","Stockton D. (PG)",20,15,"20:05","9.8",1.7,3.4,"50.7%",1.8,3.8,"46.1%",3.5,7.2,"48.3%",1.2,1.3,"88.5%",1.5,0.4,1.8,4.1,0.9,2.2,0.1,2.6,"10.6",0.7,0,"2018-2019","425-bay"
"69","1","Thomas A. (SF)",32,30,"24:32","9.5",2.4,5.3,"45.0%",1.2,3.6,"33.3%",3.6,8.8,"40.3%",1.2,1.5,"79.2%",2.4,0.7,3.2,1.8,0.6,1.3,0.1,1.4,"8.2",-2.1,0,"2018-2019","425-bay"
"70","11","Seiferth A. (C)",32,3,"16:56","8.0",3.4,5.4,"62.1%",0,0.1,"0.0%",3.4,5.5,"61.4%",1.3,1.7,"74.1%",2.5,1.5,3.9,1.2,0.4,1,0.3,2.5,"10.3",-2.4,0,"2018-2019","425-bay"
"71","0","Anderson K. (PG)",15,9,"19:42","6.7",1.1,2.4,"44.4%",1.1,2.8,"38.1%",2.1,5.2,"41.0%",1.3,1.4,"95.2%",1.4,0.2,1.6,4.2,0.6,1.2,0.1,1.5,"8.9",-0.5,0,"2018-2019","425-bay"
"72","22","Dimec Z. (C)",1,1,"26:07","6.0",2,5,"40.0%",0,0,"0.0%",2,5,"40.0%",2,2,"100.0%",0,1,1,1,0,1,0,3,"4.0",10,0,"2018-2019","425-bay"
"73","10","Doreth B. (PG)",34,10,"21:11","5.5",0.2,0.5,"38.9%",1.6,3.2,"50.0%",1.8,3.8,"48.4%",0.3,0.3,"100.0%",1.6,0.3,1.9,2.1,0.4,1.2,0,2.1,"6.9",-1.7,0,"2018-2019","425-bay"
"74","30","Raivio N. (SG)",30,3,"13:31","4.8",1.6,2.8,"57.8%",0.4,0.9,"42.9%",2,3.7,"54.1%",0.4,0.7,"65.0%",1.7,0.7,2.4,1.2,0.4,0.2,0,0.7,"6.6",0.1,0,"2018-2019","425-bay"
"75","17","Meisner L. (SF)",33,0,"12:02","2.8",0.7,1.3,"52.3%",0.3,1.5,"20.4%",1,2.8,"35.5%",0.5,0.7,"77.3%",1.7,0.3,2,0.9,0.2,0.6,0.2,1,"3.5",-2.8,0,"2018-2019","425-bay"
"76","14","Wachalski S. (PF)",10,1,"07:25","1.8",0.2,0.4,"50.0%",0.2,1,"20.0%",0.4,1.4,"28.6%",0.8,0.9,"88.9%",0.3,0.2,0.5,0,0.4,0.1,0,0.6,"1.5",-1.8,0,"2018-2019","425-bay"
"77","8","Wenzl N. (PG)",1,0,"00:40","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-1.0",-3,0,"2018-2019","425-bay"
"78","33","Krug J. (C)",5,0,"00:56","0.0",0,0,"0.0%",0,0.2,"0.0%",0,0.2,"0.0%",0,0,"0.0%",0,0,0,0,0.2,0,0,0,"0.0",-2.2,0,"2018-2019","425-bay"
"79","55","Larson T. (PG)",20,20,"31:29","16.0",3.8,8,"46.9%",1.9,5.2,"36.9%",5.7,13.2,"43.0%",2.8,3.5,"79.7%",3.9,0.7,4.6,5.4,1.4,2.7,0.1,1.3,"16.5",-1.6,0,"2018-2019","426-fra"
"80","5","Clark J. (PG)",30,19,"26:44","14.5",3.2,6,"53.6%",2,4.8,"42.7%",5.3,10.8,"48.8%",1.9,2.4,"80.3%",2,0.5,2.5,2.8,0.7,2.1,0.1,2.3,"12.5",-2.7,0,"2018-2019","426-fra"
"81","4","Heslip B. (SG)",11,4,"26:10","12.7",1.3,2.7,"46.7%",3.1,6.9,"44.7%",4.4,9.6,"45.3%",0.9,1,"90.9%",1.5,0.3,1.7,1.9,0.4,0.8,0,1.4,"10.6",-0.5,0,"2018-2019","426-fra"
"82","0","Murphy E. (C)",14,4,"23:49","12.4",2.9,4.9,"58.0%",1.6,4.8,"32.8%",4.4,9.7,"45.6%",2,2.6,"77.8%",4,0.9,4.9,1.2,0.6,1.8,1.1,3.1,"12.6",-1.4,0,"2018-2019","426-fra"
"83","23","Robertson Q. (SG)",34,34,"34:48","10.9",2,4,"50.0%",1.5,4.9,"31.1%",3.5,8.9,"39.6%",2.3,2.7,"83.7%",4.3,1.3,5.7,3.5,1.6,2.3,0.3,2.9,"13.8",-0.4,0,"2018-2019","426-fra"
"84","21","Kratzer L. (C)",21,15,"19:07","9.4",4.5,7.2,"62.5%",0,0,"0.0%",4.5,7.2,"62.5%",0.4,1.3,"29.6%",3.7,2.8,6.5,0.8,0.4,1.1,0.9,3,"13.3",-1.4,0.2,"2018-2019","426-fra"
"85","18","Wohlfarth-Bottermann J. (C)",25,13,"18:50","7.3",2.6,4.6,"57.0%",0,0,"0.0%",2.6,4.6,"57.0%",2.1,3.8,"54.2%",2.8,2.8,5.6,0.8,0.6,1.2,0.7,2.7,"10.1",-0.2,0.1,"2018-2019","426-fra"
"86","7","Huff S. (SF)",31,11,"23:41","7.1",1.4,2.1,"65.2%",1.1,3.5,"30.3%",2.5,5.6,"43.4%",1.2,1.5,"80.0%",2,1.2,3.2,1,0.4,0.6,0.2,2.6,"7.8",-3.7,0,"2018-2019","426-fra"
"87","2","Bell-Haynes T. (PG)",15,8,"16:24","6.1",1.8,3.7,"49.1%",0.2,1,"20.0%",2,4.7,"42.9%",1.9,2.1,"90.3%",1.6,1,2.6,2.6,0.6,2.1,0,1.8,"6.9",-3.3,0,"2018-2019","426-fra"
"88","9","Freudenberg R. (SF)",22,12,"16:04","5.8",1.1,2.1,"53.2%",0.9,2.4,"38.5%",2,4.5,"45.5%",0.8,1.3,"62.1%",1,0.9,1.9,0.8,0.2,0.7,0.1,1.5,"5.1",-1.2,0,"2018-2019","426-fra"
"89","31","Holder T. (PG)",20,1,"13:57","5.6",0.9,2,"42.5%",0.8,2.3,"34.8%",1.7,4.3,"38.4%",1.5,2.1,"73.2%",1.3,0.5,1.8,0.8,0.4,1,0,0.9,"4.4",-1.6,0,"2018-2019","426-fra"
"90","41","Kiel N. (PF)",11,9,"19:50","4.8",1.7,2.9,"59.4%",0.1,0.3,"33.3%",1.8,3.2,"57.1%",1.1,2.3,"48.0%",2.6,1.6,4.1,1.2,0.3,1,0.3,2.5,"7.1",-1.3,0,"2018-2019","426-fra"
"91","8","Vargas A. (SG)",24,14,"16:49","4.0",0.4,1.3,"32.3%",0.8,1.8,"42.9%",1.2,3,"38.4%",0.9,1,"88.0%",1.1,0.3,1.4,1.2,0.4,1.2,0,1.6,"3.8",-2.1,0,"2018-2019","426-fra"
"92","33","Völler M. (PF)",19,5,"10:58","3.3",1.5,2.3,"63.6%",0,0,"0.0%",1.5,2.3,"63.6%",0.4,0.8,"43.8%",1.3,1,2.3,0.7,0.2,1.1,0.2,2.5,"4.3",-1.2,0,"2018-2019","426-fra"
"93","1","Clarance E. (SG)",9,0,"08:30","3.2",1,2.3,"42.9%",0.1,0.9,"12.5%",1.1,3.2,"34.5%",0.9,1.2,"72.7%",0.6,0.6,1.1,0.4,0.1,1,0.1,1.4,"1.6",-5.9,0,"2018-2019","426-fra"
"94","3","Zeeb G. (PG)",26,1,"10:05","3.0",0.3,1,"34.6%",0.7,2,"33.3%",1,3,"33.8%",0.3,0.5,"57.1%",0.4,0.2,0.6,1.2,0.5,0.7,0,1.3,"2.4",0.7,0,"2018-2019","426-fra"
"95","15","Trtovac A. (C)",1,0,"08:30","2.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0,0,"0.0%",0,1,1,1,0,0,0,2,"4.0",4,0,"2018-2019","426-fra"
"96","14","Kayser A. (C)",1,0,"00:24","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",-2,0,"2018-2019","426-fra"
"97","0","Mangold A. (PG)",1,0,"01:17","0.0",0,0,"0.0%",0,1,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-1.0",-5,0,"2018-2019","426-fra"
"98","14","Djedovic N. (SG)",41,35,"23:30","12.1",2.6,4.1,"62.1%",1.6,3.7,"42.8%",4.1,7.8,"53.0%",2.2,2.6,"84.1%",2.2,0.6,2.8,2.9,1.3,1.5,0.1,1.7,"13.5",8.9,0,"2018-2019","486-fcb"
"99","22","Barthel D. (PF)",41,39,"23:14","11.9",3.3,4.8,"69.2%",0.8,1.7,"46.5%",4.1,6.5,"63.2%",2.9,3.5,"83.3%",3.4,1.2,4.6,2.5,0.7,1.1,0.5,2.1,"16.2",10.2,0,"2018-2019","486-fcb"
"100","23","Williams D. (PF)",37,5,"21:15","11.4",3.2,5.2,"62.0%",1,2.4,"43.2%",4.2,7.6,"56.1%",1.9,2.8,"66.7%",2.7,0.7,3.4,1.1,0.9,1.2,0.5,1.4,"11.8",6.7,0,"2018-2019","486-fcb"
"101","11","Lucic V. (SF)",39,33,"23:16","10.8",2.3,3.4,"67.2%",1.3,2.7,"47.7%",3.6,6.1,"58.4%",2.3,2.7,"87.5%",3.3,0.7,4,1.5,1,0.9,0.2,2.2,"13.6",8.9,0,"2018-2019","486-fcb"
