"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11","8","Lewis D. (PG)",8,0,"09:57","4.0",0.9,1.6,"53.8%",0.5,2.1,"23.5%",1.4,3.8,"36.7%",0.8,0.9,"85.7%",1.6,0.5,2.1,0.8,0.5,1,0,1.1,"3.9",0,0,"2008-2009","421-gie"
"12","24","Freese J. (C)",15,4,"11:50","2.4",0.8,2.3,"35.3%",0,0.1,"0.0%",0.8,2.4,"33.3%",0.8,1.7,"46.2%",1.9,0.4,2.3,0.3,0.2,0.7,0.1,1.3,"2.1",-3.9,0,"2008-2009","421-gie"
"13","20","Poiger R. (PF)",1,0,"11:45","2.0",0,1,"0.0%",0,1,"0.0%",0,2,"0.0%",2,2,"100.0%",3,0,3,1,0,0,0,1,"4.0",6,0,"2008-2009","421-gie"
"14","42","Ofoegbu J. (C)",1,0,"09:51","2.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0,0,"0.0%",2,0,2,0,0,2,0,3,"2.0",0,0,"2008-2009","421-gie"
"15","32","Taylor M. (SG)",1,0,"01:45","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","421-gie"
"16","15","Bowman B. (PF)",46,46,"27:57","14.3",4,7.7,"52.4%",1.1,3,"35.8%",5.1,10.7,"47.8%",3,4.9,"62.2%",3.8,1.6,5.5,1.3,1,2,0.9,1.7,"13.6",2.5,0,"2008-2009","415-bon"
"17","4","Rowland E. (PG)",45,45,"30:32","13.6",3.9,7.3,"53.3%",0.9,2.5,"36.0%",4.8,9.8,"49.0%",3.1,4.7,"65.4%",2.9,0.5,3.4,3.4,1.3,2.3,0.1,2.2,"12.8",3.6,0,"2008-2009","415-bon"
"18","5","Frazier W. (SF)",46,44,"25:16","10.7",2.2,4,"54.4%",1.4,3.8,"36.4%",3.5,7.8,"45.5%",2.2,2.8,"78.6%",2.2,1,3.2,0.7,1.1,1.6,0.2,2.2,"9.4",3.3,0,"2008-2009","415-bon"
"19","9","Bowler J. (C)",28,6,"15:53","8.2",2.6,5.4,"48.0%",0.3,0.9,"28.0%",2.9,6.3,"45.2%",2.3,3.2,"70.8%",1.9,1,2.9,0.8,0.3,1.4,0.1,3,"6.5",-1.9,0,"2008-2009","415-bon"
"20","19","Johnson K. (C)",47,39,"21:20","7.3",3,5.8,"51.7%",0,0.1,"0.0%",3,5.8,"51.1%",1.4,1.9,"74.7%",2.6,0.7,3.3,0.6,0.1,1.3,2.2,2.6,"9.0",1.1,0,"2008-2009","415-bon"
"21","12","Yarbrough V. (SF)",36,36,"28:21","6.9",1.3,2.9,"42.5%",1.2,3.8,"30.9%",2.4,6.7,"36.0%",0.9,1.2,"72.1%",3.9,1,4.8,0.8,1.1,0.9,0.7,2.6,"8.8",1.6,0,"2008-2009","415-bon"
"22","8","Diagne M. (PF)",25,10,"16:39","5.9",1.5,2.6,"56.1%",0.6,1.7,"35.7%",2.1,4.3,"48.2%",1.1,1.3,"84.9%",1.6,0.6,2.2,0.3,0.3,0.8,0.2,1.8,"5.6",1.8,0,"2008-2009","415-bon"
"23","6","Strasser J. (PG)",46,4,"16:03","4.9",0.8,1.8,"46.3%",0.8,2.5,"31.9%",1.6,4.2,"38.0%",0.8,1.1,"78.0%",1.1,0.4,1.5,1.5,0.4,1.4,0,2.3,"3.9",-1,0,"2008-2009","415-bon"
"24","13","Flomo P. (C)",44,2,"15:46","4.2",1.7,2.6,"62.9%",0,0,"0.0%",1.7,2.6,"62.9%",0.9,1.6,"54.9%",1.6,1.3,2.9,0.4,0.4,1,0.8,3.1,"6.1",-0.1,0,"2008-2009","415-bon"
"25","7","King A. (SF)",44,2,"10:44","3.0",1,1.6,"59.7%",0.2,0.8,"23.5%",1.2,2.4,"48.1%",0.5,0.9,"59.0%",1.5,0.8,2.3,0.4,0.4,0.7,0.1,1.3,"3.8",0.2,0,"2008-2009","415-bon"
"26","14","von Heydebrand M. (SG)",1,0,"04:05","3.0",0,1,"0.0%",1,2,"50.0%",1,3,"33.3%",0,0,"0.0%",0,1,1,1,0,0,0,0,"3.0",-7,0,"2008-2009","415-bon"
"27","11","Kolodziejski A. (SG)",47,0,"13:06","3.0",0.2,0.5,"47.8%",0.7,2.2,"34.3%",1,2.7,"36.8%",0.3,0.4,"76.5%",0.7,0.3,1,0.5,0.3,0.4,0,1.6,"2.7",-1.9,0,"2008-2009","415-bon"
"28","16","Thülig F. (PF)",1,0,"05:56","2.0",1,1,"100.0%",0,1,"0.0%",1,2,"50.0%",0,0,"0.0%",0,1,1,1,0,0,0,0,"3.0",-9,0,"2008-2009","415-bon"
"29","10","Clifford T. (C)",29,1,"07:21","1.9",0.7,1.5,"47.7%",0.1,0.2,"33.3%",0.8,1.7,"46.0%",0.2,0.3,"77.8%",0.7,0.3,1,0.2,0.1,0.5,0.4,2,"2.2",-0.2,0,"2008-2009","415-bon"
"30","17","Wohlfarth-Bottermann J. (C)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","415-bon"
"31","18","Lubanzadio K. (SG)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","415-bon"
"32","15","Salisbery D. (SF)",32,28,"28:08","12.7",3.2,6.2,"51.8%",1.2,3.5,"34.2%",4.4,9.6,"45.5%",2.8,4.4,"62.0%",2.8,0.8,3.6,2.1,1,2.8,0.2,2.9,"9.8",2.8,0,"2008-2009","422-bra"
"33","8","Drevo A. (PF)",32,28,"27:39","11.4",2.5,5.3,"48.2%",1.6,4.1,"39.2%",4.1,9.3,"44.3%",1.6,2.1,"75.8%",5.1,1.5,6.5,1.3,1.1,1.8,0.8,3.8,"13.6",3,0.1,"2008-2009","422-bra"
"34","7","Visser K. (C)",34,31,"23:38","11.2",4.6,7.5,"61.6%",0,0.1,"0.0%",4.6,7.6,"61.1%",1.9,3.4,"57.9%",3.7,2.1,5.8,0.4,0.7,1.6,0.7,3.3,"12.8",1.5,0,"2008-2009","422-bra"
"35","4","Franklin W. (PG)",34,33,"31:02","10.3",1.9,4.4,"44.6%",1.4,5,"26.9%",3.3,9.4,"35.1%",2.4,3.3,"71.4%",2.1,0.5,2.6,3.7,1.5,1.7,0.1,2.2,"9.4",2.4,0,"2008-2009","422-bra"
"36","5","Levy J. (SG)",33,32,"30:52","9.6",3.3,6.6,"49.5%",0.7,2.5,"28.4%",4,9.1,"43.8%",1,2,"49.2%",2.6,0.9,3.5,1.4,0.8,1.4,0.5,2.4,"8.3",-1.3,0,"2008-2009","422-bra"
"37","11","Cain J. (PF)",33,8,"17:36","7.4",2.8,4.9,"57.7%",0,0.3,"0.0%",2.8,5.2,"54.7%",1.7,2.8,"58.5%",3,1.7,4.7,0.5,0.3,1.8,0.4,3.6,"7.9",-0.3,0,"2008-2009","422-bra"
"38","13","Flowers M. (SG)",30,3,"15:16","4.2",1,2,"50.8%",0.3,1.4,"23.3%",1.4,3.5,"39.4%",1.1,1.6,"68.8%",0.8,0.7,1.5,0.8,1,1.4,0,1.9,"3.4",-0.3,0,"2008-2009","422-bra"
"39","14","Crouch J. (SG)",31,5,"18:06","4.0",0.5,1.3,"41.5%",0.8,3,"27.7%",1.4,4.4,"31.9%",0.4,0.5,"64.7%",1.3,0.4,1.7,1.1,0.6,0.8,0,1.8,"3.4",-1.1,0,"2008-2009","422-bra"
"40","12","Mittmann N. (PF)",34,2,"13:46","3.1",0.5,0.9,"55.2%",0.6,1.6,"33.9%",1,2.5,"41.2%",0.5,0.7,"70.8%",1.2,0.7,1.9,0.2,0.2,0.3,0.2,1.4,"3.7",-4.2,0,"2008-2009","422-bra"
"41","21","Ubaka A. (PG)",12,0,"11:58","1.8",0.7,1.3,"50.0%",0.1,1.3,"6.7%",0.8,2.6,"29.0%",0.3,0.3,"100.0%",0.6,0,0.6,0.9,0.3,0.3,0,0.9,"1.5",-2.4,0,"2008-2009","422-bra"
"42","10","Wysocki K. (SF)",9,0,"03:18","1.2",0.4,0.8,"57.1%",0,0.3,"0.0%",0.4,1.1,"40.0%",0.3,0.8,"42.9%",0.1,0,0.1,0,0,0.1,0,0.6,"0.1",-3.3,0,"2008-2009","422-bra"
"43","9","Friedel P. (PG)",4,0,"03:39","1.0",0.3,0.3,"100.0%",0,0.3,"0.0%",0.3,0.5,"50.0%",0.5,0.5,"100.0%",0,0,0,0.3,0.3,0.8,0,1,"0.5",-3.3,0,"2008-2009","422-bra"
"44","6","Granz T. (C)",2,0,"02:16","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.5,0,0.5,0,0,0,0,0.5,"0.5",-2,0,"2008-2009","422-bra"
"45","19","Behrens S. (C)",1,0,"01:58","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,1,"0.0",-4,0,"2008-2009","422-bra"
"46",NA,"El Domiaty J. (PG)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","422-bra"
"47",NA,"Czepczynski D. (PG)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","422-bra"
"48","18","Noch P. (PF)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","422-bra"
"49",NA,"Coleman A. (C)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","422-bra"
"50",NA,"Fleischmann M. (C)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","422-bra"
"51","15","Allen D. (PF)",38,24,"26:44","13.0",4.6,8.6,"53.8%",0.2,0.6,"29.2%",4.8,9.2,"52.2%",3.3,4.3,"76.5%",3.2,1.8,5,1.7,0.5,2.4,0.3,2.4,"12.8",1.8,0.1,"2008-2009","426-fra"
"52","50","Gordon L. (PF)",24,16,"25:31","12.8",5.7,9.4,"60.9%",0,0,"0.0%",5.7,9.4,"60.9%",1.3,2.5,"52.5%",4,3,7,0.9,0.4,1.7,0.4,2.3,"14.9",2,0.2,"2008-2009","426-fra"
"53","25","Simmons K. (SG)",34,29,"26:58","11.3",2.9,4.9,"59.6%",1.2,3.4,"36.0%",4.1,8.2,"50.0%",1.9,2.5,"74.1%",2.9,1.4,4.3,1.4,1.2,1.1,0.3,2.3,"12.6",2.3,0.1,"2008-2009","426-fra"
"54","11","Roller P. (PG)",37,35,"29:36","9.0",1.4,3.3,"43.8%",1.6,4.4,"37.3%",3.1,7.6,"40.1%",1.3,1.5,"87.3%",1.6,0.2,1.8,2.6,0.6,2.1,0,1.5,"7.2",1.3,0,"2008-2009","426-fra"
"55","32","Evtimov I. (SF)",35,10,"21:23","8.5",1.2,2.7,"44.2%",1.6,4.2,"39.0%",2.8,6.9,"41.1%",1.3,1.7,"74.6%",1.7,0.8,2.5,1.5,0.7,1.5,0,2.7,"7.3",2.4,0,"2008-2009","426-fra"
"56","13","Ivory T. (SG)",28,8,"21:13","7.8",1.1,2.1,"53.4%",1.3,4.2,"31.4%",2.4,6.3,"38.6%",1.6,2.2,"71.0%",2.3,0.6,2.9,3,1.1,1.8,0.1,1.9,"8.6",3.4,0,"2008-2009","426-fra"
"57","10","Wysocki K. (SF)",37,22,"20:19","5.8",1.5,2.6,"58.3%",0.6,2.3,"28.6%",2.2,4.9,"44.4%",0.9,2,"43.8%",3.2,1.1,4.3,1.4,0.3,1,0.1,2,"7.1",1.3,0,"2008-2009","426-fra"
"58","44","Jenkins G. (C)",29,17,"11:36","4.8",1.8,3.6,"49.5%",0,0,"0.0%",1.8,3.6,"49.5%",1.2,1.8,"66.7%",2,0.7,2.7,0.6,0.3,1.6,0.2,2,"4.6",1.1,0,"2008-2009","426-fra"
"59","20","McKinney J. (SG)",25,9,"13:45","3.1",0.5,1.1,"44.4%",0.5,2,"26.0%",1,3.1,"32.5%",0.6,0.9,"68.2%",1,0.1,1.1,0.8,0.4,0.5,0,1.4,"2.5",-1.6,0,"2008-2009","426-fra"
"60","8","King A. (C)",34,10,"10:15","3.1",1.2,2.4,"51.2%",0,0,"0.0%",1.2,2.4,"51.2%",0.6,1.1,"53.9%",1.6,1,2.7,0.5,0.4,0.6,0.6,1.2,"4.9",0.4,0,"2008-2009","426-fra"
"61","5","Bahiense de Mello D. (SG)",28,3,"09:37","2.1",0.5,1.1,"41.9%",0.3,1.3,"25.0%",0.8,2.4,"32.8%",0.2,0.4,"50.0%",0.5,0.2,0.7,0.6,0.8,0.4,0,1.2,"1.9",0.5,0,"2008-2009","426-fra"
"62","7","Emmenecker A. (PG)",34,7,"15:07","1.9",0.3,0.8,"42.3%",0.2,0.9,"18.8%",0.5,1.7,"29.3%",0.7,1.1,"66.7%",1.2,0.4,1.6,1.4,0.6,1,0,1.9,"2.9",2.6,0,"2008-2009","426-fra"
"63","24","Weber M. (SF)",14,0,"07:45","0.9",0.3,0.4,"66.7%",0,0.4,"0.0%",0.3,0.8,"36.4%",0.4,0.6,"62.5%",0.4,0.1,0.5,0.4,0.3,0.1,0,1.1,"1.3",1.4,0,"2008-2009","426-fra"
"64","31","Robinson S. (PG)",6,0,"03:25","0.3",0.2,0.3,"50.0%",0,0.7,"0.0%",0.2,1,"16.7%",0,0.3,"0.0%",0,0,0,0,0,0.2,0,0.3,"-1.0",0,0,"2008-2009","426-fra"
"65",NA,"Barth K. (PG)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","426-fra"
"66",NA,"Zöllner K. (C)",0,0,"00:00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2008-2009","426-fra"
"67","10","Jones D. (PG)",32,20,"26:12","11.5",3.9,6.8,"58.1%",0.6,1.9,"32.8%",4.6,8.7,"52.5%",1.8,2.3,"78.1%",1.8,0.6,2.4,1.6,0.8,2.2,0.3,2.1,"9.9",-0.9,0,"2008-2009","433-lud"
"68","40","Woudstra B. (SG)",33,31,"29:46","11.5",1.9,3.1,"62.4%",1.2,3,"40.4%",3.1,6.1,"51.5%",4,4.4,"90.4%",2,0.7,2.7,2.2,1.2,1.6,0.1,3.1,"12.8",1.1,0,"2008-2009","433-lud"
"69","6","Robinson F. (SF)",11,10,"28:32","11.0",3,5.6,"53.2%",0.9,3.4,"27.0%",3.9,9,"43.4%",2.3,3.1,"73.5%",3.7,1.2,4.9,1.4,1.3,2.7,0.6,1.8,"10.5",-6.6,0,"2008-2009","433-lud"
"70","55","Nagys T. (C)",23,11,"19:17","9.4",3.3,6.9,"47.5%",0.3,0.7,"46.7%",3.6,7.5,"47.4%",2,2.9,"68.2%",3.1,1.5,4.6,0.4,0.2,1.9,0.4,3.8,"8.1",1.9,0,"2008-2009","433-lud"
"71","32","Watts D. (PF)",32,6,"20:20","8.9",1.7,2.5,"68.4%",1.1,3.7,"30.8%",2.8,6.1,"45.9%",2.1,3.1,"68.7%",2.8,1,3.8,0.7,0.5,0.6,0.2,2.5,"9.1",0.1,0,"2008-2009","433-lud"
"72","4","Gibbs K. (C)",32,24,"24:30","8.7",2.4,5.5,"43.5%",0.8,2.9,"28.7%",3.3,8.5,"38.4%",1.3,1.9,"70.5%",3.5,1.1,4.6,0.8,0.6,2.3,0.4,3.1,"6.9",-3.4,0,"2008-2009","433-lud"
"73","5","Jones B. (PG)",29,25,"26:14","7.2",1.8,4.5,"40.8%",0.6,2.6,"22.7%",2.4,7.1,"34.2%",1.8,2.5,"72.2%",2.8,0.8,3.6,2.7,0.9,2.3,0,2.3,"6.7",-2.5,0,"2008-2009","433-lud"
"74","15","Alexander D. (SF)",14,8,"20:09","6.2",2.3,3.9,"59.3%",0.4,2.2,"16.1%",2.6,6.1,"43.5%",0.6,0.8,"72.7%",1.6,1.2,2.9,0.8,0.9,1.4,0,2.4,"5.8",-3.7,0,"2008-2009","433-lud"
"75","33","Sanders M. (PF)",32,25,"18:23","5.0",1.6,2.8,"58.4%",0.2,0.9,"20.7%",1.8,3.7,"49.2%",1.2,2,"57.8%",2,0.9,2.9,0.4,0.3,1.4,0.4,2.6,"4.7",-2.3,0,"2008-2009","433-lud"
"76","25","Schlatter C. (PF)",22,4,"17:31","4.5",0.5,1.2,"44.4%",1,2.8,"34.4%",1.5,4,"37.5%",0.5,0.9,"60.0%",1.5,0.9,2.4,0.9,0.6,1,0.1,1.7,"4.5",-3.9,0,"2008-2009","433-lud"
"77","14","Heyden P. (C)",7,0,"05:52","2.6",0.9,1.1,"75.0%",0,0,"0.0%",0.9,1.1,"75.0%",0.9,1.1,"75.0%",0.1,0.1,0.3,0.1,0,0.9,0,0.9,"1.6",-3.7,0,"2008-2009","433-lud"
"78","8","McCray D. (PG)",28,0,"11:10","2.3",0.4,1.2,"32.4%",0.3,1.3,"22.2%",0.7,2.5,"27.1%",0.6,0.9,"68.0%",1.3,0.3,1.6,0.6,0.4,0.8,0.1,2,"2.0",-3.3,0,"2008-2009","433-lud"
"79","20","Fahrad S. (SF)",24,1,"08:39","1.0",0.2,0.6,"35.7%",0.2,0.8,"22.2%",0.4,1.3,"28.1%",0,0.1,"50.0%",0.5,0.5,1,0.3,0.3,0.2,0,1.9,"1.3",-2,0,"2008-2009","433-lud"
"80","23","Koch T. (SF)",5,0,"03:55","0.4",0.2,0.6,"33.3%",0,0.2,"0.0%",0.2,0.8,"25.0%",0,0,"0.0%",0.4,0.2,0.6,0.2,0.2,0.8,0,0,"0.0",-0.6,0,"2008-2009","433-lud"
"81","12","Chennoufi Z. (SF)",5,0,"02:59","0.0",0,0,"0.0%",0,0.6,"0.0%",0,0.6,"0.0%",0,0,"0.0%",0,0,0,0.4,0,0,0,0.4,"-0.2",1.2,0,"2008-2009","433-lud"
"82","23","Paulding R. (SF)",46,46,"34:06","15.6",2.8,5.2,"54.4%",2.3,5,"46.3%",5.1,10.2,"50.4%",3,4.1,"73.9%",3,1.3,4.4,1.6,1.4,2.1,0.4,2.2,"15.2",4.5,0,"2008-2009","430-old"
"83","22","Gardner J. (PG)",46,43,"35:07","13.6",2.1,5.2,"40.2%",1.6,4.8,"34.2%",3.7,10,"37.4%",4.5,5.6,"80.2%",2.3,0.8,3.1,3.7,1,2.7,0,2.6,"11.4",3.6,0,"2008-2009","430-old"
"84","8","Foster J. (PG)",46,46,"33:41","13.0",2.9,5.2,"54.8%",1.7,5.2,"32.5%",4.6,10.5,"43.7%",2.2,3.3,"65.1%",2.8,0.8,3.5,2.3,1.7,1.9,0.1,2.2,"11.7",4.5,0,"2008-2009","430-old"
"85","44","Boumtje Boumtje R. (C)",46,46,"23:49","8.9",3.1,4.9,"64.0%",0,0,"0.0%",3.1,4.9,"63.7%",2.6,3.5,"75.6%",4.5,2.1,6.5,0.7,0.4,2.1,1.1,3.5,"12.8",2.3,0.1,"2008-2009","430-old"
"86","12","Perkovic J. (PF)",32,17,"24:16","8.5",2.3,4.7,"49.0%",0.8,2.7,"31.0%",3.2,7.4,"42.4%",1.4,1.9,"71.0%",3.9,0.8,4.7,1.6,0.8,2.2,0.4,3.3,"9.0",1.3,0,"2008-2009","430-old"
"87","10","Majstorovic M. (PF)",42,29,"20:38","8.0",2.1,3.5,"60.3%",0.8,2,"42.7%",2.9,5.4,"54.0%",1.3,2,"64.3%",3.5,1.1,4.5,0.5,0.5,1.5,0.8,2.6,"9.5",4.6,0,"2008-2009","430-old"
"88","4","Scekic M. (C)",46,0,"16:08","6.9",2.3,3.8,"61.8%",0.2,0.6,"31.0%",2.5,4.4,"57.4%",1.7,2.8,"59.8%",1.8,1.9,3.7,0.6,0.6,1.4,0.3,3.4,"7.7",2.5,0,"2008-2009","430-old"
"89","33","Pekovic M. (SG)",46,2,"15:02","4.7",0.6,1.1,"57.1%",1,2.9,"32.6%",1.6,4,"39.1%",0.6,0.8,"73.7%",1.1,0.3,1.4,0.9,0.5,0.5,0,1,"4.4",0.9,0,"2008-2009","430-old"
"90","7","Wallace J. (PG)",18,1,"06:01","1.7",0.2,0.5,"33.3%",0.3,1,"33.3%",0.5,1.5,"33.3%",0.3,0.4,"75.0%",0.3,0.2,0.5,0.4,0.4,0.3,0,1,"1.6",0.7,0,"2008-2009","430-old"
"91","6","Strauch D. (PF)",16,0,"04:47","1.6",0.3,0.6,"55.6%",0.3,1.2,"21.1%",0.6,1.8,"32.1%",0.3,0.5,"50.0%",0.8,0.4,1.1,0.1,0.2,0.4,0,0.9,"1.2",-0.5,0,"2008-2009","430-old"
"92","5","Buljevic M. (SG)",14,0,"02:52","0.9",0,0.1,"0.0%",0.3,1,"28.6%",0.3,1.1,"25.0%",0.1,0.2,"33.3%",0,0.1,0.1,0.1,0,0.1,0,0.7,"0.1",0.8,0,"2008-2009","430-old"
"93","19","Hain D. (SG)",25,0,"03:49","0.6",0.1,0.2,"33.3%",0,0.2,"16.7%",0.1,0.5,"25.0%",0.4,0.6,"60.0%",0.3,0.2,0.5,0.2,0.1,0.1,0,1.2,"0.7",0,0,"2008-2009","430-old"
"94","20","Dickau D. (PG)",5,5,"28:08","17.6",2.8,5,"56.0%",2.2,6,"36.7%",5,11,"45.5%",5.4,6.6,"81.8%",3.2,0.4,3.6,1.6,0,4,0,3.4,"11.6",-7.6,0,"2008-2009","420-bam"
"95","8","Suput P. (PF)",41,35,"27:55","15.2",3.8,7.2,"52.4%",1.5,3.6,"41.6%",5.3,10.8,"48.8%",3.2,3.8,"83.3%",3.7,1.4,5.1,2,0.9,2.4,0.2,2.8,"14.8",3.7,0.1,"2008-2009","420-bam"
"96","24","Brown E. (C)",22,19,"27:23","13.1",5.1,9.6,"53.1%",0,0,"0.0%",5.1,9.6,"53.1%",2.9,5.6,"51.2%",5.1,2.7,7.7,0.7,0.6,2.6,0.2,3,"12.5",3.8,0.3,"2008-2009","420-bam"
"97","30","Johnson A. (C)",11,11,"23:12","11.6",4.1,7.9,"51.7%",0.1,0.4,"25.0%",4.2,8.3,"50.6%",3.1,6,"51.5%",4.3,1.9,6.2,0.8,0.3,3.8,0.6,3.4,"8.6",0,0.1,"2008-2009","420-bam"
"98","21","Rivera F. (PG)",41,16,"26:00","9.5",1.8,3.2,"54.1%",1,3,"33.1%",2.8,6.3,"44.0%",3,3.7,"80.8%",2.2,0.3,2.5,3,0.9,2,0.1,1.9,"9.8",1,0,"2008-2009","420-bam"
"99","7","Greene D. (SG)",41,40,"27:56","8.2",1,2.2,"45.7%",1.6,4.2,"37.6%",2.6,6.5,"40.4%",1.4,1.7,"85.3%",2.1,0.2,2.3,0.9,0.7,1.2,0.1,2.4,"6.9",2.4,0,"2008-2009","420-bam"
"100","10","Newson J. (SF)",28,13,"16:46","6.7",2.1,3.8,"56.2%",0.4,1.3,"33.3%",2.5,5,"50.4%",1.2,1.7,"72.3%",2.3,0.7,2.9,0.4,0.6,1.1,0.2,1.3,"6.7",-1.1,0,"2008-2009","420-bam"
"101","5","Goldsberry J. (PG)",19,14,"23:44","6.7",0.8,1.8,"45.7%",0.8,2.3,"37.2%",1.7,4.1,"41.0%",2.5,2.9,"85.5%",1.8,0.7,2.5,2.7,1.4,1.7,0,3.9,"8.8",3.6,0,"2008-2009","420-bam"
"102",NA,"Jordan M. (PG)",10,6,"23:38","6.3",0.7,1.4,"50.0%",1.1,2.8,"39.3%",1.8,4.2,"42.9%",1.6,1.8,"88.9%",1.1,0,1.1,3.5,0.4,1.7,0,2.3,"7.0",0,0,"2008-2009","420-bam"
"103","12","Garrett R. (SG)",40,5,"21:33","6.1",1,2.2,"43.8%",1,3.2,"29.9%",1.9,5.4,"35.7%",1.3,1.7,"74.6%",2.2,0.3,2.5,1.1,0.6,1.1,0.1,1.5,"5.2",1.9,0,"2008-2009","420-bam"
