"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11","14","Jovanovic L. ()",3,0,"10.33","2.7",0.3,1,"33.3%",0,0.3,"0.0%",0.3,1.3,"25.0%",2,2,"100.0%",1.3,0,1.3,1,0.3,0.3,0,2,"4.0",0,0,"2000-2001","421-gie"
"12","10","Kojenets O. ()",29,0,"08.31","2.5",1,1.9,"50.0%",0,0,"0.0%",1,1.9,"50.0%",0.5,0.6,"88.2%",1.3,0.7,1.7,0.1,0.3,0.5,0,1.2,"3.1",0,0,"2000-2001","421-gie"
"13","15","Kieser L. ()",18,0,"06.67","2.0",0.8,1.3,"62.5%",0,0.2,"0.0%",0.8,1.5,"55.6%",0.3,0.7,"50.0%",0.4,1.1,1.6,0.3,0.3,0.7,0.1,0.9,"2.6",0,0,"2000-2001","421-gie"
"14","13","Nachreiner M. ()",9,0,"06.22","0.8",0.3,0.9,"37.5%",0,0,"0.0%",0.3,0.9,"37.5%",0.1,0.2,"50.0%",1.2,0.7,1.9,0.1,0,0.3,0,1.2,"1.8",0,0,"2000-2001","421-gie"
"15","5","Scruggs R. ()",1,0,"06.00","0.0",0,1,"0.0%",0,0,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-1.0",0,0,"2000-2001","421-gie"
"16","12","Miller M. ()",35,0,"33.20","17.5",4.9,9.3,"52.3%",1.5,4.6,"31.9%",6.3,13.9,"45.6%",3.5,5.2,"66.9%",2.1,1.5,3.5,4.7,2,2.9,0.3,2.6,"15.9",0,0,"2000-2001","415-bon"
"17","5","Kelecevic S. ()",35,0,"31.00","17.0",5.9,9.9,"58.9%",0.9,2.5,"36.8%",6.8,12.4,"54.5%",2.5,3.2,"78.6%",4.6,1.9,6.2,1.4,1,1.7,0.5,3.1,"18.1",0,0,"2000-2001","415-bon"
"18","9","Mazique M. ()",19,0,"32.11","16.5",5.4,9.7,"55.4%",0.7,2.1,"35.9%",6.1,11.7,"52.0%",3.6,5,"71.6%",4.5,3.3,7.8,1.7,1.5,2.2,1.2,3.6,"19.5",0,0,"2000-2001","415-bon"
"19","7","Beechum H. (SF)",36,0,"33.47","14.0",2.4,4.8,"49.7%",2.5,6.7,"36.8%",4.9,11.5,"42.2%",1.8,2.3,"77.4%",2.8,1,3.8,2,2.1,1.9,0.2,2.5,"13.0",0,0,"2000-2001","415-bon"
"20","6","Perica I. ()",28,0,"25.29","12.4",4.6,7,"66.0%",0,0.1,"33.3%",4.7,7.1,"65.5%",3,4.6,"63.9%",4.5,2.7,7.1,1.5,1.7,1.9,0.8,2.8,"17.5",0,0,"2000-2001","415-bon"
"21","10","Burke P. ()",35,0,"30.80","9.3",1.6,3.4,"45.8%",1.3,3.4,"37.0%",2.8,6.8,"41.4%",2.4,2.9,"81.4%",2.6,0.9,3.3,5,2.3,2.3,0.3,3.3,"13.3",0,0,"2000-2001","415-bon"
"22","4","Josipovic I. ()",21,0,"16.52","7.1",2,3.4,"59.2%",0.7,2.1,"31.1%",2.7,5.5,"48.3%",1.1,1.4,"76.7%",1.9,1.1,3,0.9,0.5,0.8,0.2,2.3,"7.8",0,0,"2000-2001","415-bon"
"23","15","Pratesi M. ()",27,0,"17.22","6.6",1.4,3,"47.5%",0.7,2,"34.5%",2.1,5,"42.2%",1.6,2.2,"74.6%",0.7,0.8,1.6,1.1,0.7,1,0.3,2.4,"5.7",0,0,"2000-2001","415-bon"
"24","14","Klepac B. ()",34,0,"13.79","3.8",1.5,3.3,"46.0%",0,0.1,"50.0%",1.6,3.4,"46.1%",0.7,1.1,"62.2%",1.7,1.2,2.8,0.6,0.5,1.2,0.2,2.1,"4.5",0,0,"2000-2001","415-bon"
"25","13","Sprünken J. ()",13,0,"04.85","1.4",0.2,0.3,"50.0%",0.3,0.7,"44.4%",0.5,1,"46.2%",0.2,0.2,"100.0%",0.2,0,0.2,0.2,0.2,0.6,0,0.9,"0.9",0,0,"2000-2001","415-bon"
"26","8","Mostafa R. ()",6,0,"02.67","0.5",0,0.5,"0.0%",0.2,0.2,"100.0%",0.2,0.7,"25.0%",0,0,"0.0%",0,0,0,0.3,0.5,0,0,0.5,"0.8",0,0,"2000-2001","415-bon"
"27","8","Harrison C. ()",29,0,"32.83","19.8",4.1,6.7,"61.3%",2.8,7,"40.1%",6.9,13.7,"50.5%",3.2,4,"80.2%",2.5,1.1,3.5,1.8,2.3,1.4,0.1,2.3,"18.5",0,0,"2000-2001","428-mbc"
"28","5","Ensminger C. ()",26,0,"32.65","14.4",5.3,9.2,"58.0%",0,0,"0.0%",5.3,9.2,"57.7%",3.8,6.2,"61.3%",6.6,4,10.6,1.2,0.7,1.9,0.5,3.3,"19.2",0,0,"2000-2001","428-mbc"
"29","12","Demirel M. ()",28,0,"31.32","11.9",1.6,3.8,"43.8%",2,4.6,"42.3%",3.6,8.4,"43.0%",2.8,3.5,"78.6%",1.3,0.6,1.8,4.4,1.3,2.9,0,3.6,"11.0",0,0,"2000-2001","428-mbc"
"30","14","Kresta I. ()",27,0,"22.74","10.0",2.9,5.7,"50.6%",0.7,2.7,"27.4%",3.6,8.4,"43.2%",2,3.2,"62.1%",4.4,0.8,5.2,0.6,0.9,1,0.3,3,"9.9",0,0,"2000-2001","428-mbc"
"31","9","Frisch A. ()",26,0,"24.04","8.0",2.7,6,"44.9%",0.3,1.9,"16.0%",3,7.9,"37.9%",1.7,2.7,"63.8%",3.3,1.6,4.9,1.3,1,1.5,0.3,3,"8.1",0,0,"2000-2001","428-mbc"
"32","11","Milutinovic R. ()",28,0,"26.82","7.5",2.4,4.3,"55.5%",0.5,2.2,"23.0%",2.9,6.4,"44.4%",1.3,2.4,"55.2%",1.4,0.9,2.2,3,1.3,2.2,0,2.9,"7.2",0,0,"2000-2001","428-mbc"
"33","10","Freyer I. ()",26,0,"21.46","6.7",1.2,2.8,"42.5%",1.3,2.9,"43.4%",2.5,5.7,"43.0%",0.5,0.7,"82.4%",1,0.5,1.4,1.5,0.9,0.7,0,1.7,"6.4",0,0,"2000-2001","428-mbc"
"34","4","Tshomba B. ()",11,0,"11.27","3.8",0.8,1.6,"50.0%",0.5,2.2,"25.0%",1.4,3.8,"35.7%",0.5,0.7,"75.0%",0.4,0.5,0.8,0.6,0.5,0.7,0.1,0.6,"2.4",0,0,"2000-2001","428-mbc"
"35","6","Wehry K. ()",3,0,"05.67","3.0",0,0,"0.0%",1,2.7,"37.5%",1,2.7,"37.5%",0,0,"0.0%",0.7,0.3,1,0,0,0,0,0,"2.3",0,0,"2000-2001","428-mbc"
"36","7","Selle S. ()",12,0,"06.08","1.5",0.3,0.3,"75.0%",0.2,0.7,"25.0%",0.4,1,"41.7%",0.5,0.8,"66.7%",0.7,0,0.7,0.3,0.1,0.6,0,0.8,"1.1",0,0,"2000-2001","428-mbc"
"37","13","Collingro N. ()",17,0,"11.65","1.1",0.4,1.3,"31.8%",0.1,0.2,"25.0%",0.5,1.5,"30.8%",0.1,0.4,"33.3%",0.6,0.7,1.2,0.2,0.5,0.3,0.1,1.8,"1.5",0,0,"2000-2001","428-mbc"
"38","14","Raikos . ()",2,0,"07.50","1.0",0.5,1.5,"33.3%",0,0.5,"0.0%",0.5,2,"25.0%",0,0,"0.0%",0.5,0,0.5,0.5,0.5,0,0,1,"1.0",0,0,"2000-2001","428-mbc"
"39","7","Celestand J. ()",13,0,"40.38","19.9",4.6,10.2,"45.1%",1.8,6,"30.8%",6.5,16.2,"39.8%",5.2,7.1,"72.8%",3.4,1,4.4,5.9,2.2,3.9,0.2,2.6,"17.0",0,0,"2000-2001","422-bra"
"40","15","Conley R. ()",14,0,"35.43","19.9",6.9,10.6,"64.9%",0.6,2,"28.6%",7.4,12.6,"59.1%",4.4,6.6,"66.7%",4.4,2.2,6.6,1.6,2.1,2,0.5,3.3,"21.4",0,0,"2000-2001","422-bra"
"41","5","McIntyre T. ()",15,0,"37.80","18.5",3.6,6.7,"54.0%",2.4,6.1,"39.6%",6,12.7,"47.1%",4.1,5.1,"80.5%",2.8,0.7,3.5,7,1.9,4,0,2.9,"19.2",0,0,"2000-2001","422-bra"
"42","12","Verginella M. ()",14,0,"33.07","16.5",6.6,9.8,"67.9%",0.2,0.9,"25.0%",6.9,10.6,"64.4%",2.6,4.1,"62.1%",3,2.1,5.1,0.9,0.6,1.7,0.4,2.6,"16.4",0,0,"2000-2001","422-bra"
"43","14","Lightfoot O. ()",15,0,"32.60","16.4",3.8,7.7,"49.1%",2.1,6.7,"32.0%",5.9,14.4,"41.2%",2.4,3.3,"72.0%",4.1,1.5,5.7,1.8,1.3,3,0.1,2.1,"12.9",0,0,"2000-2001","422-bra"
"44","10","Flick M. ()",29,0,"32.76","14.3",2.4,5,"49.0%",2.3,6,"38.3%",4.8,11,"43.1%",2.5,3,"81.8%",4.7,0.7,5,1.5,1.1,1.5,0.5,3.2,"14.0",0,0,"2000-2001","422-bra"
"45","8","Sarlija S. ()",15,0,"26.80","11.1",4.3,7.1,"60.4%",0.1,0.3,"50.0%",4.4,7.3,"60.0%",2.2,3.8,"57.9%",4.9,2.1,7,0.8,0.8,1.7,0,2.6,"13.5",0,0,"2000-2001","422-bra"
"46","15","Rahimic D. ()",14,0,"21.00","10.9",4.5,7.5,"60.0%",0,0.1,"0.0%",4.5,7.6,"58.9%",1.9,3.1,"59.1%",4,1.8,5.8,0.5,0.6,1.1,0.2,2.2,"12.4",0,0,"2000-2001","422-bra"
"47","6","Maile J. ()",28,0,"30.11","10.8",1.3,3.4,"36.5%",2.3,6.1,"38.2%",3.6,9.5,"37.6%",1.3,1.8,"70.6%",2.5,0.7,3.2,1.6,1.1,1.3,0,2.3,"8.9",0,0,"2000-2001","422-bra"
"48","9","Stein H. ()",15,0,"19.47","4.5",0.9,1.6,"54.2%",0.5,1.9,"28.6%",1.4,3.5,"40.4%",1.1,1.2,"94.4%",0.7,0.4,1.1,0.5,0.4,0.8,0,2.7,"3.5",0,0,"2000-2001","422-bra"
"49","12","Rij P. ()",8,0,"11.50","3.3",1.3,2.9,"43.5%",0,0.1,"0.0%",1.3,3,"41.7%",0.8,1.1,"66.7%",2,1.1,3.1,0.3,0.8,0.5,0.3,1.5,"5.0",0,0,"2000-2001","422-bra"
"50","14","Smirnov S. ()",14,0,"13.21","2.9",1,2.4,"42.4%",0.1,0.1,"100.0%",1.1,2.4,"44.1%",0.6,0.7,"90.0%",1.7,1.4,3.2,0.2,0.5,0.5,0.5,2.8,"5.4",0,0,"2000-2001","422-bra"
"51","5","Lotze B. ()",1,0,"04.00","2.0",0,0,"0.0%",0,1,"0.0%",0,1,"0.0%",2,2,"100.0%",1,0,1,1,0,0,0,0,"3.0",0,0,"2000-2001","422-bra"
"52","9","Meier . ()",3,0,"07.00","1.7",0.3,0.3,"100.0%",0.3,0.3,"100.0%",0.7,0.7,"100.0%",0,0,"0.0%",1.3,0.3,1.7,0,0,0,0,1,"3.3",0,0,"2000-2001","422-bra"
"53","7","Ruddigkeit M. ()",12,0,"07.83","1.5",0.6,0.7,"87.5%",0.1,0.3,"25.0%",0.7,1,"66.7%",0.1,0.2,"50.0%",0.3,0.1,0.3,0.3,0.4,0.4,0,0.8,"1.8",0,0,"2000-2001","422-bra"
"54","8","van Elswyk P. ()",11,0,"09.55","1.1",0.5,1.6,"27.8%",0,0.2,"0.0%",0.5,1.8,"25.0%",0.2,0.4,"50.0%",1.4,0.3,1.6,0.2,0,0.1,0.1,1.9,"1.4",0,0,"2000-2001","422-bra"
"55","11","Mittmann N. ()",7,0,"06.00","0.4",0,0.1,"0.0%",0.1,0.3,"50.0%",0.1,0.4,"33.3%",0,0,"0.0%",0.6,0.1,0.7,0.1,0,0,0,0.7,"1.0",0,0,"2000-2001","422-bra"
"56","9","Lück M. ()",1,0,"06.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,1,2,0,0,0,0,2,"2.0",0,0,"2000-2001","422-bra"
"57","4","Gutzeit K. ()",1,0,"04.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,0,"1.0",0,0,"2000-2001","422-bra"
"58","13","Wempe T. ()",1,0,"01.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2000-2001","422-bra"
"59","12","McCoy T. ()",30,0,"36.13","18.9",4.6,8.5,"53.9%",1.6,4.6,"34.5%",6.2,13.1,"47.1%",4.9,6.2,"79.1%",3.1,1.3,4.4,4.3,2.4,2.5,0.2,2.6,"19.4",0,0,"2000-2001","426-fra"
"60","7","Terdenge G. ()",30,0,"29.30","12.4",4,7.3,"54.1%",0.6,1.7,"34.0%",4.5,9,"50.4%",2.8,3.6,"77.8%",3.6,1.9,5.5,1.1,0.8,1.9,0.4,3,"13.1",0,0,"2000-2001","426-fra"
"61","5","Horvat R. ()",11,0,"21.18","10.1",2.2,4.5,"48.0%",1.4,4.4,"31.3%",3.5,8.9,"39.8%",1.6,2.1,"78.3%",3.4,0.8,4.2,0.9,0.2,1,0.1,2.2,"8.6",0,0,"2000-2001","426-fra"
"62","13","Maras R. ()",29,0,"23.21","9.6",3.8,6,"64.2%",0.1,0.1,"50.0%",3.9,6.1,"63.8%",1.8,2.7,"64.6%",3.5,1.6,5,0.9,0.5,1.5,0.2,3.1,"11.7",0,0,"2000-2001","426-fra"
"63","6","Nürnberger K. ()",19,0,"31.47","9.3",1.2,3.2,"36.1%",1.8,3.9,"47.3%",3,7.1,"42.2%",1.5,1.9,"75.7%",2.3,0.2,2.5,4.1,1.7,2.6,0.1,2.6,"10.5",0,0,"2000-2001","426-fra"
"64","11","Roller P. ()",19,0,"27.58","8.9",1.5,3.4,"43.8%",1.3,3.1,"43.1%",2.8,6.4,"43.4%",2,2.4,"82.6%",1.7,0.4,2.2,2.6,1,1.6,0.1,1.6,"9.0",0,0,"2000-2001","426-fra"
"65","9","Palmer W. ()",8,0,"14.75","8.0",3.1,6,"52.1%",0.3,1.1,"22.2%",3.4,7.1,"47.4%",1,1.9,"53.3%",1.6,0.6,2.3,0.5,1,0.8,0.6,1.8,"7.0",0,0,"2000-2001","426-fra"
"66","8","Grey R. ()",18,0,"22.44","7.0",1.8,3.8,"47.1%",0.8,2.1,"37.8%",2.6,5.8,"43.8%",1.1,1.6,"71.4%",1.9,0.9,2.8,1.2,0.7,1.2,0.1,2.8,"6.8",0,0,"2000-2001","426-fra"
"67","15","Wideman T. ()",5,0,"16.40","6.4",2,4,"50.0%",0,0,"0.0%",2,4,"50.0%",2.4,3.2,"75.0%",2.6,0.8,3.4,1.4,0.6,1.8,0.2,2.6,"7.4",0,0,"2000-2001","426-fra"
"68","5","Boidakov R. ()",6,0,"12.83","5.8",2,2.7,"75.0%",0.3,0.8,"40.0%",2.3,3.5,"66.7%",0.8,2.2,"38.5%",0.8,0.5,1.3,0.7,0.7,1.5,0,1.7,"4.5",0,0,"2000-2001","426-fra"
"69","10","Shields J. ()",30,0,"19.83","5.8",2.2,4.5,"48.1%",0.1,0.7,"20.0%",2.3,5.2,"44.5%",1,1.6,"66.0%",2.5,0.9,2.9,0.9,0.4,1.1,0.3,3.4,"5.7",0,0,"2000-2001","426-fra"
"70","14","Lütcke N. ()",28,0,"15.07","3.9",0.8,1.3,"59.5%",0.6,2.1,"30.5%",1.4,3.4,"41.7%",0.4,0.8,"47.8%",1.3,0.8,2.1,0.5,0.3,0.3,0,1.5,"4.1",0,0,"2000-2001","426-fra"
"71","15","Janke I. ()",3,0,"02.33","0.7",0.3,0.3,"100.0%",0,0,"0.0%",0.3,0.3,"100.0%",0,0,"0.0%",0.3,0,0.3,0,0.3,0,0,0.7,"1.3",0,0,"2000-2001","426-fra"
"72","5","Simic A. ()",1,0,"01.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2000-2001","426-fra"
"73","8","Hennen D. ()",4,0,"05.00","0.0",0,0.5,"0.0%",0,0,"0.0%",0,0.5,"0.0%",0,0,"0.0%",0,0.3,0.3,0.3,0.3,0.8,0,1,"-0.5",0,0,"2000-2001","426-fra"
"74","8","Warrick F. ()",2,0,"04.00","0.0",0,1.5,"0.0%",0,1.5,"0.0%",0,3,"0.0%",0,0,"0.0%",0.5,0.5,1,0,0,0.5,0,0,"-2.5",0,0,"2000-2001","426-fra"
"75","11","Kerr A. ()",29,0,"27.79","15.5",5.7,9.7,"58.5%",0.2,0.6,"38.9%",5.9,10.3,"57.3%",3.4,5.3,"63.6%",3,2.8,5.7,0.8,0.6,1.5,0.2,1.8,"14.9",0,0,"2000-2001","430-old"
"76","13","Fernandes R. ()",34,0,"29.74","14.3",4.5,8.5,"52.4%",0.6,2.4,"25.6%",5.1,10.9,"46.5%",3.5,4.5,"76.6%",4.9,2.4,7.3,1.4,0.6,2.1,0,3.5,"14.7",0,0,"2000-2001","430-old"
"77","5","Morrison M. ()",32,0,"25.22","13.5",2.9,6,"48.7%",1.6,5.1,"31.7%",4.6,11.2,"40.9%",2.7,3.5,"78.4%",2.2,1.2,3.4,2.6,0.8,2.4,0.3,2.4,"10.9",0,0,"2000-2001","430-old"
"78","8","Becka P. ()",32,0,"31.06","13.4",3.6,6.8,"53.2%",0.8,2.4,"34.6%",4.5,9.3,"48.3%",3.6,4.8,"74.2%",4.6,2.3,6.9,2.2,1,1.9,0.5,4.2,"16.1",0,0,"2000-2001","430-old"
"79","8","Haseleu . ()",1,0,"20.00","11.0",4,6,"66.7%",0,0,"0.0%",4,6,"66.7%",3,6,"50.0%",4,2,6,0,0,0,0,3,"12.0",0,0,"2000-2001","430-old"
"80","14","Ladine C. ()",33,0,"29.03","10.9",2.3,5.1,"45.0%",1,3,"34.0%",3.3,8.2,"40.9%",3.2,3.8,"83.3%",2.4,1.1,3.6,2.7,1,2.2,0.1,3,"10.6",0,0,"2000-2001","430-old"
"81","10","Tomesch J. ()",34,0,"18.06","7.6",2.1,4,"52.9%",0.7,2.4,"27.7%",2.8,6.4,"43.4%",1.3,1.6,"80.0%",0.7,0.2,0.9,0.7,0.5,0.9,0.2,1.7,"4.9",0,0,"2000-2001","430-old"
"82","6","Bade A. ()",35,0,"21.37","7.4",1,2.7,"38.7%",1.4,4.2,"32.4%",2.4,6.9,"34.9%",1.2,1.6,"75.0%",1.8,0.3,2.1,1.3,0.4,1,0.1,1.4,"5.3",0,0,"2000-2001","430-old"
"83","9","Brewer Q. ()",2,0,"21.00","6.5",3,4.5,"66.7%",0,1,"0.0%",3,5.5,"54.6%",0.5,1,"50.0%",1.5,2.5,4,1.5,0,1,0,2.5,"8.0",0,0,"2000-2001","430-old"
"84","12","Parezanovic M. ()",13,0,"19.92","5.2",1.4,3.7,"37.5%",0.5,2.2,"25.0%",1.9,5.8,"32.9%",0.8,1.5,"55.0%",4.3,2.2,6.5,0.7,0.6,1.7,0.5,2.9,"7.2",0,0,"2000-2001","430-old"
"85","9","Lipke J. ()",4,0,"07.00","4.5",1.5,3,"50.0%",0,0,"0.0%",1.5,3,"50.0%",1.5,1.5,"100.0%",0.3,0.8,1,0.5,1,1.5,0,0.8,"4.0",0,0,"2000-2001","430-old"
"86","15","Nees M. ()",18,0,"18.22","3.8",1.5,2.7,"55.1%",0,0,"0.0%",1.5,2.7,"55.1%",0.8,1.5,"51.9%",3.2,1,4.2,0.6,0.6,1.1,0.6,3.1,"6.7",0,0,"2000-2001","430-old"
"87","7","Schaefermeyer J. ()",13,0,"08.15","3.3",1,1.7,"59.1%",0.2,0.2,"66.7%",1.2,1.9,"60.0%",0.8,1.1,"78.6%",0.8,0.3,1.1,0.3,0.2,0.5,0.1,1,"3.5",0,0,"2000-2001","430-old"
"88","4","Högemann J. ()",34,0,"10.03","1.8",0.3,0.9,"37.9%",0.1,0.8,"14.8%",0.4,1.6,"26.8%",0.8,1.3,"63.6%",0.5,0.2,0.7,1,0.3,0.8,0,1.5,"1.4",0,0,"2000-2001","430-old"
"89","13","Adebayo S. ()",4,0,"22.75","15.8",6.3,10.8,"58.1%",0,0,"0.0%",6.3,10.8,"58.1%",3.3,5.8,"56.5%",3.5,4.5,8,0.5,2,2.5,1.3,2.8,"18.0",0,0,"2000-2001","420-bam"
"90","8","Karadzic G. ()",24,0,"29.92","15.6",4.7,8,"59.2%",1.3,4.4,"28.3%",6,12.4,"48.2%",2.5,4.1,"59.6%",2.5,0.8,3.3,2.5,1,2.8,0,2.4,"11.6",0,0,"2000-2001","420-bam"
"91","5","Taylor D. ()",25,0,"33.04","15.0",4.2,7.5,"56.1%",1.1,3.5,"31.0%",5.3,11,"48.2%",3.4,3.8,"87.5%",2.7,0.7,3.4,2.7,1.9,1.7,0.2,2,"15.4",0,0,"2000-2001","420-bam"
"92","11","Williams F. ()",35,0,"30.37","14.9",4.6,8.4,"54.8%",0.9,2.8,"32.0%",5.5,11.2,"49.1%",3,4,"75.5%",3.6,2.1,5.7,2.6,1.8,2.2,0.8,3.8,"16.9",0,0,"2000-2001","420-bam"
"93","9","Ewodo N. (SF)",22,0,"26.27","13.7",4.4,6.3,"69.1%",1,3.1,"32.4%",5.4,9.4,"57.0%",2,3.2,"62.0%",2.7,1.7,4.5,2.7,2,2.2,0.4,2.7,"15.7",0,0,"2000-2001","420-bam"
"94","10","Rohdewald J. ()",36,0,"28.64","12.4",2.2,4,"54.5%",2.1,5.8,"35.4%",4.2,9.8,"43.2%",1.9,2.5,"77.5%",1.1,0.5,1.3,1.6,1.2,1.4,0,2.9,"9.0",0,0,"2000-2001","420-bam"
"95","14","Sanders Y. ()",25,0,"25.08","11.8",4,7.9,"50.0%",0,0,"0.0%",4,7.9,"50.0%",3.9,4.9,"80.3%",3.1,2.9,6,0.3,0.9,2.1,0.4,4.1,"12.5",0,0,"2000-2001","420-bam"
"96","4","Tenter M. ()",14,0,"24.29","8.7",1.4,2.8,"51.3%",1.5,3,"50.0%",2.9,5.8,"50.6%",1.4,1.9,"70.4%",1.4,0.4,1.7,2.4,0.9,2.1,0.1,2.9,"8.2",0,0,"2000-2001","420-bam"
"97","7","Johnson T. ()",4,0,"28.00","8.5",1,3.3,"30.8%",1.8,5.8,"30.4%",2.8,9,"30.6%",1.3,2,"62.5%",1,0.3,1.3,1,0.5,0.8,0,1.5,"3.5",0,0,"2000-2001","420-bam"
"98","12","Gilic A. ()",19,0,"17.53","6.2",2.7,4.6,"58.0%",0,0.1,"0.0%",2.7,4.7,"57.3%",0.8,1.8,"45.7%",2.8,1.6,4.4,0.3,0.7,1.1,0.3,3.6,"7.8",0,0,"2000-2001","420-bam"
"99","4","Lofteness F. ()",12,0,"15.42","5.8",1.5,2.8,"54.5%",0,0.2,"0.0%",1.5,2.9,"51.4%",2.8,3.8,"73.9%",3.2,1.1,4.3,0.6,0.5,1.3,0.4,1.9,"7.9",0,0,"2000-2001","420-bam"
"100","12","Pleuger A. ()",11,0,"15.00","5.4",2.3,4.4,"52.1%",0,0.2,"0.0%",2.3,4.5,"50.0%",0.8,2,"40.9%",2.3,1.8,4.1,0.3,0.6,1,0.3,3.1,"6.1",0,0,"2000-2001","420-bam"
"101","5","Mickens D. ()",11,0,"19.27","5.3",1.6,4.1,"40.0%",0.4,2.5,"14.8%",2,6.5,"30.6%",0.9,2.1,"43.5%",1.6,1.2,2.7,0.7,0.7,2.4,0,2.8,"1.4",0,0,"2000-2001","420-bam"
"102","14","Narr O. ()",10,0,"10.20","3.4",1.1,2,"55.0%",0,0,"0.0%",1.1,2,"55.0%",1.2,2.1,"57.1%",1.7,0.6,2.3,0.5,0.1,0.8,0.5,2.5,"4.2",0,0,"2000-2001","420-bam"
"103","9","Barjaktarevic B. ()",10,0,"11.80","3.2",1.1,1.9,"57.9%",0.2,0.8,"25.0%",1.3,2.7,"48.2%",0.4,0.6,"66.7%",0.6,0.3,0.9,0.6,0.3,1.4,0,2,"2.0",0,0,"2000-2001","420-bam"
"104","15","Saller A. ()",2,0,"06.00","3.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",1,1,"100.0%",0,0,0,0.5,0.5,0,0,1,"4.0",0,0,"2000-2001","420-bam"
"105","6","Hamann S. ()",36,0,"12.44","2.4",0.9,1.4,"63.5%",0.1,0.1,"60.0%",1,1.6,"63.2%",0.4,0.8,"43.3%",0.8,0.1,0.9,1.6,1,0.9,0.1,2,"4.1",0,0,"2000-2001","420-bam"
"106","4","Niang . ()",1,0,"17.00","2.0",1,6,"16.7%",0,0,"0.0%",1,6,"16.7%",0,0,"0.0%",2,0,2,0,0,2,0,0,"-3.0",0,0,"2000-2001","420-bam"
