"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"19","12","Pantelic D. (C)","34","34","24:57","8.9","2.5","4.6","55.5%","0.6","2.2","28.0%","3.1","6.8","46.5%","1.9","2.6","73.3%","5.4","1.3","6.7","2.0","0.7","1.2","1.6","2.6","14.4","0.6","0.1","2014-2015","428-mbc"
"20","40","Wyrick B. (SF)","16","9","18:20","6.3","1.8","3.0","58.3%","0.9","2.9","30.4%","2.6","5.9","44.7%","0.1","0.3","50.0%","1.5","1.0","2.5","0.5","0.4","1.0","0.1","1.6","5.3","-3.8","0.0","2014-2015","428-mbc"
"21","15","Webb D. (PF)","6","2","15:32","5.8","2.0","4.5","44.4%","0.3","1.5","22.2%","2.3","6.0","38.9%","0.8","1.7","50.0%","3.7","2.2","5.8","0.7","0.3","1.2","0.0","1.8","7.0","-0.8","0.0","2014-2015","428-mbc"
"22","7","Serapinas S. (SF)","16","14","18:08","5.7","0.6","1.2","47.4%","1.1","3.1","36.0%","1.7","4.3","39.1%","1.2","1.6","76.0%","1.7","0.4","2.1","0.8","0.3","0.4","0.0","2.3","5.4","-0.4","0.0","2014-2015","428-mbc"
"23","6","Schwarz M. (SG)","34","0","18:56","5.5","0.2","0.7","30.4%","1.4","4.1","34.8%","1.6","4.8","34.2%","0.7","0.8","96.2%","0.9","0.3","1.2","1.5","0.7","0.8","0.0","1.8","4.9","-3.9","0.0","2014-2015","428-mbc"
"24","32","Nicholas R. (PF)","19","2","15:03","5.4","1.1","1.8","60.0%","0.8","2.3","34.1%","1.9","4.2","45.6%","0.8","0.8","93.8%","2.1","1.1","3.2","0.6","0.5","0.7","0.0","1.6","6.7","-1.7","0.0","2014-2015","428-mbc"
"25","25","Clay O. (PF)","33","0","11:39","4.6","1.8","3.4","52.7%","0.0","0.0","0.0%","1.8","3.4","52.7%","1.0","1.9","50.0%","1.8","0.9","2.7","0.3","0.3","0.9","0.3","2.4","4.8","-2.3","0.0","2014-2015","428-mbc"
"26","34","Dorris M. (SG)","6","5","19:38","4.5","1.8","4.7","39.3%","0.0","1.8","0.0%","1.8","6.5","28.2%","0.8","1.8","45.5%","1.0","0.3","1.3","1.2","0.7","0.7","0.0","2.3","1.3","-10.0","0.0","2014-2015","428-mbc"
"27","20","Daubner P. (SG)","1","0","02:39","3.0","0.0","0.0","0.0%","1.0","1.0","100.0%","1.0","1.0","100.0%","0.0","0.0","0.0%","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","4.0","4.0","0.0","2014-2015","428-mbc"
"28","9","Liyanage M. (SF)","27","6","11:12","2.9","0.3","0.7","50.0%","0.6","1.7","37.8%","1.0","2.3","41.3%","0.3","0.7","44.4%","1.1","0.6","1.7","0.7","0.3","0.6","0.0","1.2","3.1","-1.6","0.0","2014-2015","428-mbc"
"29","8","Zinn R. (PG)","11","0","05:55","1.8","0.6","1.9","33.3%","0.0","0.4","0.0%","0.6","2.3","28.0%","0.5","0.7","75.0%","0.6","0.3","0.9","0.9","0.0","0.7","0.0","0.6","1.1","-1.0","0.0","2014-2015","428-mbc"
"30","35","Kuhn K. (C)","25","0","05:25","1.4","0.6","1.2","50.0%","0.0","0.0","0.0%","0.6","1.2","50.0%","0.2","0.7","33.3%","0.8","0.5","1.3","0.2","0.3","0.2","0.1","1.2","2.1","-3.1","0.0","2014-2015","428-mbc"
"31","21","Abromaitis T. (SF)","34","34","30:03","14.4","3.6","6.5","56.4%","1.5","4.5","33.6%","5.1","10.9","47.0%","2.6","3.1","84.6%","4.7","1.3","6.0","1.9","1.5","1.4","0.3","2.7","16.4","0.9","0.0","2014-2015","422-bra"
"32","24","Lockett T. (SG)","30","29","30:46","12.5","3.7","7.2","51.2%","0.9","2.2","39.4%","4.6","9.4","48.4%","2.5","3.2","77.9%","3.6","1.4","5.0","2.4","1.3","2.2","0.3","2.8","13.7","0.4","0.1","2014-2015","422-bra"
"33","12","Joyce D. (PG)","33","33","32:10","12.3","2.3","5.4","41.9%","1.8","4.5","38.9%","4.0","9.9","40.6%","2.5","3.1","79.6%","3.0","0.3","3.2","6.0","0.9","2.9","0.0","3.0","13.0","-0.2","0.0","2014-2015","422-bra"
"34","7","Visser K. (C)","33","27","20:13","10.7","4.5","7.8","57.6%","0.0","0.0","0.0%","4.5","7.8","57.4%","1.7","2.4","72.2%","2.9","2.1","5.0","0.8","0.2","1.2","0.6","3.1","12.1","-0.6","0.1","2014-2015","422-bra"
"35","15","Allen D. (PF)","34","7","20:15","10.1","4.1","7.2","57.4%","0.0","0.0","0.0%","4.1","7.2","57.1%","1.8","3.0","60.2%","3.0","1.3","4.3","1.0","0.4","1.6","0.2","1.8","10.0","-2.0","0.1","2014-2015","422-bra"
"36","23","McElroy I. (SF)","34","19","28:47","7.4","1.9","4.1","47.5%","0.6","1.9","33.8%","2.6","6.0","43.1%","1.5","2.0","77.6%","2.5","0.7","3.2","3.3","0.9","1.3","0.0","1.5","9.6","-0.1","0.0","2014-2015","422-bra"
"37","31","Simon N. (PG)","34","20","20:10","5.6","0.8","2.1","37.0%","0.9","2.3","40.5%","1.7","4.5","38.8%","1.2","1.4","87.0%","1.5","0.3","1.8","1.1","0.5","1.1","0.0","2.7","5.0","-1.3","0.0","2014-2015","422-bra"
"38","17","Pluskota M. (PF)","27","0","09:58","3.5","1.1","2.0","58.5%","0.0","0.0","0.0%","1.1","2.0","58.5%","1.2","1.8","67.4%","1.9","0.9","2.7","0.1","0.5","1.1","0.2","1.9","4.5","0.7","0.0","2014-2015","422-bra"
"39","22","Adler C. (SF)","27","0","09:26","2.3","0.2","0.4","41.7%","0.5","1.9","27.5%","0.7","2.3","30.2%","0.4","0.4","91.7%","1.0","0.3","1.3","0.4","0.3","0.2","0.0","1.0","2.6","-0.6","0.0","2014-2015","422-bra"
"40","8","Bogdanov M. (PG)","7","0","05:22","1.9","0.3","0.9","33.3%","0.3","0.7","40.0%","0.6","1.6","36.4%","0.4","1.1","37.5%","0.9","0.0","0.9","0.1","0.0","1.0","0.0","1.4","0.1","1.0","0.0","2014-2015","422-bra"
"41","6","Johnson D. (SF)","9","0","02:05","0.9","0.2","0.3","66.7%","0.1","0.2","50.0%","0.3","0.6","60.0%","0.1","0.2","50.0%","0.4","0.0","0.4","0.2","0.0","0.1","0.0","0.1","1.1","-0.1","0.0","2014-2015","422-bra"
"42","5","Gertz L. (SG)","26","1","07:35","0.9","0.2","0.5","30.8%","0.1","0.7","17.6%","0.3","1.2","23.3%","0.2","0.4","60.0%","0.4","0.2","0.5","0.3","0.2","0.4","0.0","1.4","0.5","-2.7","0.0","2014-2015","422-bra"
"43","9","Theis S. (PF)","16","0","04:30","0.8","0.3","0.4","57.1%","0.1","0.7","9.1%","0.3","1.1","27.8%","0.1","0.1","100.0%","0.4","0.2","0.6","0.1","0.1","0.3","0.1","0.6","0.5","-0.9","0.0","2014-2015","422-bra"
"44","12","McCrea J. (C)","25","24","24:19","14.7","5.6","9.3","59.9%","0.0","0.0","0.0%","5.6","9.3","59.7%","3.6","5.0","71.4%","3.1","2.4","5.5","1.0","1.1","2.1","0.6","2.6","15.6","0.6","0.0","2014-2015","425-bay"
"45","23","Foster J. (SG)","17","17","34:50","14.6","2.9","6.4","45.9%","2.3","6.5","35.1%","5.2","12.9","40.5%","1.8","2.6","68.9%","3.1","0.7","3.8","3.2","1.5","1.7","0.1","3.2","12.8","-7.4","0.0","2014-2015","425-bay"
"46","24","Hughes T. (SG)","18","17","33:13","13.9","2.6","6.7","39.2%","2.0","6.1","33.0%","4.6","12.7","36.2%","2.7","3.8","70.6%","3.1","1.3","4.3","4.3","2.2","2.6","0.2","2.8","13.1","-1.3","0.1","2014-2015","425-bay"
"47","15","Bowman B. (PF)","34","30","29:55","13.6","3.7","6.6","55.3%","1.1","3.6","30.6%","4.8","10.3","46.6%","2.9","4.0","72.1%","3.9","1.3","5.2","1.7","1.1","1.6","0.5","2.0","13.9","-4.8","0.1","2014-2015","425-bay"
"48","30","Burrell R. (PF)","34","5","19:16","8.3","2.9","5.5","51.9%","0.3","1.0","27.3%","3.1","6.5","48.2%","1.8","2.5","72.9%","2.1","1.3","3.4","1.2","0.7","1.7","0.5","3.1","8.4","-4.5","0.0","2014-2015","425-bay"
"49","6","Brembly D. (SG)","30","26","25:54","8.2","2.0","3.6","56.0%","1.0","2.3","44.3%","3.1","6.0","51.4%","1.0","1.3","75.0%","2.3","0.7","3.1","1.1","0.4","1.0","0.2","2.7","8.7","-0.8","0.0","2014-2015","425-bay"
"50","55","Brickman J. (PG)","11","10","29:45","7.5","1.0","2.1","47.8%","1.5","3.2","48.6%","2.5","5.3","48.3%","0.8","0.9","90.0%","1.3","0.4","1.6","4.8","0.5","2.0","0.0","1.2","9.6","-8.3","0.1","2014-2015","425-bay"
"51","11","Bailey B. (SG)","22","21","25:38","6.5","1.8","4.3","42.1%","0.2","1.0","19.0%","2.0","5.3","37.9%","2.3","3.0","76.1%","1.3","0.5","1.8","2.6","0.8","1.7","0.1","3.4","6.1","-0.3","0.0","2014-2015","425-bay"
"52","8","Palyza L. (SF)","32","9","17:56","6.1","0.9","2.1","42.4%","1.2","3.2","36.6%","2.0","5.2","38.9%","0.8","0.9","93.1%","1.5","0.3","1.8","0.6","0.2","0.3","0.0","2.0","5.2","-2.3","0.0","2014-2015","425-bay"
"53","22","Heyden P. (C)","33","10","15:59","5.1","1.7","3.1","55.9%","0.0","0.0","0.0%","1.7","3.1","55.9%","1.6","2.4","68.4%","2.2","1.0","3.2","0.4","0.2","0.9","0.4","2.8","6.2","-4.0","0.0","2014-2015","425-bay"
"54","21","Schmitz S. (PG)","34","1","11:45","2.0","0.1","0.5","11.1%","0.6","1.8","35.0%","0.7","2.3","29.5%","0.1","0.1","50.0%","0.4","0.1","0.5","0.8","0.2","0.6","0.0","1.8","1.3","-4.2","0.0","2014-2015","425-bay"
"55","17","Zeis P. (SF)","18","0","08:33","1.1","0.1","0.2","66.7%","0.3","1.2","22.7%","0.4","1.4","28.0%","0.0","0.1","0.0%","0.7","0.3","0.9","0.2","0.3","0.2","0.0","1.7","1.2","-4.3","0.0","2014-2015","425-bay"
"56","10","Durant D. (PG)","2","0","03:19","0.5","0.0","0.0","0.0%","0.0","0.5","0.0%","0.0","0.5","0.0%","0.5","1.0","50.0%","0.5","0.0","0.5","0.5","0.0","0.0","0.0","0.5","0.5","-7.5","0.0","2014-2015","425-bay"
"57","30","Cobbs J. (PG)","27","26","34:41","14.3","3.7","7.9","46.9%","0.9","2.8","32.0%","4.6","10.7","43.1%","4.2","5.3","80.3%","2.3","0.3","2.5","4.4","0.7","2.9","0.0","2.2","11.9","2.6","0.0","2014-2015","426-fra"
"58","20","Armand S. (SG)","36","8","26:30","12.9","2.1","5.1","41.5%","2.2","5.9","36.9%","4.3","11.0","39.0%","2.1","2.9","71.2%","2.4","0.6","3.0","2.4","0.9","2.1","0.1","2.5","9.6","2.7","0.0","2014-2015","426-fra"
"59","17","Voigtmann J. (C)","35","35","26:01","12.2","4.6","7.5","60.8%","0.4","1.0","36.1%","4.9","8.5","57.9%","2.0","2.5","79.3%","4.0","1.9","5.9","2.5","0.6","2.0","0.9","2.1","15.9","1.0","0.1","2014-2015","426-fra"
"60","23","Robertson Q. (SG)","37","37","33:21","11.1","2.5","5.0","49.7%","1.2","3.7","33.3%","3.7","8.7","42.7%","2.4","3.0","80.9%","3.7","0.8","4.4","3.2","1.4","2.0","0.2","3.5","12.8","1.9","0.0","2014-2015","426-fra"
"61","21","Barthel D. (PF)","30","28","24:59","9.1","2.5","4.7","52.8%","0.7","1.7","40.4%","3.2","6.5","49.5%","2.0","2.7","74.1%","3.9","1.0","4.9","1.4","0.5","1.5","0.9","2.6","11.3","1.2","0.1","2014-2015","426-fra"
"62","33","Williams R. (PG)","9","2","22:31","8.2","1.4","3.6","40.6%","1.3","2.8","48.0%","2.8","6.3","43.9%","1.3","1.9","70.6%","1.6","0.4","2.0","3.1","1.4","2.1","0.0","2.6","8.6","-2.1","0.0","2014-2015","426-fra"
"63","24","Morrison M. (C)","32","1","14:31","7.4","2.8","3.9","71.8%","0.0","0.0","0.0%","2.8","3.9","71.8%","1.8","3.5","53.2%","1.8","1.6","3.4","0.6","0.1","1.2","0.5","3.2","8.2","0.8","0.0","2014-2015","426-fra"
"64","25","Burtschi J. (PF)","15","10","22:42","7.3","1.0","1.7","57.7%","1.5","4.3","33.8%","2.5","6.1","40.7%","0.9","1.1","87.5%","2.5","1.3","3.8","1.8","0.5","1.0","0.0","2.7","8.7","-3.3","0.0","2014-2015","426-fra"
"65","7","Klein K. (PG)","15","8","20:16","7.1","1.4","3.0","46.7%","0.9","2.7","34.1%","2.3","5.7","40.7%","1.5","1.7","88.5%","1.9","0.8","2.7","2.0","0.7","1.5","0.0","2.5","7.5","-0.6","0.0","2014-2015","426-fra"
"66","42","Doornekamp A. (SF)","37","31","24:25","6.8","1.2","2.4","48.9%","1.1","3.2","33.9%","2.3","5.6","40.4%","1.2","1.6","75.0%","3.1","1.0","4.1","1.7","0.7","0.8","0.2","3.5","9.0","-0.3","0.0","2014-2015","426-fra"
"67","4","Koivisto M. (SG)","15","0","16:16","5.5","0.1","0.6","22.2%","1.6","4.2","38.1%","1.7","4.8","36.1%","0.5","0.5","100.0%","0.9","0.5","1.4","0.9","0.4","0.8","0.0","1.5","4.3","-0.3","0.0","2014-2015","426-fra"
"68","55","Fossman K. (PG)","4","0","06:60","2.5","0.3","0.8","33.3%","0.5","0.5","100.0%","0.8","1.3","60.0%","0.5","0.5","100.0%","0.5","0.3","0.8","0.3","0.0","0.5","0.0","0.8","2.5","-6.0","0.0","2014-2015","426-fra"
"69","22","Richter J. (C)","26","0","06:44","2.2","0.7","1.1","58.6%","0.1","0.5","23.1%","0.8","1.6","47.6%","0.5","0.5","92.9%","0.7","0.7","1.4","0.2","0.1","0.5","0.0","1.1","2.4","0.9","0.0","2014-2015","426-fra"
"70","13","Bright K. (SF)","16","2","07:20","1.4","0.1","0.4","33.3%","0.3","1.3","23.8%","0.4","1.7","25.9%","0.2","0.3","75.0%","0.4","0.2","0.6","0.4","0.0","0.4","0.0","1.2","0.7","0.1","0.0","2014-2015","426-fra"
"71","12","Ilzhöfer S. (SF)","14","2","06:08","1.1","0.0","0.5","0.0%","0.3","0.4","80.0%","0.3","0.9","33.3%","0.2","0.3","75.0%","0.2","0.1","0.3","0.5","0.1","0.4","0.0","0.9","0.9","-0.3","0.0","2014-2015","426-fra"
"72","10","Merz M. (PG)","10","0","06:19","0.7","0.1","0.4","25.0%","0.1","0.7","14.3%","0.2","1.1","18.2%","0.2","0.6","33.3%","0.3","0.0","0.3","0.4","0.0","0.3","0.0","0.7","-0.2","-0.7","0.0","2014-2015","426-fra"
"73","52","Musovic A. (PG)","1","0","01:52","0.0","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-2.0","0.0","2014-2015","426-fra"
"74","41","Kiel N. (PF)","2","0","01:31","0.0","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.5","0.5","-0.5","0.0","2014-2015","426-fra"
"75","8","Oldenburg T. (PF)","1","0","06:48","0.0","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0%","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","-2.0","0.0","2014-2015","426-fra"
"76","14","Djedovic N. (SF)","38","31","27:06","14.8","3.3","5.8","57.3%","1.3","3.9","34.7%","4.7","9.7","48.2%","4.2","5.5","76.0%","2.8","0.6","3.4","2.8","1.1","2.1","0.2","2.1","13.9","5.9","0.0","2014-2015","486-fcb"
"77","4","McCalebb B. (PG)","8","8","26:59","13.6","4.5","6.8","66.7%","0.9","2.4","36.8%","5.4","9.1","58.9%","2.0","2.5","80.0%","1.8","0.5","2.3","5.6","1.1","1.9","0.0","2.6","16.5","3.8","0.1","2014-2015","486-fcb"
"78","54","Bryant J. (C)","47","43","21:47","13.4","4.6","7.6","61.1%","0.7","1.7","43.0%","5.3","9.2","57.8%","2.0","3.0","66.4%","5.7","1.9","7.6","1.0","0.3","1.7","0.9","2.4","16.5","5.5","0.2","2014-2015","486-fcb"
"79","44","Taylor B. (SF)","36","34","25:58","10.4","2.1","3.8","53.6%","1.5","3.6","41.4%","3.5","7.4","47.7%","1.8","2.2","84.6%","2.2","1.3","3.5","1.3","0.9","0.7","0.1","2.4","11.3","5.1","0.0","2014-2015","486-fcb"
"80","20","Savanovic D. (PF)","48","38","22:54","10.3","2.8","5.4","51.5%","1.0","3.2","32.5%","3.8","8.6","44.4%","1.6","1.9","83.5%","3.0","1.4","4.4","1.9","0.7","1.1","0.4","2.0","11.5","8.7","0.0","2014-2015","486-fcb"
"81","15","Stimac V. (C)","48","7","15:51","8.7","3.2","4.8","67.7%","0.0","0.2","22.2%","3.3","5.0","66.0%","2.1","3.7","56.3%","3.0","2.3","5.3","0.5","0.2","0.7","0.4","2.2","11.0","3.5","0.1","2014-2015","486-fcb"
"82","25","Gavel A. (SG)","40","31","25:51","7.4","1.4","3.1","45.2%","1.0","2.9","33.3%","2.4","6.0","39.4%","1.7","2.1","80.5%","1.6","0.3","1.9","3.7","1.0","1.2","0.1","1.9","8.8","7.0","0.0","2014-2015","486-fcb"
"83","8","Schaffartzik H. (PG)","44","8","20:47","7.2","0.6","1.5","39.1%","1.6","4.0","40.0%","2.2","5.4","39.8%","1.3","1.5","82.1%","1.2","0.4","1.6","3.2","0.5","0.9","0.1","1.8","8.0","4.7","0.0","2014-2015","486-fcb"
"84","9","Micic V. (PG)","35","10","16:03","7.0","1.3","2.7","46.3%","0.6","2.4","23.8%","1.8","5.1","35.8%","2.7","3.2","86.5%","1.6","0.3","2.0","3.5","0.7","1.8","0.0","2.5","7.7","4.5","0.0","2014-2015","486-fcb"
"85","12","Benzing R. (SF)","36","16","15:04","5.6","0.9","1.9","45.6%","0.7","2.2","32.1%","1.6","4.1","38.4%","1.8","2.3","76.2%","1.5","0.3","1.8","1.0","0.4","0.3","0.2","2.7","5.6","5.7","0.0","2014-2015","486-fcb"
"86","45","Jagla J. (PF)","41","7","11:47","4.6","1.0","1.9","51.3%","0.7","2.0","34.1%","1.7","3.9","42.5%","0.6","0.9","72.2%","1.6","1.0","2.6","0.5","0.4","0.3","0.5","1.5","5.8","2.1","0.0","2014-2015","486-fcb"
"87","10","Staiger L. (SG)","31","2","13:26","4.6","0.3","0.6","42.1%","1.3","3.2","40.4%","1.5","3.8","40.7%","0.2","0.3","66.7%","0.6","0.2","0.8","0.8","0.5","0.4","0.0","1.4","3.9","4.8","0.0","2014-2015","486-fcb"
"88","16","Zipser P. (SG)","35","5","12:26","4.4","1.1","2.3","46.8%","0.5","1.1","41.0%","1.5","3.4","44.9%","0.9","1.2","76.2%","1.5","0.7","2.2","0.9","0.3","0.7","0.3","1.7","5.1","3.5","0.0","2014-2015","486-fcb"
"89","32","Idbihi Y. (C)","20","0","09:37","3.4","1.3","2.6","48.1%","0.0","0.0","0.0%","1.3","2.6","48.1%","0.9","1.3","72.0%","1.1","0.9","2.0","0.5","0.2","0.6","0.2","1.8","4.0","2.3","0.0","2014-2015","486-fcb"
"90","41","Mayr D. (C)","1","0","05:59","3.0","1.0","1.0","100.0%","0.0","0.0","0.0%","1.0","1.0","100.0%","1.0","2.0","50.0%","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","6.0","0.0","2014-2015","486-fcb"
"91","17","Kennedy D. (SF)","26","26","35:12","18.0","4.3","8.5","50.0%","1.0","3.0","34.2%","5.3","11.6","45.9%","6.3","8.0","79.3%","5.2","1.0","6.2","2.9","1.6","2.7","0.2","2.4","18.3","2.7","0.0","2014-2015","433-lud"
"92","6","Johnson K. (PG)","35","35","32:24","14.2","3.6","7.2","50.2%","1.0","3.1","33.0%","4.7","10.3","45.0%","3.8","4.9","78.8%","2.2","0.5","2.7","3.7","1.1","2.0","0.1","3.1","13.0","2.5","0.0","2014-2015","433-lud"
"93","40","Brockman J. (C)","32","32","28:00","12.3","4.8","8.6","56.2%","0.0","0.0","0.0%","4.8","8.6","56.0%","2.7","3.7","71.4%","5.7","4.0","9.8","1.3","0.8","2.0","0.2","3.5","17.5","2.1","0.4","2014-2015","433-lud"
"94","42","Campbell F. (SG)","7","2","25:45","11.3","2.6","4.7","54.5%","1.0","3.4","29.2%","3.6","8.1","43.9%","3.1","4.1","75.9%","3.1","0.4","3.6","1.9","0.9","2.7","0.1","1.7","9.4","-2.0","0.0","2014-2015","433-lud"
"95","7","Huff S. (SF)","37","5","23:13","10.9","1.2","2.8","42.7%","2.2","5.1","42.6%","3.4","7.9","42.7%","1.9","2.4","80.9%","2.5","1.4","3.8","0.7","0.6","0.7","0.3","2.8","10.6","1.6","0.0","2014-2015","433-lud"
"96","20","Stockton M. (PG)","29","2","25:23","9.0","2.3","5.0","46.2%","0.7","2.5","27.8%","3.0","7.5","40.1%","2.3","3.1","74.7%","1.8","0.7","2.6","2.6","0.8","1.6","0.1","3.2","8.2","0.8","0.0","2014-2015","433-lud"
"97","21","Karl C. (SG)","15","12","29:43","7.9","0.7","2.4","30.6%","1.7","4.9","35.1%","2.5","7.3","33.6%","1.3","1.9","67.9%","2.4","0.3","2.7","2.7","1.3","1.7","0.1","3.7","7.6","-2.4","0.0","2014-2015","433-lud"
"98","23","Bryan-Amaning M. (PF)","5","1","15:59","7.2","2.6","5.2","50.0%","0.0","0.2","0.0%","2.6","5.4","48.2%","2.0","3.0","66.7%","1.0","1.8","2.8","0.8","0.4","1.4","0.4","2.0","6.4","-1.4","0.0","2014-2015","433-lud"
"99","10","Waleskowski A. (PF)","35","34","18:12","7.1","2.4","4.6","52.5%","0.4","1.8","24.2%","2.9","6.4","44.6%","1.0","1.5","66.0%","2.5","1.0","3.4","1.3","0.6","1.1","0.3","2.9","7.6","-1.3","0.0","2014-2015","433-lud"
"100","9","Little J. (SG)","34","31","24:60","7.0","2.1","5.0","42.9%","0.6","2.0","29.0%","2.7","7.0","38.9%","0.9","1.4","69.6%","1.7","0.7","2.4","1.3","0.9","1.2","0.0","3.7","5.7","1.9","0.0","2014-2015","433-lud"
