"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11",NA,"Rowland A. (CT)",7,3,"20:37","3.7",0.7,2.1,"33.3%",0.6,1.9,"30.8%",1.3,4,"32.1%",0.6,0.9,"66.7%",1.7,0.1,1.9,3.7,1,1.7,0,2.6,"5.6",1.4,0,"2009-2010","421-gie"
"12","11","Kohlmaier M. (C)",14,12,"16:29","3.6",1.5,3.4,"44.7%",0,0.1,"0.0%",1.5,3.5,"42.9%",0.6,1,"57.1%",1.1,1.1,2.2,0.2,0.1,0.9,0.6,3,"3.3",-1.2,0,"2009-2010","421-gie"
"13","21","Reed C. (PG)",5,2,"17:46","2.8",0.8,1.2,"66.7%",0.4,2,"20.0%",1.2,3.2,"37.5%",0,0,"0.0%",1,0.8,1.8,1,0.6,1.6,0.2,1,"2.8",-10,0,"2009-2010","421-gie"
"14","20","Weber M. (SF)",28,12,"16:15","2.6",0.5,1.6,"34.1%",0.1,0.5,"21.4%",0.6,2.1,"31.0%",1.2,1.9,"63.0%",1.2,0.2,1.4,0.9,0.6,0.9,0,2.2,"2.4",-4.5,0,"2009-2010","421-gie"
"15","50","Strickland B. (C)",4,0,"08:04","1.8",0.5,1.8,"28.6%",0,0,"0.0%",0.5,1.8,"28.6%",0.8,1,"75.0%",1.5,0,1.5,0,1,0,0.3,1.8,"3.0",0.5,0,"2009-2010","421-gie"
"16","4","Jacovic V. (PG)",20,0,"09:27","1.5",0.4,1.3,"32.0%",0.1,0.5,"10.0%",0.5,1.8,"25.7%",0.6,1,"55.0%",0.6,0.1,0.7,0.8,0.3,1.1,0,1.7,"0.3",-2.4,0,"2009-2010","421-gie"
"17","12","Theilig F. (PG)",6,0,"01:60","0.7",0,0,"0.0%",0,0.2,"0.0%",0,0.2,"0.0%",0.7,0.7,"100.0%",0.2,0,0.2,0.2,0,0,0,0.8,"0.8",-1.7,0,"2009-2010","421-gie"
"18","8","Perl M. (SG)",8,0,"04:02","0.6",0.1,0.3,"50.0%",0,0.3,"0.0%",0.1,0.5,"25.0%",0.4,1,"37.5%",0.3,0.1,0.4,0.3,0.3,0.4,0.1,0.9,"0.3",-0.1,0,"2009-2010","421-gie"
"19","5","Ensminger C. (C)",35,35,"26:38","12.8",4.5,8.2,"54.9%",0,0.1,"0.0%",4.5,8.3,"54.5%",3.7,5.1,"74.0%",5.6,2.8,8.5,1.1,0.3,1.5,0.2,3.1,"16.2",3,0.4,"2009-2010","415-bon"
"20","15","Dupree R. (SF)",28,26,"27:52","12.5",3.2,7.3,"43.6%",1.5,3.6,"41.0%",4.6,10.9,"42.8%",1.8,2.9,"61.0%",3.5,0.5,4,1.1,0.8,2,0.6,2.8,"9.6",0,0,"2009-2010","415-bon"
"21","4","Taylor B. (SG)",34,33,"28:25","12.5",2.8,6,"46.8%",1.1,3.4,"31.0%",3.9,9.4,"41.1%",3.7,4.6,"81.4%",2,0.7,2.7,1.1,0.8,1.3,0.2,2.2,"9.6",2.5,0,"2009-2010","415-bon"
"22","14","Ohlbrecht T. (C)",35,32,"22:30","10.5",2.6,4.2,"60.8%",1.1,3.2,"34.2%",3.7,7.4,"49.4%",2.1,2.6,"78.3%",3.1,1.1,4.2,0.7,0.5,1.5,1.1,3.1,"11.1",3.1,0,"2009-2010","415-bon"
"23","10","Jordan J. (PG)",37,36,"29:51","9.0",2.1,4.7,"43.4%",1,3,"32.1%",3,7.8,"39.0%",2,2.6,"76.8%",3.5,0.8,4.2,5.3,0.8,2.3,0,1.8,"11.7",2.5,0.1,"2009-2010","415-bon"
"24","9","Bowler J. (C)",27,0,"15:20","7.7",2.4,4.7,"52.0%",0.3,1,"25.0%",2.7,5.7,"47.1%",2,2.5,"79.4%",2,1.4,3.5,0.9,0.3,1.2,0.1,2.5,"7.7",-0.3,0,"2009-2010","415-bon"
"25","13","Flomo P. (C)",33,7,"18:22","5.0",1.9,3.2,"59.8%",0,0,"0.0%",1.9,3.3,"59.3%",1.1,1.6,"68.5%",2.1,1.6,3.6,0.5,0.4,1,0.9,3.1,"7.5",1,0,"2009-2010","415-bon"
"26","6","Strasser J. (PG)",35,3,"16:32","4.8",0.9,2,"43.7%",0.7,2.3,"29.6%",1.6,4.3,"36.2%",1,1.1,"89.5%",1.1,0.4,1.5,1.6,0.2,1.5,0.1,2.7,"3.8",1.1,0,"2009-2010","415-bon"
"27","7","King A. (SF)",36,4,"13:39","4.4",1.6,2.6,"60.6%",0.1,0.6,"15.0%",1.7,3.2,"52.6%",1,1.9,"53.6%",1.1,0.7,1.9,0.4,0.2,0.7,0.1,1.9,"3.9",0.4,0,"2009-2010","415-bon"
"28","12","Yarbrough V. (SF)",11,8,"22:51","4.1",0.7,2.1,"34.8%",0.5,2.1,"26.1%",1.3,4.2,"30.4%",1,1.2,"84.6%",3.2,1,4.2,0.6,0.3,1.3,0.6,2.4,"5.4",-2.6,0,"2009-2010","415-bon"
"29","11","Kolodziejski A. (SG)",37,1,"13:22","3.2",0.2,0.4,"53.8%",0.8,2.1,"38.0%",1,2.5,"40.2%",0.4,0.5,"82.4%",0.9,0.1,1,0.6,0.5,0.5,0,1.6,"3.2",-0.6,0,"2009-2010","415-bon"
"30","16","Thülig F. (PF)",3,0,"04:08","1.7",0.7,2,"33.3%",0,0.3,"0.0%",0.7,2.3,"28.6%",0.3,1.3,"25.0%",0.3,0.3,0.7,0.3,0,0,0,0,"0.0",2,0,"2009-2010","415-bon"
"31","17","Wohlfarth-Bottermann J. (C)",2,0,"01:50","1.0",0.5,1.5,"33.3%",0,0,"0.0%",0.5,1.5,"33.3%",0,1,"0.0%",0,0,0,0,0,0,0,0.5,"-1.0",-1,0,"2009-2010","415-bon"
"32","8","Diagne M. (PF)",1,0,"02:03","0.0",0,2,"0.0%",0,0,"0.0%",0,2,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-2.0",1,0,"2009-2010","415-bon"
"33","12","Kashirov A. (C)",34,14,"22:08","12.0",4.4,8.5,"52.1%",0,0,"0.0%",4.4,8.5,"52.1%",3.2,4.4,"72.7%",2.2,1.9,4.1,0.9,0.3,2.3,0.5,2.5,"10.3",1.4,0,"2009-2010","428-mbc"
"34","9","Gilbert J. (PF)",20,19,"18:40","9.1",3.7,5.4,"68.5%",0,0,"0.0%",3.7,5.4,"68.5%",1.7,3.3,"50.8%",2.7,2,4.6,0.5,0.5,2.1,0.8,3.1,"10.0",1,0.1,"2009-2010","428-mbc"
"35","11","Dagunduro A. (SF)",34,34,"23:16","9.0",2.6,4.6,"56.1%",0.8,2.1,"38.6%",3.4,6.7,"50.7%",1.4,2.4,"61.3%",2.8,1.5,4.3,1.6,1,1.6,0.1,2.8,"10.2",-1.6,0,"2009-2010","428-mbc"
"36","34","Bernard W. (SG)",34,32,"27:09","8.7",0.9,2.3,"41.6%",1.5,4.4,"33.6%",2.4,6.6,"36.3%",2.4,2.9,"80.8%",1.8,0.1,1.9,1.7,1.5,1.5,0.1,2.9,"7.5",2.9,0,"2009-2010","428-mbc"
"37","25","Grünheid G. (PF)",34,22,"22:17","8.6",2.6,4.4,"58.3%",0.7,2.2,"31.1%",3.3,6.6,"49.3%",1.4,2.4,"58.0%",3,1.2,4.2,1.3,1,1.9,0.4,2.9,"9.2",-1.8,0,"2009-2010","428-mbc"
"38","15","Pilcevic R. (PG)",33,18,"20:44","7.4",1.1,2.2,"50.7%",1.2,3.7,"31.7%",2.3,5.9,"38.8%",1.6,2.3,"72.0%",1.6,0.2,1.7,3.2,0.7,1.7,0,2.6,"7.1",1.9,0,"2009-2010","428-mbc"
"39","41","Elliott I. (PF)",34,13,"19:46","7.4",1.6,3.2,"50.0%",1.2,3.4,"34.8%",2.8,6.6,"42.2%",0.6,0.9,"73.3%",3.1,1.6,4.6,0.5,0.6,0.8,0.5,2.2,"8.7",1.5,0,"2009-2010","428-mbc"
"40","13","Khartchenkov N. (SF)",34,0,"14:06","6.8",0.6,1.6,"40.0%",1.5,3.6,"41.0%",2.1,5.2,"40.7%",1.1,1.4,"75.5%",0.9,0.2,1.2,0.5,0.2,0.5,0,0.9,"4.8",1.2,0,"2009-2010","428-mbc"
"41","7","Radinovic V. (C)",9,1,"14:30","6.2",2.1,3.6,"59.4%",0,0,"0.0%",2.1,3.6,"59.4%",2,2.9,"69.2%",2.6,1.6,4.1,0.2,0.3,1.2,0,3.1,"7.3",-2.3,0,"2009-2010","428-mbc"
"42","4","Gamqrelidze G. (PG)",33,16,"21:58","6.1",1.5,3.4,"45.5%",0.3,1.2,"28.2%",1.9,4.6,"41.1%",2,2.8,"72.8%",1.3,0.2,1.5,3.9,0.8,2,0,2.7,"6.7",-1.6,0,"2009-2010","428-mbc"
"43","16","Leutloff S. (SF)",34,0,"10:58","2.8",0.9,1.9,"48.4%",0.1,0.3,"27.3%",1,2.2,"45.3%",0.7,1,"69.7%",1.3,0.7,2,0.4,0.2,0.6,0,1.6,"3.3",0.3,0,"2009-2010","428-mbc"
"44","22","Faßler O. (SG)",8,0,"11:24","2.1",0.4,1.1,"33.3%",0.4,1,"37.5%",0.8,2.1,"35.3%",0.3,0.4,"66.7%",1,0.4,1.4,0.4,0.4,1,0,0.9,"1.8",-5.8,0,"2009-2010","428-mbc"
"45","31","Stucki M. (SG)",21,1,"05:38","1.1",0.3,0.6,"53.8%",0.1,0.5,"20.0%",0.4,1.1,"39.1%",0.2,0.2,"100.0%",0.5,0.2,0.7,0.1,0.1,0.4,0.1,1.4,"1.1",-1.6,0,"2009-2010","428-mbc"
"46","20","Jost M. (SF)",1,0,"04:16","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",-6,0,"2009-2010","428-mbc"
"47","33","Goree M. (PF)",21,9,"25:57","12.2",3.3,6,"54.8%",1,2.2,"46.8%",4.3,8.2,"52.6%",2.5,3.5,"72.6%",3.9,1.7,5.5,1,1.3,1.4,1.1,1.8,"14.9",2.5,0,"2009-2010","422-bra"
"48","15","Idbihi Y. (PF)",40,37,"21:27","10.7",4,7.3,"55.5%",0.1,0.2,"33.3%",4.1,7.4,"55.1%",2.5,3.1,"80.5%",3,2.2,5.3,0.9,0.4,1.3,0.4,2.6,"12.4",-3.1,0.1,"2009-2010","422-bra"
"49","5","Thomas B. (SG)",41,39,"26:36","10.6",2.4,4.3,"56.6%",1.2,3.5,"35.2%",3.6,7.7,"47.0%",2.1,2.9,"72.5%",2.2,0.6,2.7,1.2,0.6,1.4,0.1,1.3,"9.0",-0.9,0,"2009-2010","422-bra"
"50","8","Schaffartzik H. (PG)",41,38,"30:50","10.4",1.3,2.5,"51.0%",1.8,5.1,"35.9%",3.1,7.6,"40.9%",2.3,3,"78.7%",2.2,0.3,2.5,3.4,0.7,1.7,0,2.3,"10.1",-1.7,0,"2009-2010","422-bra"
"51","11","Cain J. (PF)",41,11,"21:05","10.1",3.6,5.7,"62.4%",0.2,0.5,"38.1%",3.8,6.2,"60.4%",2.4,3.3,"72.3%",4,1.4,5.4,1.1,0.6,1.7,0.3,3.2,"12.5",3.7,0.1,"2009-2010","422-bra"
"52","14","Hamilton K. (PG)",40,38,"29:26","10.0",2.6,4,"63.8%",1,3,"33.9%",3.6,7,"51.1%",1.9,2.5,"77.0%",3.2,0.5,3.8,5.3,1.9,3,0.3,3,"14.2",1.6,0,"2009-2010","422-bra"
"53","7","Fox N. (PF)",18,4,"20:42","7.8",2.2,3.6,"62.5%",0.7,2.3,"31.0%",2.9,5.9,"50.0%",1.2,1.8,"66.7%",3.1,0.7,3.8,1.5,0.4,1.8,0.2,3.4,"8.4",2.1,0,"2009-2010","422-bra"
"54","4","Hicks M. (SG)",32,2,"14:56","7.6",1.1,2.2,"49.3%",1.3,3.2,"41.6%",2.4,5.4,"44.8%",1.4,1.7,"83.6%",0.9,0.3,1.2,0.6,0.4,1,0,1.8,"5.5",0,0,"2009-2010","422-bra"
"55","6","Allen J. (SF)",33,4,"19:04","6.3",2.2,3.8,"57.6%",0.3,1.3,"21.4%",2.5,5.1,"48.5%",1.2,1.7,"67.9%",1.9,0.6,2.5,1.7,0.6,1.4,0.2,2,"6.7",2.6,0,"2009-2010","422-bra"
"56","13","Cielebak T. (PF)",31,20,"16:22","5.2",1.2,2.5,"49.4%",0.7,2,"35.5%",1.9,4.5,"43.2%",0.6,1,"63.3%",1.7,0.8,2.4,0.8,0.4,0.8,0.1,2.3,"5.2",-2.8,0,"2009-2010","422-bra"
"57","12","Mittmann N. (PF)",37,3,"11:42","2.2",0.5,1,"47.2%",0.3,1.2,"22.7%",0.7,2.2,"33.8%",0.4,0.7,"64.0%",1.4,0.3,1.7,0.4,0.3,0.2,0.2,1.4,"2.8",1.8,0,"2009-2010","422-bra"
"58","16","Granz T. (C)",2,0,"03:14","1.5",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0.5,"100.0%",0.5,1,"50.0%",0,0.5,0.5,0,0,0.5,0,1,"1.0",-1,0,"2009-2010","422-bra"
"59","17","El Domiaty J. (PG)",6,0,"03:28","1.0",0,0.2,"0.0%",0.3,0.8,"40.0%",0.3,1,"33.3%",0,0,"0.0%",0,0,0,0,0,0.3,0,0.5,"0.0",0.8,0,"2009-2010","422-bra"
"60","10","Wysocki K. (SF)",4,0,"02:17","0.8",0.3,1,"25.0%",0,0,"0.0%",0.3,1,"25.0%",0.3,0.5,"50.0%",0.3,0.3,0.5,0,0,0,0,0.5,"0.3",-3.5,0,"2009-2010","422-bra"
"61","9","Friedel P. (PG)",4,0,"03:06","0.3",0,0.3,"0.0%",0,0.3,"0.0%",0,0.5,"0.0%",0.3,0.5,"50.0%",0,0,0,0,0.3,1,0,0.5,"-1.3",-1,0,"2009-2010","422-bra"
"62","18","Noch P. (PF)",3,0,"02:05","0.0",0,0,"0.0%",0,0.3,"0.0%",0,0.3,"0.0%",0,0.7,"0.0%",0,0,0,0.3,0,0.3,0,0.3,"-1.0",0.3,0,"2009-2010","422-bra"
"63","15","Allen D. (PF)",48,37,"29:57","14.4",5,9.4,"53.2%",0.3,0.8,"32.4%",5.3,10.2,"51.6%",3.7,4.8,"76.2%",3.4,2.1,5.5,1.3,0.5,2.1,0.2,2.9,"13.8",1.9,0.1,"2009-2010","426-fra"
"64","4","Reese A. (PG)",40,37,"29:24","12.7",3.2,6.4,"50.4%",0.9,3.1,"28.0%",4.1,9.5,"43.0%",3.6,5,"72.9%",2.5,0.5,2.9,3.8,1,2.3,0,2,"11.4",0.8,0,"2009-2010","426-fra"
"65","9","Doliboa S. (PF)",47,20,"24:39","10.3",2,3.8,"52.5%",1.5,4.2,"35.7%",3.5,8,"43.7%",1.8,2.4,"74.3%",4.6,1.5,6,1.2,0.7,1.4,0.2,2.4,"11.9",0.6,0.1,"2009-2010","426-fra"
"66","10","Labovic D. (PF)",23,12,"16:48","8.6",2.2,4.4,"49.0%",0.7,2.1,"31.3%",2.8,6.5,"43.3%",2.3,2.9,"77.6%",2.6,1,3.6,0.4,0.7,1.1,0.5,2.5,"8.4",0.4,0,"2009-2010","426-fra"
"67","11","Roller P. (PG)",46,13,"26:09","8.5",0.9,2.1,"44.3%",1.8,4.5,"40.0%",2.7,6.6,"41.4%",1.3,1.4,"90.8%",1.7,0.3,2,2.7,0.4,1.8,0,1.5,"7.9",1.1,0,"2009-2010","426-fra"
"68","44","Jenkins G. (C)",46,30,"15:45","6.4",2.5,4.5,"57.1%",0,0,"0.0%",2.5,4.5,"57.1%",1.3,2.5,"51.7%",3.1,1.2,4.4,0.5,0.4,1.8,0.5,2.4,"7.2",1.2,0,"2009-2010","426-fra"
"69","23","Robertson Q. (PG)",48,40,"26:02","6.0",1.5,3.1,"49.3%",0.8,2.1,"35.6%",2.3,5.2,"43.8%",0.8,1.3,"60.0%",3,1.1,4,2.2,1.3,1.4,0.2,3.1,"8.9",1.7,0,"2009-2010","426-fra"
"70","20","McKinney J. (SG)",39,29,"19:60","5.7",0.9,1.7,"53.0%",1.2,3.1,"40.3%",2.1,4.7,"44.9%",0.3,0.4,"71.4%",1.2,0.2,1.4,1.1,0.6,0.8,0,2.3,"5.3",-0.1,0,"2009-2010","426-fra"
"71","32","Moyer G. (SG)",44,14,"17:22","5.2",0.9,1.9,"49.4%",0.7,2.1,"34.4%",1.7,4,"41.5%",1.2,1.8,"63.0%",1.3,0.7,2,1.8,0.5,1,0.1,1.2,"5.5",2.9,0,"2009-2010","426-fra"
"72","5","Bahiense de Mello D. (SG)",43,5,"10:44","2.6",0.5,0.8,"58.3%",0.5,1.5,"30.3%",1,2.4,"40.2%",0.2,0.3,"71.4%",0.7,0.3,0.9,0.6,0.3,0.7,0,1.3,"2.3",-0.7,0,"2009-2010","426-fra"
"73","14","Nolte M. (PF)",29,1,"06:41","2.4",0.9,1.6,"54.3%",0,0,"0.0%",0.9,1.6,"54.4%",0.7,1,"71.4%",0.7,0.3,1,0.3,0.3,0.8,0,1.4,"2.3",0.4,0,"2009-2010","426-fra"
"74","21","Fisher A. (PG)",5,0,"07:60","2.0",0.6,1.4,"42.9%",0,0.6,"0.0%",0.6,2,"30.0%",0.8,0.8,"100.0%",0.4,0,0.4,0.4,0,0.8,0,1.6,"0.6",-3.4,0,"2009-2010","426-fra"
"75","41","Calhoun Q. (PF)",10,2,"07:35","1.4",0.2,0.6,"33.3%",0.3,1.1,"27.3%",0.5,1.7,"29.4%",0.1,0.2,"50.0%",0.8,0.5,1.3,0.7,0.1,0.7,0.2,0.8,"1.7",-2.5,0,"2009-2010","426-fra"
"76","13","Franke F. (SF)",17,0,"03:17","0.9",0.2,0.3,"60.0%",0.2,0.3,"60.0%",0.4,0.6,"60.0%",0,0,"0.0%",0.5,0.1,0.6,0.1,0.1,0.1,0,0.5,"1.4",-0.2,0,"2009-2010","426-fra"
"77","7","Gibson D. (PG)",3,0,"06:15","0.7",0,0.3,"0.0%",0,0.3,"0.0%",0,0.7,"0.0%",0.7,1.3,"50.0%",0,0,0,0.3,0,1.3,0,1.3,"-1.7",-2.3,0,"2009-2010","426-fra"
"78","24","Beck F. (PF)",1,0,"00:26","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,1,"0.0",0,0,"2009-2010","426-fra"
"79","9","Thompson T. (PG)",13,11,"28:37","11.8",2.2,3.5,"60.9%",1.5,5.4,"28.6%",3.7,8.9,"41.4%",2.8,3.6,"78.7%",1.9,0.4,2.3,3,1.3,2.1,0,1.6,"10.3",-4.2,0,"2009-2010","433-lud"
"80","5","King M. (SG)",34,31,"26:40","10.8",2.3,4.4,"52.7%",1.4,4.2,"33.8%",3.7,8.6,"43.5%",1.9,2.7,"70.7%",2.2,0.4,2.6,1.8,0.9,1.9,0,2.8,"8.5",-0.6,0,"2009-2010","433-lud"
"81","55","Visser K. (C)",32,31,"24:07","10.7",4.2,7.1,"58.8%",0,0.1,"50.0%",4.2,7.1,"58.8%",2.3,4.1,"55.7%",2.9,2,4.9,0.7,0.7,2.3,0.8,3.4,"10.6",0.5,0,"2009-2010","433-lud"
"82","15","Haynes M. (SF)",28,2,"23:41","10.5",2.1,3.8,"55.2%",1.5,4.3,"35.8%",3.6,8,"44.9%",1.7,2.5,"69.6%",2.6,0.4,3.1,1.1,0.8,2.2,0.5,2.6,"8.6",-0.9,0,"2009-2010","433-lud"
"83","44","Lollis Q. (PF)",31,31,"26:09","8.9",1.9,3.6,"53.6%",1.1,3.3,"33.0%",3,6.9,"43.7%",1.7,2.3,"75.7%",3.4,1.5,4.9,1.8,0.6,1.7,0.2,3.1,"10.2",1.2,0,"2009-2010","433-lud"
"84","11","Bailey K. (PG)",21,19,"29:40","8.8",2.6,5.5,"47.8%",0.5,2.9,"18.3%",3.1,8.3,"37.7%",2,2.4,"82.0%",3.1,0.8,3.9,2.5,1,2.1,0,1.9,"8.4",-2.6,0,"2009-2010","433-lud"
"85","10","Jones D. (PG)",33,4,"20:21","8.4",2.7,4.8,"57.3%",0.5,1.3,"37.2%",3.2,6.1,"53.0%",1.5,2.2,"65.8%",1.4,0.5,1.9,1.5,0.8,1.1,0.3,1.8,"8.2",-0.1,0,"2009-2010","433-lud"
"86","22","Chaney R. (SF)",33,26,"26:56","7.9",2,3.6,"55.8%",0.8,2.3,"36.0%",2.8,5.9,"48.2%",1.4,2,"68.2%",3.7,1.5,5.2,1.3,1.2,1.2,0.7,1.8,"11.3",-0.5,0,"2009-2010","433-lud"
"87","8","McCray D. (PG)",34,4,"15:20","5.1",0.7,1.6,"42.9%",1,2.6,"37.5%",1.7,4.2,"39.6%",0.8,1.2,"65.0%",1.7,0.2,1.9,1.1,0.8,0.8,0.1,2,"5.1",1.2,0,"2009-2010","433-lud"
"88","23","Freeman R. (PF)",23,0,"11:26","4.7",1.7,3.2,"52.1%",0,0,"0.0%",1.7,3.2,"52.1%",1.3,1.7,"81.6%",1.4,1.4,2.8,0.5,0.2,0.7,0.2,2.2,"5.8",-2.4,0,"2009-2010","433-lud"
"89","34","Sanders M. (PF)",20,0,"08:17","2.0",0.5,1,"50.0%",0.2,0.9,"17.6%",0.7,1.9,"35.1%",0.6,1.1,"50.0%",1,0.4,1.4,0.2,0.1,0.5,0,1.1,"1.4",-2.1,0,"2009-2010","433-lud"
"90","4","Chennoufi Z. (SF)",12,6,"07:09","1.6",0.4,0.8,"55.6%",0.3,0.8,"30.0%",0.7,1.6,"42.1%",0,0.2,"0.0%",0.7,0.3,1,0.5,0,0.6,0.1,0.9,"1.5",0.9,0,"2009-2010","433-lud"
"91","14","Heyden P. (C)",24,5,"06:33","1.4",0.5,1.3,"35.5%",0,0,"0.0%",0.5,1.3,"35.5%",0.5,1,"47.8%",0.5,0.7,1.2,0,0.3,0.6,0.3,1.4,"1.3",-2.5,0,"2009-2010","433-lud"
"92","8","Foster J. (PG)",38,38,"31:50","13.6",2.6,5.8,"44.6%",2.1,5.6,"37.4%",4.7,11.4,"41.1%",2.1,2.9,"73.0%",3.2,0.9,4.1,3.1,1.4,1.9,0,2.2,"12.8",4,0,"2009-2010","430-old"
"93","23","Paulding R. (SF)",37,37,"33:43","13.4",2.6,4.6,"56.1%",2.1,6.2,"33.6%",4.7,10.8,"43.3%",2,2.7,"73.3%",2.3,0.8,3.1,2.2,1,1.8,0.5,1.7,"11.5",6.2,0,"2009-2010","430-old"
"94","12","Perkovic J. (PF)",32,15,"22:08","9.4",2.4,4.1,"58.0%",0.8,2.6,"28.9%",3.1,6.7,"46.7%",2.4,3,"80.0%",3.3,1.5,4.8,1.7,0.8,1.6,0.2,2.7,"11.1",3.4,0.1,"2009-2010","430-old"
"95","11","Bailey B. (SG)",6,1,"22:23","9.3",1.5,3,"50.0%",0.7,1.8,"36.4%",2.2,4.8,"44.8%",4.3,4.8,"89.7%",0.7,0.2,0.8,1.3,1.3,1.3,0,3.3,"8.3",6.2,0,"2009-2010","430-old"
"96","22","Gardner J. (PG)",29,28,"28:12","8.7",1.2,3.1,"40.4%",1.4,5.2,"27.8%",2.7,8.3,"32.5%",1.9,2.5,"75.0%",1.7,0.5,2.2,2.5,0.5,1.6,0,2.6,"6.1",2.1,0,"2009-2010","430-old"
"97","4","Scekic M. (C)",37,0,"17:42","8.6",3.1,4.5,"69.9%",0.2,0.7,"28.0%",3.3,5.2,"64.4%",1.8,2.6,"68.0%",3.1,2,5.1,1.1,0.7,1.5,0.4,3.4,"11.7",4.4,0.1,"2009-2010","430-old"
"98","24","Carter J. (SG)",38,1,"20:57","7.7",1.3,2.3,"55.2%",1.2,3.7,"31.2%",2.4,6,"40.4%",1.7,2.2,"75.0%",1.5,0.6,2.1,0.8,0.5,0.9,0.2,2,"6.2",5.5,0,"2009-2010","430-old"
"99","44","Boumtje Boumtje R. (C)",38,38,"22:09","7.0",2.4,4.1,"59.1%",0,0,"0.0%",2.4,4.1,"59.1%",2.2,2.9,"76.6%",4.3,1.6,5.9,0.6,0.5,2,1.2,2.8,"10.9",2.7,0.1,"2009-2010","430-old"
"100","10","Majstorovic M. (PF)",37,23,"19:56","6.6",1.4,2.4,"56.8%",1,2.5,"38.3%",2.3,4.9,"47.3%",1,1.5,"64.3%",3.1,1.1,4.2,1.1,0.6,1.2,0.8,2.6,"8.9",4.1,0,"2009-2010","430-old"
"101","6","Strauch D. (PF)",15,0,"06:14","2.0",0.1,0.2,"66.7%",0.5,1.3,"36.8%",0.6,1.5,"40.9%",0.3,0.5,"62.5%",1.5,0.1,1.6,0.1,0.2,0.3,0.1,1.2,"2.7",-0.6,0,"2009-2010","430-old"
