"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"11","10","Buljevic M. (PG)",20,1,"12:40","4.4",0.9,1.9,"45.9%",0.8,2.7,"28.3%",1.6,4.5,"35.6%",0.5,0.6,"75.0%",0.7,0.2,0.9,0.4,0.3,0.7,0.1,1.8,"2.2",0,0,"2006-2007","421-gie"
"12","44","Moore R. (SF)",1,1,"21:27","3.0",1,6,"16.7%",0,2,"0.0%",1,8,"12.5%",1,2,"50.0%",6,0,6,1,1,2,0,0,"1.0",0,0,"2006-2007","421-gie"
"13","9","Kalve E. (SF)",6,0,"10:44","2.8",0.8,1.5,"55.6%",0.2,1.3,"12.5%",1,2.8,"35.3%",0.7,1,"66.7%",0.7,0.7,1.3,0.5,0.2,0.2,0,1.2,"2.5",0,0,"2006-2007","421-gie"
"14","54","Hartenstein F. (C)",30,1,"13:45","2.0",0.7,1.7,"43.1%",0,0,"0.0%",0.7,1.7,"43.1%",0.6,1.2,"47.2%",1,1.3,2.3,0.2,0.5,0.8,0.4,2.1,"3.0",0,0,"2006-2007","421-gie"
"15","21","Kazarnovski A. (PF)",2,0,"06:18","2.0",1,2,"50.0%",0,0.5,"0.0%",1,2.5,"40.0%",0,0,"0.0%",0.5,0.5,1,0,0,1.5,0.5,1.5,"0.5",0,0,"2006-2007","421-gie"
"16","15","Lischka J. (PF)",1,0,"02:27","2.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0,0,"0.0%",1,0,1,1,0,0,0,0,"4.0",0,0,"2006-2007","421-gie"
"17","8","Cubrilo A. (PF)",2,0,"04:44","1.0",0,0,"0.0%",0,1.5,"0.0%",0,1.5,"0.0%",1,1,"100.0%",0.5,0,0.5,0,0,2,0,1.5,"-2.0",0,0,"2006-2007","421-gie"
"18","4","Gardner J. (PG)",38,38,"36:12","14.6",2.2,5.4,"41.2%",1.8,4.9,"36.2%",4,10.2,"38.8%",4.9,6.6,"74.7%",2.8,1.1,4,2.8,0.7,2.3,0.1,2.3,"11.8",0,0,"2006-2007","415-bon"
"19","10","Conley J. (SG)",39,39,"28:53","12.0",3.4,6,"55.7%",1.1,3.4,"31.3%",4.4,9.5,"46.9%",2,3.6,"55.3%",4,1.3,5.4,1.9,0.7,1.7,0.4,1.8,"11.9",0,0.1,"2006-2007","415-bon"
"20","9","Bowler J. (C)",38,37,"21:35","9.9",3.3,6.7,"48.6%",0.2,0.5,"42.1%",3.5,7.2,"48.2%",2.7,4.1,"66.9%",3.5,1.8,5.3,0.9,0.4,1.8,0.3,3.5,"9.9",0,0,"2006-2007","415-bon"
"21","16","Cline-Heard G. (PF)",36,35,"22:59","8.1",3,6.1,"49.3%",0.1,0.6,"9.5%",3.1,6.7,"45.8%",1.9,3.8,"51.1%",3.3,1.3,4.6,0.7,0.8,2.6,0.4,3.4,"6.5",0,0.1,"2006-2007","415-bon"
"22","5","Schiffner J. (SF)",38,36,"24:23","7.0",0.4,1,"38.5%",1.7,4.8,"35.3%",2.1,5.9,"35.9%",1.1,1.5,"71.9%",1.7,0.3,2,1,0.4,1.3,0.1,2,"5.0",0,0,"2006-2007","415-bon"
"23","15","Kruel B. (C)",39,2,"19:20","5.9",2.1,3.7,"55.9%",0.1,0.4,"26.7%",2.2,4.1,"53.1%",1.4,2.2,"65.1%",2.6,1,3.5,1.1,0.5,1.4,0.3,3.1,"7.2",0,0,"2006-2007","415-bon"
"24","13","Flomo P. (C)",28,2,"19:10","5.8",2.4,4.1,"58.3%",0,0.1,"0.0%",2.4,4.2,"57.3%",1,2.4,"41.8%",2.6,1.8,4.4,0.4,0.4,1.3,1.5,2.9,"8.0",0,0,"2006-2007","415-bon"
"25","8","Pearson T. (PF)",13,2,"18:56","5.3",2.2,5,"43.1%",0,0.2,"0.0%",2.2,5.2,"41.8%",1,2.5,"39.4%",3.5,1.9,5.4,0.6,0.5,0.9,0.5,2.6,"6.9",0,0.1,"2006-2007","415-bon"
"26","12","Mazeika M. (PG)",38,1,"16:03","4.6",0.8,2.2,"36.1%",0.4,1.6,"28.3%",1.2,3.8,"32.9%",1.7,2.4,"72.2%",1.5,0.7,2.2,0.9,0.7,1.5,0,2.1,"3.8",0,0,"2006-2007","415-bon"
"27","11","Kolodziejski A. (SG)",39,3,"16:35","4.4",0.4,0.8,"51.6%",0.8,2.5,"33.0%",1.2,3.3,"37.5%",1.1,1.2,"87.5%",1.2,0.3,1.5,1.2,0.7,0.9,0.1,2.1,"4.7",0,0,"2006-2007","415-bon"
"28","7","Stark J. (SF)",2,0,"06:02","3.0",0,0,"0.0%",1,1.5,"66.7%",1,1.5,"66.7%",0,0,"0.0%",0,0,0,0,0,0.5,0,1,"2.0",0,0,"2006-2007","415-bon"
"29","6","Markovic M. (SF)",17,0,"05:33","1.2",0.5,1.2,"40.0%",0.1,0.4,"14.3%",0.5,1.6,"33.3%",0.1,0.8,"15.4%",0.4,0.2,0.6,0.2,0.2,0.3,0,0.5,"0.2",0,0,"2006-2007","415-bon"
"30","11","Bjelica M. (C)",33,26,"24:08","12.0",3.9,7.2,"55.1%",0.6,2.4,"26.3%",4.6,9.6,"47.8%",2.2,3.2,"69.2%",3.2,2,5.2,0.9,0.4,1.8,0.5,2.9,"11.2",0,0,"2006-2007","422-bra"
"31","9","Subotic V. (SG)",32,27,"28:59","11.0",2.7,5.9,"44.7%",1,3.7,"26.1%",3.6,9.7,"37.5%",2.8,3.7,"76.1%",2.3,0.7,3,1.8,1.1,1.7,0.3,3.1,"8.5",0,0,"2006-2007","422-bra"
"32","20","Storey A. (SG)",16,10,"26:19","10.8",2.5,6.1,"40.8%",1.4,4,"35.9%",3.9,10.1,"38.9%",1.4,2.6,"56.1%",3.1,1.6,4.6,1.1,0.6,2.6,0.2,2.9,"7.3",0,0,"2006-2007","422-bra"
"33","6","Walker T. (PF)",33,28,"28:52","10.4",2.4,5.3,"44.3%",1.6,4.8,"33.1%",3.9,10.1,"39.0%",0.9,1.5,"60.0%",2.9,1.5,4.3,2,1.4,2.1,0.6,2.6,"9.8",0,0,"2006-2007","422-bra"
"34","7","Tica V. (C)",33,9,"22:49","9.4",3.5,5.6,"61.6%",0.1,0.3,"18.2%",3.5,5.9,"59.2%",2.3,4.6,"50.3%",2.8,2.3,5.1,0.8,0.5,1.7,0.5,3.2,"9.8",0,0.1,"2006-2007","422-bra"
"35","4","Morgan G. (PF)",34,31,"25:00","8.3",3.6,7.3,"50.2%",0,0,"0.0%",3.6,7.3,"50.0%",1,1.3,"73.3%",4.1,2,6.1,0.9,1.1,1.6,1.2,3.5,"12.0",0,0.1,"2006-2007","422-bra"
"36","5","Davis G. (PG)",34,28,"26:29","7.0",1.7,3.2,"52.7%",0.9,2.8,"31.6%",2.6,6,"42.9%",0.9,1.6,"60.4%",2.2,0.7,2.8,2.7,1.1,2.1,0,2.4,"7.6",0,0,"2006-2007","422-bra"
"37","8","Cook A. (PG)",33,6,"18:12","5.9",1.3,2.5,"51.2%",0.8,2.5,"33.3%",2.1,5,"42.2%",0.8,1,"81.3%",1.2,0.2,1.5,1.8,1,1.7,0.1,2.1,"5.3",0,0,"2006-2007","422-bra"
"38","10","Tomic D. (SG)",24,3,"13:54","4.1",0.7,1.4,"48.5%",0.7,1.8,"36.4%",1.3,3.2,"41.6%",0.8,1,"72.0%",1.3,0.2,1.4,0.6,0.2,0.3,0,1.5,"3.8",0,0,"2006-2007","422-bra"
"39","14","Fehse P. (PF)",24,2,"08:32","2.5",0.6,1.6,"38.5%",0,0,"0.0%",0.6,1.6,"38.5%",1.3,1.6,"76.9%",1,0.8,1.9,0.2,0.3,0.6,0.4,1.8,"3.3",0,0,"2006-2007","422-bra"
"40","18","Noch P. (PF)",1,0,"02:40","2.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"1.0",0,0,"2006-2007","422-bra"
"41","16","Freese J. (C)",1,0,"03:15","2.0",1,2,"50.0%",0,0,"0.0%",1,2,"50.0%",0,0,"0.0%",1,0,1,1,0,0,0,0,"3.0",0,0,"2006-2007","422-bra"
"42","12","Schmidt J. (SG)",5,0,"07:47","1.6",0,0.2,"0.0%",0.4,1.6,"25.0%",0.4,1.8,"22.2%",0.4,0.4,"100.0%",0.6,0.2,0.8,0,0.2,1,0,1.8,"0.2",0,0,"2006-2007","422-bra"
"43","13","Khartchenkov N. (SF)",8,0,"04:00","0.8",0,0.3,"0.0%",0.3,0.9,"28.6%",0.3,1.1,"22.2%",0,0,"0.0%",0.5,0.3,0.8,0.1,0.1,0.3,0,0.4,"0.6",0,0,"2006-2007","422-bra"
"44","15","Stückemann F. (PG)",3,0,"02:44","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0.3,"-1.0",0,0,"2006-2007","422-bra"
"45","45","Bryant T. (PF)",28,28,"29:17","14.7",5.3,9.6,"54.6%",0.4,1.5,"28.6%",5.7,11.1,"51.1%",2.9,4.8,"61.7%",5.5,2.2,7.8,1.8,1.1,3.1,0.8,3.2,"15.7",0,0.3,"2006-2007","426-fra"
"46","32","Chatfield E. (PG)",24,21,"29:30","12.9",2.4,6.1,"39.7%",1.8,5.3,"34.1%",4.2,11.3,"37.1%",2.7,3.4,"80.3%",2.8,0.2,3,2.5,0.8,2,0.2,1.7,"9.6",0,0,"2006-2007","426-fra"
"47","20","McKinney J. (PG)",30,24,"30:39","12.3",2.4,5.3,"44.9%",1.7,4.5,"38.5%",4.1,9.8,"42.0%",2.4,3.1,"77.2%",2.9,0.3,3.2,1.6,0.8,1.9,0.1,2.6,"9.6",0,0,"2006-2007","426-fra"
"48","15","Bauer M. (PF)",14,6,"28:14","11.5",1.7,4.4,"39.3%",2.2,5.8,"38.3%",3.9,10.1,"38.7%",1.4,2.1,"66.7%",4.3,1.7,6,1.4,0.5,1.5,1,2.9,"11.9",0,0.1,"2006-2007","426-fra"
"49","4","Rich J. (PG)",12,10,"28:53","8.1",2.3,5.8,"40.6%",0.4,2.4,"17.2%",2.8,8.2,"33.7%",2.2,3.2,"68.4%",2.4,1,3.4,4.1,1.8,2.8,0,2.6,"8.1",0,0,"2006-2007","426-fra"
"50","9","Reese G. (PF)",33,7,"21:42","8.1",2,4.5,"44.0%",1,3.6,"28.6%",3,8.2,"37.2%",1,1.2,"82.1%",2.3,1,3.2,0.6,0.7,1.1,0.3,1.9,"6.5",0,0,"2006-2007","426-fra"
"51","24","Benton M. (C)",19,11,"20:14","8.0",3.3,5.4,"61.2%",0,0,"0.0%",3.3,5.4,"61.2%",1.4,2.7,"51.0%",2.6,2.4,5,0.3,0.3,1.8,1.6,2.1,"10.0",0,0,"2006-2007","426-fra"
"52","34","Johnson K. (SF)",15,8,"25:38","7.5",2.8,5.6,"50.0%",0.3,0.7,"36.4%",3.1,6.3,"48.4%",1.1,1.9,"55.2%",3.1,1.4,4.5,0.5,0.9,0.8,0.5,2.4,"8.9",0,0.1,"2006-2007","426-fra"
"53",NA,"Decker T. (CT)",14,2,"14:38","5.6",1.6,3.1,"53.5%",0.6,1.7,"37.5%",2.3,4.8,"47.8%",0.4,0.9,"50.0%",2.1,1.6,3.8,0.9,0.4,1.6,0.4,2.3,"6.5",0,0.1,"2006-2007","426-fra"
"54","21","Garris S. (SF)",22,17,"21:45","5.1",1.4,2.9,"46.9%",0.5,2.5,"21.8%",1.9,5.4,"35.3%",0.7,1.3,"57.1%",1.8,0.8,2.6,0.7,0.7,0.7,0.1,2,"4.4",0,0,"2006-2007","426-fra"
"55","22","Mbemba R. (PG)",26,2,"16:24","4.7",1.2,2.2,"52.6%",0.5,1.9,"26.5%",1.7,4.1,"40.6%",0.8,2,"42.3%",1.5,0.7,2.2,2.3,1.2,1.3,0.1,1.7,"5.6",0,0,"2006-2007","426-fra"
"56","5","Bahiense de Mello D. (PG)",26,3,"10:16","3.1",0.7,1.2,"56.3%",0.5,2,"26.9%",1.2,3.2,"38.1%",0.1,0.2,"50.0%",0.6,0.3,0.9,0.4,0.2,0.7,0,1.2,"1.8",0,0,"2006-2007","426-fra"
"57","7","Todic M. (PF)",28,14,"10:43","2.5",0.6,1.7,"36.2%",0.2,0.9,"24.0%",0.8,2.6,"31.9%",0.7,1,"65.5%",1.4,0.7,2.1,0.4,0.6,1.2,0,2.1,"2.3",0,0,"2006-2007","426-fra"
"58","8","King A. (SF)",24,12,"15:13","2.5",1,1.9,"54.3%",0,0.3,"12.5%",1.1,2.3,"48.2%",0.3,1.4,"23.5%",1,0.9,2,0.5,0.8,0.7,0.1,1,"3.0",0,0,"2006-2007","426-fra"
"59","19","Weber M. (SF)",4,0,"05:46","0.8",0,0.8,"0.0%",0,0,"0.0%",0,0.8,"0.0%",0.8,1.5,"50.0%",0.3,0.8,1,0,0.5,0.3,0,1,"0.5",0,0,"2006-2007","426-fra"
"60","12","Diarra I. (PF)",19,5,"09:48","0.6",0.2,0.6,"25.0%",0.1,0.1,"50.0%",0.2,0.7,"28.6%",0.1,0.1,"100.0%",0.4,0.3,0.7,0.4,0.1,0.1,0.1,0.8,"1.2",0,0,"2006-2007","426-fra"
"61","5","Green J. (PG)",42,42,"32:35","16.1",3.8,6.8,"55.4%",1.2,3.4,"35.4%",5,10.3,"48.7%",4.9,5.7,"85.5%",3.4,0.8,4.1,4.7,1.5,3,0,2.2,"17.5",0,0.1,"2006-2007","433-lud"
"62","25","Foster J. (PG)",42,41,"32:38","13.2",1.7,3.8,"45.3%",2.4,7,"34.0%",4.1,10.8,"38.0%",2.6,3.5,"75.3%",2.6,0.5,3.1,2.5,1.6,2,0,2.6,"10.8",0,0,"2006-2007","433-lud"
"63","8","Goljovic M. (SF)",39,36,"20:50","10.2",1.6,3,"53.4%",1.7,4,"43.3%",3.4,7.1,"47.6%",1.7,2.1,"80.5%",1.8,0.8,2.6,0.8,0.5,1.1,0.1,1.9,"8.9",0,0,"2006-2007","433-lud"
"64","14","Cukinas P. (C)",40,35,"21:22","9.8",4,7.5,"53.0%",0.1,0.3,"27.3%",4,7.7,"52.1%",1.7,3,"56.2%",2.9,1.6,4.5,1,0.5,2.3,0.9,2.6,"9.3",0,0,"2006-2007","433-lud"
"65","7","Ferreira do Nascimento M. (C)",40,7,"21:39","9.7",3.3,6.4,"52.0%",0.1,0.3,"23.1%",3.4,6.7,"50.6%",2.8,4,"70.6%",3.3,1.8,5,0.8,0.8,1.8,0.3,3.1,"10.3",0,0.1,"2006-2007","433-lud"
"66","4","Harris N. (PF)",42,42,"23:21","8.0",3.5,4.7,"73.6%",0.1,0.3,"21.4%",3.5,5,"70.1%",0.9,1.6,"52.2%",3.2,1.9,5.1,1.5,1.1,1.3,0.6,2.3,"12.7",0,0,"2006-2007","433-lud"
"67","23","Scott G. (SF)",41,0,"20:09","6.8",0.8,1.5,"52.5%",1.4,4.6,"31.6%",2.2,6,"36.7%",1,1.6,"59.1%",1.7,0.7,2.4,1.1,1.2,1,0.2,2.2,"6.3",0,0,"2006-2007","433-lud"
"68","24","Dourisseau J. (PF)",42,7,"16:45","5.3",1.6,2.8,"58.1%",0.5,1.6,"34.3%",2.2,4.4,"49.5%",0.4,1.2,"34.7%",1.2,1.4,2.6,0.8,0.6,0.9,0.1,2.1,"5.6",0,0,"2006-2007","433-lud"
"69","12","Mittmann N. (PF)",42,0,"14:48","4.4",0.5,1.3,"40.7%",1,2.8,"34.5%",1.5,4.1,"36.4%",0.4,0.6,"75.0%",1.5,0.8,2.3,0.4,0.6,0.5,0.4,2.1,"4.7",0,0,"2006-2007","433-lud"
"70","21","Davis J. (C)",2,0,"07:00","2.5",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0.5,1,"50.0%",2,0.5,2.5,0,0.5,1,0,2.5,"4.0",0,0,"2006-2007","433-lud"
"71","13","Kesselring S. (C)",10,0,"03:10","1.3",0.6,0.9,"66.7%",0,0,"0.0%",0.6,0.9,"66.7%",0.1,0.4,"25.0%",0.6,0.1,0.7,0,0,0.1,0,1,"1.3",0,0,"2006-2007","433-lud"
"72","10","Zazai A. (PG)",12,0,"05:12","1.1",0.3,1,"25.0%",0,0.6,"0.0%",0.3,1.6,"15.8%",0.6,0.8,"70.0%",0.4,0.2,0.6,0.8,0.6,0.9,0,0.8,"0.6",0,0,"2006-2007","433-lud"
"73","11","Zdravkovic R. (PG)",3,0,"04:18","0.7",0.3,0.3,"100.0%",0,0.3,"0.0%",0.3,0.7,"50.0%",0,0,"0.0%",0.7,0,0.7,0.3,0.3,0,0,0,"1.7",0,0,"2006-2007","433-lud"
"74","7","Penigar D. (PF)",34,33,"29:09","16.5",5.3,10.1,"52.2%",1.3,4.2,"31.7%",6.6,14.3,"46.2%",2,3.1,"63.6%",4.4,2.3,6.7,1.4,1.8,2.7,0.3,2.7,"15.2",0,0.1,"2006-2007","430-old"
"75","20","Grunfeld D. (SG)",33,17,"26:29","12.1",3.9,7.1,"55.3%",0.2,1,"23.5%",4.2,8.2,"51.3%",3.5,4.4,"80.0%",2.6,1.3,3.9,1,0.8,1.4,0.1,1.2,"11.6",0,0,"2006-2007","430-old"
"76","30","Perkins D. (PG)",25,15,"26:51","12.0",2.4,5.2,"46.2%",1.3,4.4,"30.0%",3.7,9.6,"38.8%",3.3,4.8,"68.9%",2.8,1,3.8,4.1,2.2,2.6,0.2,3.1,"12.2",0,0,"2006-2007","430-old"
"77","40","Fischer D. (C)",34,34,"26:08","11.9",4.7,7.5,"62.4%",0,0.1,"0.0%",4.7,7.6,"61.6%",2.6,3.6,"71.5%",4.2,2.4,6.6,0.9,0.3,1.6,2.6,3.1,"16.7",0,0.1,"2006-2007","430-old"
"78","14","McCoy T. (SG)",22,18,"28:20","10.1",2.2,4.5,"48.0%",1,3.7,"28.0%",3.2,8.3,"39.0%",2.6,3.5,"75.3%",2.5,0.8,3.3,2.7,1.1,2.1,0.1,2,"9.3",0,0,"2006-2007","430-old"
"79","11","Krauser C. (PG)",34,26,"22:03","6.4",1.3,3.9,"32.1%",0.8,2.8,"28.7%",2.1,6.7,"30.7%",1.4,2.1,"67.1%",1.8,0.5,2.3,2.6,1.3,2.3,0.1,3.3,"5.0",0,0,"2006-2007","430-old"
"80","8","Schaffartzik H. (PG)",30,1,"14:58","5.7",0.3,0.8,"40.0%",1.4,3.8,"37.7%",1.8,4.6,"38.1%",0.7,1,"67.7%",0.7,0.3,1,0.6,0.4,0.7,0,1.3,"3.8",0,0,"2006-2007","430-old"
"81","24","Black T. (PG)",29,24,"24:43","4.8",1.9,3.5,"54.5%",0.2,0.7,"26.3%",2.1,4.1,"50.0%",0.5,1.1,"43.8%",2.6,1.4,4,2.1,1.2,1.9,0.3,2.1,"7.9",0,0,"2006-2007","430-old"
"82","6","Strauch D. (PF)",34,1,"11:33","3.5",0.4,1.1,"31.6%",0.7,2.5,"29.4%",1.1,3.6,"30.1%",0.6,0.8,"76.9%",1.3,0.7,1.9,0.3,0.3,0.6,0.1,1.4,"2.8",0,0,"2006-2007","430-old"
"83","9","Kuzminskas S. (C)",11,0,"11:03","3.0",1.2,2.2,"54.2%",0,0,"0.0%",1.2,2.2,"54.2%",0.6,0.9,"70.0%",1.2,1,2.2,0.9,0.5,0.6,0.5,2.1,"5.2",0,0,"2006-2007","430-old"
"84","21","Basit A. (C)",30,0,"11:57","2.7",1.1,2,"54.2%",0,0,"0.0%",1.1,2,"53.3%",0.6,1.3,"42.5%",1.6,1.5,3.1,0.3,0.3,0.9,0.2,1.9,"4.0",0,0,"2006-2007","430-old"
"85","13","Modersitzki T. (PG)",3,0,"02:20","2.0",1,1.3,"75.0%",0,0,"0.0%",1,1.3,"75.0%",0,0,"0.0%",0.7,0,0.7,0.3,0,0.3,0,0,"2.3",0,0,"2006-2007","430-old"
"86","15","Gottwald M. (SF)",1,0,"01:14","2.0",1,1,"100.0%",0,0,"0.0%",1,1,"100.0%",0,0,"0.0%",1,1,2,0,0,0,0,0,"4.0",0,0,"2006-2007","430-old"
"87","30","Scott E. (PG)",2,1,"11:39","1.0",0.5,1.5,"33.3%",0,1.5,"0.0%",0.5,3,"16.7%",0,0,"0.0%",0.5,0,0.5,2.5,0.5,0.5,0,2.5,"1.5",0,0,"2006-2007","430-old"
"88","10","Willemsen A. (SF)",4,0,"02:06","0.0",0,0.3,"0.0%",0,0.5,"0.0%",0,0.8,"0.0%",0,0.5,"0.0%",0.5,0,0.5,0.3,0,0.3,0,0.3,"-0.8",0,0,"2006-2007","430-old"
"89","23","Jacobsen C. (PF)",34,33,"32:07","16.0",2.7,5.3,"50.3%",2.1,6,"34.5%",4.7,11.3,"41.9%",4.5,6.6,"68.2%",3,0.8,3.7,2.9,0.8,2.3,0.2,1.9,"12.7",0,0,"2006-2007","420-bam"
"90","15","Collins D. (PG)",11,11,"31:32","14.0",3.2,6.6,"47.9%",1.2,3.7,"31.7%",4.4,10.4,"42.1%",4.1,6.1,"67.2%",2.6,1,3.6,4.4,1.4,3.9,0.1,2.6,"11.6",0,0,"2006-2007","420-bam"
"91","10","Fenn D. (C)",47,40,"27:09","12.3",3.1,6.6,"46.8%",1.2,2.8,"42.4%",4.3,9.4,"45.5%",2.6,3.9,"66.9%",4.6,1.8,6.4,0.8,0.5,1.4,0.6,2.5,"12.7",0,0.2,"2006-2007","420-bam"
"92","6","Hamann S. (PG)",35,35,"28:59","10.2",2.6,4.5,"58.6%",0.7,1.9,"34.8%",3.3,6.4,"51.6%",3,4.3,"68.4%",1.9,0.5,2.4,3.1,1.1,2.1,0.2,2.7,"10.4",0,0,"2006-2007","420-bam"
"93","4","Ensminger C. (C)",38,22,"22:55","9.0",3.5,6.2,"56.6%",0,0,"100.0%",3.5,6.2,"56.8%",1.9,3.7,"52.1%",4.7,2,6.7,1.2,0.6,1.5,0.4,3.3,"12.0",0,0.1,"2006-2007","420-bam"
"94","44","Wesson K. (PF)",39,30,"24:27","7.8",2.6,5.2,"49.3%",0.3,1.1,"29.5%",2.9,6.3,"45.8%",1.7,3.2,"52.9%",5.4,2.7,8.2,0.8,0.9,2.2,0.4,3,"10.9",0,0.2,"2006-2007","420-bam"
"95","22","Yarbrough V. (SF)",46,43,"27:34","7.7",1.7,2.8,"59.4%",1.1,3.5,"31.9%",2.8,6.3,"44.0%",1,1.5,"65.7%",3.3,0.9,4.2,1.7,1.2,1.1,0.8,2.7,"10.4",0,0,"2006-2007","420-bam"
"96","21","Harrington A. (SF)",11,8,"15:56","7.1",0.9,1.4,"66.7%",1.6,4.2,"39.1%",2.5,5.5,"45.9%",0.4,0.5,"80.0%",1,0.5,1.5,1.1,0.5,1,0,1.7,"6.0",0,0,"2006-2007","420-bam"
"97","12","Garrett R. (SG)",47,9,"20:46","6.4",1.3,2.7,"46.9%",0.9,2.4,"38.7%",2.2,5.1,"43.1%",1.1,1.9,"59.6%",2,0.3,2.3,1.1,0.5,1.2,0.1,1.8,"5.5",0,0,"2006-2007","420-bam"
"98","24","Zimmerman D. (PG)",5,3,"22:31","5.2",1.6,5.4,"29.6%",0.2,0.6,"33.3%",1.8,6,"30.0%",1.4,2,"70.0%",1.6,1.2,2.8,3.2,1.2,1.4,0.4,1.8,"6.6",0,0,"2006-2007","420-bam"
"99","8","Dockery S. (PG)",25,1,"13:18","4.3",0.9,2.2,"41.1%",0.4,1.4,"31.4%",1.4,3.6,"37.4%",1.2,1.8,"65.9%",0.8,0.3,1.2,1,0.6,1,0,1.7,"3.1",0,0,"2006-2007","420-bam"
"100","14","Ohlbrecht T. (C)",12,0,"09:51","3.4",1.3,2.3,"59.3%",0,0.3,"0.0%",1.3,2.5,"53.3%",0.8,1.2,"64.3%",1.3,1.2,2.4,0,0.3,0.6,0.3,1.9,"4.3",0,0,"2006-2007","420-bam"
"101","31","Begley T. (SF)",44,0,"13:03","3.4",0.3,0.7,"46.7%",0.8,2.6,"28.9%",1.1,3.3,"32.6%",0.5,0.7,"68.8%",0.8,0.3,1.1,0.8,0.5,0.7,0,1.6,"2.6",0,0,"2006-2007","420-bam"
"102","9","Anderson J. (PG)",8,0,"08:57","2.4",0.3,0.9,"28.6%",0.5,2.6,"19.0%",0.8,3.5,"21.4%",0.4,0.5,"75.0%",0.4,0.3,0.6,0.6,0.4,0.3,0.3,0.6,"1.1",0,0,"2006-2007","420-bam"
"103","7","Betz S. (PF)",4,0,"04:47","1.0",0.3,1,"25.0%",0,1,"0.0%",0.3,2,"12.5%",0.5,0.5,"100.0%",1.3,0.3,1.5,0,0.3,0.3,0,0.5,"0.8",0,0,"2006-2007","420-bam"
