"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"17","5","Rencher T. ()",35,0,"36.49","15.0",4.9,8.7,"55.9%",0.8,2.1,"40.3%",5.7,10.8,"52.9%",2.8,4.4,"63.4%",3.4,0.9,4.2,5.3,1.8,2.8,0.2,2.9,"17.1",0,0,"2001-2002","415-bon"
"18","13","Zecevic A. ()",34,0,"22.82","12.2",2.9,5.2,"56.2%",1.3,3.1,"41.3%",4.2,8.3,"50.7%",2.5,3.2,"76.4%",2.5,1.1,3.6,1.4,0.8,1.7,0.2,2.4,"11.6",0,0,"2001-2002","415-bon"
"19","12","Mardesich M. ()",34,0,"27.18","9.9",3.9,7.9,"50.0%",0,0,"0.0%",3.9,7.9,"50.0%",2,2.6,"76.7%",4.8,2.4,7.2,1.5,0.7,1.8,1.3,3.4,"14.2",0,0,"2001-2002","415-bon"
"20","10","Burke P. ()",32,0,"30.03","9.2",2.2,3.8,"56.1%",1.2,4,"30.5%",3.4,7.8,"43.0%",1.2,1.6,"75.0%",2.4,0.9,3.3,4.3,2.1,1.8,0.2,3.3,"12.4",0,0,"2001-2002","415-bon"
"21","14","Klepac B. ()",24,0,"16.92","5.7",2.1,4.5,"46.8%",0,0,"0.0%",2.1,4.6,"46.4%",1.4,2.3,"61.8%",1.8,1.1,2.9,0.6,0.4,1.1,0.3,2.8,"5.5",0,0,"2001-2002","415-bon"
"22","9","Klette T. ()",17,0,"09.65","3.7",1,2.5,"40.5%",0.2,0.6,"30.0%",1.2,3.1,"38.5%",1.1,2.1,"52.8%",1.7,0.8,2.5,0.2,0.2,0.8,0.3,1.4,"3.2",0,0,"2001-2002","415-bon"
"23","8","Suhr M. ()",26,0,"08.88","3.6",1.6,2.4,"65.1%",0,0,"0.0%",1.6,2.4,"65.1%",0.4,1,"42.3%",0.9,1.2,2.1,0,0,0.5,0.1,2,"4.0",0,0,"2001-2002","415-bon"
"24","4","Buchmiller W. ()",13,0,"03.85","0.9",0.2,0.5,"33.3%",0.2,0.7,"22.2%",0.3,1.2,"26.7%",0.1,0.2,"50.0%",0.7,0,0.7,0.4,0.1,0.2,0,0.8,"0.9",0,0,"2001-2002","415-bon"
"25","11","Huber-Saffer P. ()",3,0,"02.67","0.7",0.3,0.3,"100.0%",0,0,"0.0%",0.3,0.3,"100.0%",0,0,"0.0%",0,0,0,0,0,0,0,0.3,"0.7",0,0,"2001-2002","415-bon"
"26","6","Allison A. ()",16,0,"33.50","18.7",5.1,10.4,"49.4%",1.6,4.8,"33.8%",6.8,15.2,"44.4%",3.6,4.6,"78.1%",4.4,1.7,6.1,0.9,0.8,1.9,0.8,3.7,"16.0",0,0,"2001-2002","428-mbc"
"27","6","Vogel D. ()",15,0,"36.47","17.1",5.3,10.2,"52.3%",0.9,2.7,"31.7%",6.2,12.9,"47.9%",3.9,4.9,"79.5%",4.7,1.8,6.5,2,0.9,2.4,0.3,1.7,"16.8",0,0,"2001-2002","428-mbc"
"28","8","Alosa M. ()",22,0,"36.91","16.9",3.5,7.4,"47.5%",2.4,6.1,"39.6%",5.9,13.5,"43.9%",2.7,3.7,"72.0%",2.1,0.7,2.8,2.4,1,1.9,0.1,3,"12.6",0,0,"2001-2002","428-mbc"
"29","5","Mathis D. ()",34,0,"38.59","15.8",5.2,10.3,"50.6%",0.8,2.8,"29.2%",6,13.1,"46.0%",2.9,3.8,"76.9%",2.5,1.2,3.7,4.2,2.1,2.5,0.1,2.7,"15.4",0,0,"2001-2002","428-mbc"
"30","10","Haslam C. ()",22,0,"32.45","12.3",4.9,10.5,"46.5%",0,0.5,"8.3%",4.9,11,"44.6%",2.4,3.9,"61.6%",3.5,2.1,5.6,1.8,0.6,3.1,0.2,3.4,"9.7",0,0,"2001-2002","428-mbc"
"31","13","Kresta I. ()",33,0,"30.85","11.4",3.7,6.2,"58.7%",0.4,1.9,"20.6%",4.1,8.2,"49.8%",2.9,4.5,"64.6%",5.2,2.1,7.2,1.2,0.8,2,0.2,3.4,"13.2",0,0,"2001-2002","428-mbc"
"32","9","Bosnjak M. ()",1,0,"11.00","6.0",2,3,"66.7%",0,2,"0.0%",2,5,"40.0%",2,2,"100.0%",1,0,1,0,0,0,0,0,"4.0",0,0,"2001-2002","428-mbc"
"33","12","Aidietis G. ()",17,0,"19.65","4.7",1.7,3.8,"44.6%",0,0.1,"0.0%",1.7,3.9,"43.3%",1.2,2.4,"51.2%",2.3,0.9,3.2,0.5,0.5,1.1,0.7,3.2,"5.0",0,0,"2001-2002","428-mbc"
"34","10","Langel M. ()",3,0,"23.00","4.0",1,2,"50.0%",0.7,5.7,"11.8%",1.7,7.7,"21.7%",0,0,"0.0%",1.7,1,2.7,2.3,1.3,1.7,0.3,2.7,"3.0",0,0,"2001-2002","428-mbc"
"35","7","Dejworek P. ()",14,0,"08.71","3.7",1.1,1.9,"55.6%",0.4,1.2,"35.3%",1.5,3.1,"47.7%",0.3,0.7,"40.0%",0.4,0.8,1.2,0.3,0.1,0.9,0,1.5,"2.4",0,0,"2001-2002","428-mbc"
"36","4","Bukvic R. ()",14,0,"08.21","2.9",0.9,2.1,"41.4%",0,0.1,"0.0%",0.9,2.2,"38.7%",1.1,1.6,"69.6%",0.8,0.6,1.4,0,0.4,0.5,0.1,1.6,"2.4",0,0,"2001-2002","428-mbc"
"37","15","Using S. ()",29,0,"11.17","2.5",1,2.4,"40.0%",0,0,"0.0%",1,2.4,"40.0%",0.5,1.1,"45.5%",1.5,1.4,2.9,0.2,0.1,0.9,0.5,2.8,"3.1",0,0,"2001-2002","428-mbc"
"38","9","Holtz C. ()",7,0,"08.86","2.0",0.9,2.1,"40.0%",0,0,"0.0%",0.9,2.1,"40.0%",0.3,0.9,"33.3%",1.1,0.3,1.4,0.1,0.3,0.7,0.1,2.4,"1.4",0,0,"2001-2002","428-mbc"
"39","11","Selle S. ()",11,0,"04.55","1.0",0.4,0.5,"66.7%",0,0.4,"0.0%",0.4,0.9,"40.0%",0.3,0.5,"50.0%",0.4,0.2,0.6,0.2,0,0.6,0,0.9,"0.3",0,0,"2001-2002","428-mbc"
"40","8","Swords S. ()",2,0,"15.50","1.0",0.5,1.5,"33.3%",0,1.5,"0.0%",0.5,3,"16.7%",0,0,"0.0%",2.5,1,3.5,1.5,1,1,0,2,"3.5",0,0,"2001-2002","428-mbc"
"41","8","Feireisl T. ()",1,0,"10.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2001-2002","428-mbc"
"42","7","Mallet D. ()",35,0,"36.34","20.2",3.8,6.9,"55.2%",3.4,7.8,"43.1%",7.2,14.7,"48.7%",2.5,3.5,"71.0%",3.5,0.8,4.3,3.3,1.4,2.9,0.1,2.7,"17.9",0,0,"2001-2002","422-bra"
"43","10","Wells J. ()",11,0,"36.45","19.4",6.2,10.4,"59.6%",1,2.1,"47.8%",7.2,12.5,"57.7%",4,7.2,"55.7%",5.3,3.1,8.4,2.3,1.7,2.8,0.2,1.6,"20.6",0,0,"2001-2002","422-bra"
"44","10","Goodrich S. ()",20,0,"34.25","14.4",4.5,8.6,"52.6%",1,2.7,"37.0%",5.5,11.3,"48.9%",2.4,3.7,"64.9%",4.2,1.6,5.8,3.1,0.7,2.2,0.6,3,"15.4",0,0,"2001-2002","422-bra"
"45","12","Verginella M. ()",30,0,"27.13","12.8",3.9,7.5,"52.4%",0.7,1.8,"36.4%",4.6,9.3,"49.3%",2.9,3.7,"78.6%",3.2,1.7,4.9,1.7,0.4,2.1,0.2,3.4,"12.3",0,0,"2001-2002","422-bra"
"46","9","Firic G. ()",19,0,"28.89","12.1",2.9,5.8,"50.5%",0.9,2.6,"36.0%",3.9,8.5,"46.0%",3.3,5.6,"59.4%",3.5,1,4.5,3.7,1.1,2.3,0.2,3.4,"12.5",0,0,"2001-2002","422-bra"
"47","15","Blom J. ()",34,0,"26.91","10.4",2.8,5.3,"53.1%",1,2.8,"35.8%",3.8,8.1,"47.1%",1.8,2.5,"72.9%",2.8,1.4,4.2,1.5,0.8,1.2,0.2,3.2,"11.0",0,0,"2001-2002","422-bra"
"48","8","Larkio M. ()",29,0,"29.62","6.7",0.5,1.3,"35.9%",1.6,4,"40.0%",2.1,5.3,"39.0%",1,1.3,"74.4%",2,0.8,2.9,1.4,0.8,0.9,0.1,2.3,"7.4",0,0,"2001-2002","422-bra"
"49","6","Burns J. ()",35,0,"15.69","4.9",0.8,1.7,"45.0%",0.9,2,"45.1%",1.7,3.7,"45.0%",0.6,0.7,"84.6%",1.3,0.2,1.5,0.9,0.3,0.5,0,1.4,"5.0",0,0,"2001-2002","422-bra"
"50","14","Smirnov S. ()",27,0,"14.81","3.5",1.1,3,"38.8%",0.2,0.4,"45.5%",1.3,3.4,"39.6%",0.6,1,"60.7%",1.8,0.9,2.6,0.5,0.3,0.7,0.5,2.4,"4.2",0,0,"2001-2002","422-bra"
"51","13","Noopila M. ()",32,0,"11.72","3.2",1,1.7,"57.4%",0.2,1.1,"16.7%",1.2,2.8,"41.1%",0.7,1.3,"53.5%",1.3,0.8,2.2,0.6,0.3,0.8,0.1,1.9,"3.2",0,0,"2001-2002","422-bra"
"52","11","Meier N. ()",3,0,"09.67","2.7",0.3,1.3,"25.0%",0.7,2,"33.3%",1,3.3,"30.0%",0,0,"0.0%",1,0.7,1.7,0,1,1,0,1,"2.0",0,0,"2001-2002","422-bra"
"53","8","Lück M. ()",1,0,"10.00","2.0",1,1,"100.0%",0,2,"0.0%",1,3,"33.3%",0,0,"0.0%",0,0,0,1,0,2,0,2,"-1.0",0,0,"2001-2002","422-bra"
"54","9","Wempe T. ()",3,0,"17.33","1.3",0.7,1.3,"50.0%",0,1.3,"0.0%",0.7,2.7,"25.0%",0,0,"0.0%",1,0,1,0.7,0,0.7,0,3.3,"0.3",0,0,"2001-2002","422-bra"
"55","4","Lipke J. ()",10,0,"06.20","1.0",0.4,1.4,"28.6%",0,0.7,"0.0%",0.4,2.1,"19.1%",0.2,0.6,"33.3%",0.3,0,0.3,0.2,0.3,0.8,0,0.8,"-1.1",0,0,"2001-2002","422-bra"
"56","11","Mädrich D. ()",4,0,"02.50","0.8",0,0.8,"0.0%",0.3,0.3,"100.0%",0.3,1,"25.0%",0,0,"0.0%",0.3,0.3,0.5,0,0.3,0,0,0.3,"0.8",0,0,"2001-2002","422-bra"
"57","5","Lotze B. ()",2,0,"02.00","0.0",0,0,"0.0%",0,0.5,"0.0%",0,0.5,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,1,"-1.5",0,0,"2001-2002","422-bra"
"58","8","Goree M. ()",32,0,"34.19","19.5",6,10.9,"54.6%",1.3,3.8,"33.3%",7.3,14.8,"49.1%",3.7,6,"62.0%",5.5,3.8,9.3,1.6,1,2.3,1.3,1.8,"20.6",0,0,"2001-2002","426-fra"
"59","12","Austin C. ()",32,0,"33.22","17.1",4.2,8.9,"47.5%",1.9,5.1,"37.7%",6.1,13.9,"44.0%",3,4.4,"67.4%",3.2,1.6,4.7,3,1.5,2.2,0.1,2.1,"15.0",0,0,"2001-2002","426-fra"
"60","11","Roller P. ()",30,0,"31.47","14.8",2.4,4.7,"50.7%",2.3,5,"46.4%",4.7,9.8,"48.5%",3,3.7,"82.7%",1.8,0.3,2.1,3.3,1,2.2,0,2.2,"13.3",0,0,"2001-2002","426-fra"
"61","15","Lokhmanchuk A. ()",28,0,"22.29","11.3",2.2,4.1,"53.9%",1.5,3.6,"43.0%",3.8,7.7,"48.8%",2.2,3.2,"68.9%",3.9,1.6,5.5,1,1,1.6,0.5,3.6,"12.7",0,0,"2001-2002","426-fra"
"62","4","Stanescu V. ()",32,0,"22.28","10.3",3.5,6.5,"53.8%",0.3,1,"29.0%",3.8,7.5,"50.6%",2.4,3.8,"62.6%",3.8,2,5.8,0.8,0.4,1.1,0,3,"11.0",0,0,"2001-2002","426-fra"
"63","15","Kwiatkowsky A. ()",1,0,"19.00","10.0",1,2,"50.0%",2,3,"66.7%",3,5,"60.0%",2,2,"100.0%",1,0,1,1,1,1,1,2,"11.0",0,0,"2001-2002","426-fra"
"64","10","Wucherer D. ()",12,0,"22.75","7.3",2.3,5.3,"42.2%",0.4,1.8,"23.8%",2.7,7.1,"37.7%",1.5,2.2,"69.2%",2.2,0.8,2.9,2.3,1.1,1.2,0.2,2.3,"7.4",0,0,"2001-2002","426-fra"
"65","13","Maras R. ()",28,0,"17.11","6.6",2.7,4.4,"60.5%",0,0,"0.0%",2.7,4.4,"60.5%",1.3,1.7,"75.0%",2.4,1.3,3.6,0.4,0.4,1.2,0.2,2.8,"7.8",0,0,"2001-2002","426-fra"
"66","7","Nürnberger K. ()",26,0,"19.81","5.8",0.9,1.7,"51.1%",1,2.7,"37.7%",1.9,4.4,"43.0%",1,1.3,"81.8%",1.5,0.2,1.8,2.4,0.4,1.4,0,1.9,"6.3",0,0,"2001-2002","426-fra"
"67","9","Schraeder E. ()",4,0,"14.75","4.3",1.5,2.5,"60.0%",0.3,1.8,"14.3%",1.8,4.3,"41.2%",0.5,0.5,"100.0%",2.3,2,4.3,0.3,1,0.5,0,2,"6.8",0,0,"2001-2002","426-fra"
"68","14","Lütcke N. ()",17,0,"07.18","2.2",0.5,0.7,"75.0%",0.2,1.4,"16.7%",0.8,2.1,"36.1%",0.4,0.8,"53.9%",0.6,0.5,1.1,0.2,0.2,0.1,0,0.7,"1.8",0,0,"2001-2002","426-fra"
"69","5","Hennen D. ()",2,0,"06.00","2.0",1,2.5,"40.0%",0,0,"0.0%",1,2.5,"40.0%",0,0.5,"0.0%",0.5,1.5,2,1,0,0,0,2,"3.0",0,0,"2001-2002","426-fra"
"70","6","Diarra I. ()",29,0,"13.79","1.7",0.6,1.8,"35.3%",0,0.2,"0.0%",0.6,1.9,"32.1%",0.5,0.8,"63.6%",0.8,0.5,1.3,0.8,0.4,0.4,0.1,1.2,"2.3",0,0,"2001-2002","426-fra"
"71","9","Wintermantel R. ()",10,0,"05.90","0.9",0.4,0.7,"57.1%",0,0.5,"0.0%",0.4,1.2,"33.3%",0.1,0.2,"50.0%",0.9,0.3,1.2,0.1,0.3,0.3,0.1,0.6,"1.4",0,0,"2001-2002","426-fra"
"72","10","McCoy T. ()",20,0,"36.15","22.6",5,8,"62.9%",2.1,5.6,"37.8%",7.1,13.5,"52.6%",6.3,7.6,"82.8%",2.9,1.1,4,3.7,1.7,2.6,0.1,2.8,"21.7",0,0,"2001-2002","430-old"
"73","12","Churchwell R. ()",26,0,"31.23","14.5",4.9,9.2,"52.9%",0.6,2,"30.2%",5.5,11.3,"48.8%",2.8,3.7,"76.3%",3.8,1.8,5.6,2.3,0.9,1.8,0.2,3.4,"14.9",0,0,"2001-2002","430-old"
"74","14","Sanders W. ()",1,0,"24.00","14.0",5,10,"50.0%",0,1,"0.0%",5,11,"45.5%",4,5,"80.0%",1,4,5,1,2,1,1,1,"15.0",0,0,"2001-2002","430-old"
"75","5","Ovcina E. ()",35,0,"27.91","12.8",4.9,8.3,"58.9%",0.4,1.7,"25.0%",5.3,10.1,"53.1%",1.7,2.1,"78.4%",5.1,2.2,7.3,1.8,0.7,1.9,1,3.6,"16.4",0,0,"2001-2002","430-old"
"76","8","Becka P. ()",35,0,"27.86","12.5",3.1,6,"51.2%",1.1,3.1,"36.4%",4.2,9.1,"46.1%",3,4,"73.8%",3.3,1.9,5.3,1.7,0.7,1.8,0.4,4.4,"12.7",0,0,"2001-2002","430-old"
"77","9","Pratesi M. ()",24,0,"28.71","12.3",3.2,6.2,"51.0%",1,3.6,"26.7%",4.1,9.8,"42.1%",3.1,3.9,"79.8%",1.4,1.1,2.5,1.7,0.5,1.7,0.1,2.9,"8.9",0,0,"2001-2002","430-old"
"78","10","Roberts P. ()",15,0,"32.00","11.6",3.3,6,"55.6%",0.8,3,"26.7%",4.1,9,"45.9%",2.5,3.2,"79.2%",5.8,1.3,7.1,2.8,1.3,2.4,0.1,3.1,"15.0",0,0,"2001-2002","430-old"
"79","13","Fernandes R. ()",33,0,"22.48","9.4",2.7,6,"45.5%",0.4,1.5,"24.5%",3.1,7.5,"41.3%",2.8,4.1,"69.6%",3.7,1.7,5.3,0.8,0.4,2.1,0,3.3,"8.1",0,0,"2001-2002","430-old"
"80","14","Ladine C. ()",27,0,"26.59","6.2",1.2,3,"40.0%",0.7,2.9,"26.0%",1.9,5.8,"33.1%",1.6,2.3,"68.3%",2,0.9,2.9,1.6,0.7,1.1,0,3.2,"5.6",0,0,"2001-2002","430-old"
"81","6","Bade A. ()",34,0,"16.41","4.2",0.6,1.3,"44.2%",0.9,3.1,"29.8%",1.5,4.3,"34.0%",0.3,0.6,"55.0%",0.9,0.3,1.2,0.5,0.4,0.7,0.1,1.8,"2.5",0,0,"2001-2002","430-old"
"82","4","Högemann J. ()",19,0,"08.21","1.2",0.2,0.6,"36.4%",0.1,0.6,"9.1%",0.3,1.2,"22.7%",0.6,0.9,"66.7%",0.5,0.2,0.7,0.8,0.2,0.5,0,1.1,"1.2",0,0,"2001-2002","430-old"
"83","7","Schaefermeyer J. ()",11,0,"06.18","1.2",0.4,1.3,"28.6%",0,0.1,"0.0%",0.4,1.4,"26.7%",0.5,0.5,"83.3%",0.5,0.5,0.9,0.7,0.4,0,0,0.6,"2.1",0,0,"2001-2002","430-old"
"84","11","Mertens M. ()",18,0,"02.72","0.9",0.4,0.9,"43.8%",0,0,"0.0%",0.4,0.9,"43.8%",0.1,0.1,"100.0%",0.2,0.1,0.3,0,0,0.1,0,0.8,"0.6",0,0,"2001-2002","430-old"
"85","15","Adamczewski M. ()",1,0,"01.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",0,0,"2001-2002","430-old"
"86","5","Taylor D. ()",31,0,"33.71","16.7",4,7.4,"54.6%",1.5,3.6,"40.2%",5.5,11,"49.9%",4.2,4.8,"88.5%",2.3,1.2,3.4,2.8,2,1.9,0.2,2.2,"17.1",0,0,"2001-2002","420-bam"
"87","4","Ensminger C. ()",29,0,"33.45","15.0",5.8,10.5,"55.1%",0,0,"0.0%",5.8,10.5,"55.1%",3.4,6.5,"51.9%",7.6,3.9,11.5,1,0.7,1.9,0.2,3.4,"18.6",0,0,"2001-2002","420-bam"
"88","11","Williams F. ()",31,0,"29.26","13.8",4.2,8.2,"51.4%",0.7,2,"33.9%",4.9,10.2,"48.0%",3.3,4.6,"72.5%",3.6,1.7,5.2,2,1.1,1.9,0.6,3.9,"14.3",0,0,"2001-2002","420-bam"
"89","13","Kullamae G. ()",16,0,"31.56","13.8",0.9,1.8,"48.3%",2.9,7.3,"39.3%",3.8,9.1,"41.1%",3.4,4.4,"77.5%",2.3,0.5,2.8,2.5,0.8,1.2,0.1,3.3,"12.4",0,0,"2001-2002","420-bam"
"90","10","Rohdewald J. ()",31,0,"31.84","11.6",2,3.8,"52.9%",2.1,6.2,"34.0%",4.1,10,"41.3%",1.3,1.8,"68.4%",1.3,0.6,1.9,1.6,1,1.7,0,3.1,"7.9",0,0,"2001-2002","420-bam"
"91","12","Anderson C. ()",15,0,"15.53","6.3",2.3,5.9,"39.8%",0.2,0.5,"42.9%",2.5,6.3,"40.0%",1.1,1.5,"69.6%",1.1,1.2,2.3,0.8,0.5,1.4,0.1,2.5,"4.4",0,0,"2001-2002","420-bam"
"92","6","Hamann S. ()",31,0,"21.00","5.7",1.6,3,"52.1%",0.2,1.1,"20.6%",1.8,4.1,"43.8%",1.9,3.3,"57.8%",1,0.2,1.2,2,1.2,1.2,0.1,3.5,"5.2",0,0,"2001-2002","420-bam"
"93","7","Karadzic G. ()",28,0,"14.79","5.4",1.9,3.9,"49.5%",0.2,1.3,"13.9%",2.1,5.2,"40.7%",1,1.7,"56.3%",1.5,0.4,1.9,1.1,0.5,1.1,0,1.5,"4.0",0,0,"2001-2002","420-bam"
"94","15","Arigbabu D. ()",25,0,"13.80","3.8",1.4,2.9,"47.9%",0,0,"0.0%",1.4,2.9,"48.0%",1,1.8,"59.1%",1.9,1,2.9,0.4,0.4,1,0.1,2.6,"4.4",0,0,"2001-2002","420-bam"
"95","9","Dasic Y. ()",4,0,"07.00","2.3",0.5,1,"50.0%",0.3,0.5,"50.0%",0.8,1.5,"50.0%",0.5,0.8,"66.7%",0,0,0,0,0.5,0.5,0,1,"1.3",0,0,"2001-2002","420-bam"
"96","14","Saller A. ()",9,0,"07.33","1.3",0.6,1.4,"38.5%",0,0,"0.0%",0.6,1.4,"38.5%",0.2,0.2,"100.0%",1,0.4,1.4,0,0.2,0.3,0.2,2,"2.0",0,0,"2001-2002","420-bam"
"97","13","Stephan J. ()",7,0,"02.57","0.7",0.1,0.6,"25.0%",0.1,0.1,"100.0%",0.3,0.7,"40.0%",0,0,"0.0%",0.4,0.1,0.6,0,0,0.3,0,0.4,"0.6",0,0,"2001-2002","420-bam"
"98","13","Herkelmann O. ()",1,0,"04.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",1,0,1,0,0,0,0,3,"1.0",0,0,"2001-2002","420-bam"
"99","8","Kirkpatrick M. ()",1,0,"08.00","0.0",0,1,"0.0%",0,1,"0.0%",0,2,"0.0%",0,0,"0.0%",0,0,0,0,0,1,0,0,"-3.0",0,0,"2001-2002","420-bam"
"100","15","Dzuho M. ()",1,0,"03.00","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,3,"0.0",0,0,"2001-2002","420-bam"
"101","4","Brown C. ()",36,0,"36.81","19.3",3,5.7,"53.4%",2.9,8.3,"35.1%",5.9,14,"42.5%",4.5,5.6,"80.2%",2.4,0.4,2.8,3.6,1.3,3,0.1,2.3,"14.9",0,0,"2001-2002","414-tri"
"102","12","Lightfoot O. ()",35,0,"31.37","18.2",4.2,7.6,"55.1%",2.4,7.6,"31.1%",6.5,15.2,"43.1%",2.8,3.6,"77.6%",5.3,2.8,8.1,0.9,0.9,2.2,0.2,3,"16.7",0,0,"2001-2002","414-tri"
"103","15","Paterson S. ()",9,0,"22.33","12.2",4,7.6,"52.9%",0.9,1.8,"50.0%",4.9,9.3,"52.4%",1.6,2.9,"53.9%",3.3,1.9,5.2,0.7,0.8,0.7,0.9,2.2,"13.3",0,0,"2001-2002","414-tri"
"104","5","Gray K. ()",23,0,"30.52","11.7",3.6,8.8,"41.1%",0.5,1.3,"37.9%",4.1,10,"40.7%",3.1,3.7,"82.6%",2.9,0.7,3.6,2.5,1.7,2.5,0.3,2.3,"10.7",0,0,"2001-2002","414-tri"
"105","7","Marsh J. (SF)",32,0,"27.22","9.1",3.1,6.6,"46.7%",0,0.1,"0.0%",3.1,6.7,"46.3%",2.9,4.5,"63.9%",2.2,1.8,3.9,1.2,1,1.3,0.3,2.7,"8.9",0,0,"2001-2002","414-tri"
"106","8","Jackson S. ()",23,0,"25.65","8.7",0.5,1.7,"30.0%",2,6.7,"30.3%",2.6,8.5,"30.3%",1.5,2,"75.6%",2.4,0.1,2.5,2,0.9,1.8,0.2,2.7,"6.0",0,0,"2001-2002","414-tri"
