"","jersey_number","name","games","games_started","minutes","points","fgm_2","fga_2","p2_perc","fgm_3","fga_3","p3_perc","fgm","fga","fg_perc","ftm","fta","ft_perc","dr","or","tr","as","st","to","bs","pf","ef","plus_minus","dbl_dbl","season","team"
"126","24","Mahalbasic R. (C)",38,36,"26:32","16.2",6.3,9.7,"64.5%",0.3,0.8,"44.8%",6.6,10.5,"63.1%",2.6,3.6,"72.5%",4.2,1.7,5.9,3.2,1.3,2.6,0.4,3.4,"19.5",3.6,0,"2017-2018","430-old"
"127","23","Paulding R. (SF)",39,39,"31:40","15.0",3.8,6.6,"57.1%",1.4,4.1,"35.4%",5.2,10.7,"48.9%",3.1,3.6,"85.7%",2.2,1.2,3.4,1.7,1,0.9,0.2,2,"14.4",2.4,0,"2017-2018","430-old"
"128","32","McConnell M. (PG)",39,39,"29:48","11.1",2.3,4.2,"53.9%",1.5,3.9,"37.7%",3.8,8.2,"46.1%",2.1,2.4,"89.1%",2.1,0.5,2.6,5.4,1,2.4,0,2.3,"13.0",2.3,0.1,"2017-2018","430-old"
"129","10","Massenat F. (PG)",33,16,"22:20","9.7",1.7,3.7,"46.3%",1.5,3.8,"39.4%",3.2,7.5,"42.7%",1.7,2.5,"68.7%",1.7,0.4,2.1,2.8,0.8,1.2,0.1,2.7,"9.1",-1.1,0,"2017-2018","430-old"
"130","12","de Zeeuw M. (PF)",21,7,"17:52","9.4",1.9,3.6,"53.3%",1.4,3.2,"42.6%",3.3,6.8,"48.3%",1.5,2.1,"70.5%",2.9,0.9,3.7,0.7,0.4,1,0.4,2.4,"9.5",-2.5,0,"2017-2018","430-old"
"131","33","Schwethelm P. (SF)",39,21,"19:60","7.7",1.1,1.7,"63.6%",1.6,3.5,"46.7%",2.7,5.2,"52.2%",0.7,0.9,"80.6%",2.6,1,3.6,0.8,0.8,0.4,0.1,2.3,"10.0",4.1,0,"2017-2018","430-old"
"132","0","Moore A. (SF)",22,9,"20:07","7.4",2,3.3,"61.6%",0.8,1.9,"41.5%",2.8,5.2,"54.4%",1,1.8,"53.9%",2.6,1.3,3.9,1,0.8,1.1,0.4,2.5,"9.1",-2.2,0,"2017-2018","430-old"
"133","0","Scott D. (SG)",5,2,"11:50","6.0",1.4,2.2,"63.6%",0.6,0.6,"100.0%",2,2.8,"71.4%",1.4,1.4,"100.0%",1.6,0.2,1.8,0.8,0.4,0.6,0,1.4,"7.6",-2.4,0,"2017-2018","430-old"
"134","9","Tadda K. (SG)",38,11,"20:09","5.6",1,1.9,"51.4%",0.8,1.9,"43.8%",1.8,3.8,"47.6%",1.1,1.3,"82.4%",2.3,0.4,2.7,2.3,0.8,0.8,0.1,2.7,"8.3",1.2,0,"2017-2018","430-old"
"135","31","Philmore I. (PF)",32,3,"10:59","4.9",1.2,2.4,"50.0%",0.5,1.2,"38.5%",1.7,3.6,"46.1%",1.1,1.4,"80.0%",1.3,0.9,2.1,0.4,0.2,0.5,0,2.3,"5.0",-1.4,0,"2017-2018","430-old"
"136","35","Loesing B. (PG)",28,0,"11:15","3.6",1.1,2,"54.4%",0.4,1.1,"33.3%",1.5,3.1,"47.1%",0.4,0.4,"83.3%",0.6,0.1,0.8,1.2,0.2,0.7,0,2.5,"3.4",-1,0,"2017-2018","430-old"
"137","13","Bacak M. (C)",22,0,"05:13","1.4",0.5,1,"54.5%",0,0,"0.0%",0.5,1,"54.6%",0.3,0.5,"60.0%",0.2,0.4,0.6,0.1,0,0.3,0.1,1.5,"1.3",-0.3,0,"2017-2018","430-old"
"138","5","Hujic H. (PG)",16,0,"03:21","1.3",0.2,0.6,"33.3%",0.3,0.6,"50.0%",0.5,1.2,"42.1%",0,0,"0.0%",0.1,0,0.1,0.1,0,0.2,0,0.6,"0.7",-0.3,0,"2017-2018","430-old"
"139","15","Keßen M. (C)",5,0,"03:12","1.2",0.6,1,"60.0%",0,0.4,"0.0%",0.6,1.4,"42.9%",0,0,"0.0%",0.8,0,0.8,0,0,0,0,1,"1.2",-1.6,0,"2017-2018","430-old"
"140","2","Jones C. (PF)",5,2,"09:02","1.0",0.2,0.8,"25.0%",0.2,0.4,"50.0%",0.4,1.2,"33.3%",0,0,"0.0%",1.6,0.6,2.2,0.6,0.2,0.4,0.4,0.6,"3.2",-4,0,"2017-2018","430-old"
"141","0","Drijencic R. (PG)",3,0,"01:27","1.0",0,0,"0.0%",0.3,0.7,"50.0%",0.3,0.7,"50.0%",0,0,"0.0%",0,0,0,0,0,0,0,0.3,"0.7",-2,0,"2017-2018","430-old"
"142","0","Wohlrath K. (SF)",1,0,"00:45","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"0.0",1,0,"2017-2018","430-old"
"143","0","Isemann T. (C)",4,0,"01:35","0.0",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0,0,"0.0%",0.3,0,0.3,0,0,0,0,0.3,"0.3",0.3,0,"2017-2018","430-old"
"144","3","Wright D. (PF)",34,25,"26:08","14.5",2.1,3.9,"53.0%",2.5,5.4,"47.0%",4.6,9.3,"49.5%",2.8,3.3,"85.6%",5.1,0.7,5.7,1.6,1,1.1,0.4,1.7,"17.0",1.1,0.1,"2017-2018","420-bam"
"145","21","Rubit A. (PF)",39,18,"21:43","11.0",3.1,5.6,"54.5%",0.3,0.7,"35.7%",3.3,6.4,"52.4%",4,4.7,"85.8%",2.7,1.4,4.1,1,0.5,1.1,0.5,1.8,"12.3",1.2,0,"2017-2018","420-bam"
"146","44","Taylor B. (SG)",10,10,"23:26","10.6",1.9,3,"63.3%",1.6,3.2,"50.0%",3.5,6.2,"56.5%",2,2.5,"80.0%",1.6,0.4,2,0.9,0.7,0.7,0.2,1.5,"10.5",6.1,0,"2017-2018","420-bam"
"147","0","Hackett D. (SG)",33,19,"26:27","10.3",2.2,4.4,"49.0%",1.1,2.6,"41.4%",3.2,7,"46.1%",2.7,3.2,"84.1%",3.6,0.5,4,4.4,0.8,1.7,0,2.2,"13.6",2.9,0,"2017-2018","420-bam"
"148","2","Hickman R. (SG)",28,15,"20:51","9.4",1.4,3.5,"40.4%",1.2,3.7,"32.0%",2.6,7.2,"36.1%",3,3.6,"83.0%",1.7,0.2,1.9,2.7,0.7,1.5,0,2.4,"7.9",1.3,0,"2017-2018","420-bam"
"149","12","Lo M. (PG)",41,17,"21:05","8.7",1.9,3.5,"53.8%",1.2,3.2,"38.9%",3.1,6.7,"46.7%",1.2,1.3,"87.3%",1.5,0.2,1.7,2.1,0.8,1.3,0.1,2.1,"8.2",2.9,0,"2017-2018","420-bam"
"150","42","Musli D. (C)",19,6,"15:53","8.0",2.9,4.1,"70.5%",0,0,"0.0%",2.9,4.1,"70.5%",2.2,3.2,"68.3%",2.9,1.2,4.1,0.5,0.6,1.5,0.3,1.7,"9.8",-0.4,0.1,"2017-2018","420-bam"
"151","6","Zisis N. (PG)",34,18,"25:01","7.8",1.5,3.5,"42.5%",0.7,2.2,"30.3%",2.2,5.8,"37.8%",2.7,3,"90.3%",2.3,0.4,2.7,4.2,0.6,1.2,0,2.2,"10.2",2.4,0,"2017-2018","420-bam"
"152","9","Mitrovic L. (PF)",19,14,"19:29","7.7",3.2,5.3,"60.0%",0.1,0.8,"6.3%",3.2,6.1,"52.6%",1.2,1.6,"76.7%",2.8,1.7,4.6,2.2,0.5,0.8,0.2,1.7,"11.0",7.1,0.1,"2017-2018","420-bam"
"153","43","Radosevic L. (C)",40,28,"19:14","7.0",2.8,4.6,"60.9%",0,0,"0.0%",2.8,4.6,"60.9%",1.4,2,"70.9%",2.3,1.2,3.4,0.8,0.5,0.9,0.5,2.4,"9.0",4.3,0,"2017-2018","420-bam"
"154","7","Nikolic A. (PG)",28,17,"18:23","5.3",0.7,1.3,"57.1%",0.8,1.9,"42.6%",1.5,3.2,"48.3%",1.4,1.8,"78.0%",1.1,0.1,1.3,1.5,0.6,1.3,0,2.6,"5.3",1.8,0,"2017-2018","420-bam"
"155","8","Staiger L. (SG)",39,6,"14:59","4.7",0.1,0.2,"57.1%",1.4,3.6,"37.3%",1.5,3.8,"38.3%",0.5,0.6,"78.3%",1.1,0.1,1.3,0.8,0.3,0.3,0.1,1.2,"4.4",0.4,0,"2017-2018","420-bam"
"156","1","Miller Q. (PF)",1,1,"21:52","4.0",2,5,"40.0%",0,3,"0.0%",2,8,"25.0%",0,3,"0.0%",4,1,5,0,0,1,2,2,"1.0",3,0,"2017-2018","420-bam"
"157","33","Heckmann P. (SF)",19,3,"11:30","3.8",1.1,1.4,"74.1%",0.4,0.8,"43.8%",1.4,2.3,"62.8%",0.6,0.7,"84.6%",1.1,0.2,1.2,0.7,0.5,0.5,0.1,1.7,"4.8",-1.4,0,"2017-2018","420-bam"
"158","20","Harris E. (PF)",3,0,"07:53","3.3",1.3,2,"66.7%",0,0,"0.0%",1.3,2,"66.7%",0.7,0.7,"100.0%",1,0,1,0.7,0,1,0,1.7,"3.3",-4.7,0,"2017-2018","420-bam"
"159","16","Olinde L. (SF)",28,8,"07:33","2.7",0.8,1.7,"43.8%",0.2,0.6,"37.5%",1,2.3,"42.2%",0.6,0.8,"72.7%",1,0.3,1.3,0.3,0.1,0.4,0.1,1.3,"2.7",1.3,0,"2017-2018","420-bam"
"160","11","Müller M. (SG)",6,0,"08:34","2.0",0.2,0.3,"50.0%",0.5,1.3,"37.5%",0.7,1.7,"40.0%",0.2,0.3,"50.0%",0.2,0,0.2,0.2,0.2,0.3,0,1.5,"1.0",4.2,0,"2017-2018","420-bam"
"161","0","Wolf N. (SG)",2,0,"01:12","1.0",0.5,0.5,"100.0%",0,0,"0.0%",0.5,0.5,"100.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"1.0",1.5,0,"2017-2018","420-bam"
"162","17","Edigin E. (C)",6,0,"02:24","0.3",0.2,0.2,"100.0%",0,0,"0.0%",0.2,0.2,"100.0%",0,0,"0.0%",0.3,0.2,0.5,0.2,0.2,0,0,0.2,"1.2",1.2,0,"2017-2018","420-bam"
"163","15","Rush B. (SG)",30,12,"25:03","16.4",2.1,4.1,"50.8%",3.2,7.6,"42.7%",5.3,11.6,"45.6%",2.5,3.1,"82.6%",2.2,0.5,2.7,3.2,1,2.2,0.1,1.7,"14.2",-4.5,0,"2017-2018","477-got"
"164","20","Stockton M. (PG)",34,33,"30:12","14.4",4,7.3,"54.4%",1.3,3.9,"32.1%",5.2,11.2,"46.6%",2.7,3.6,"75.4%",2.7,0.5,3.2,5.9,1.2,2.5,0.1,2.5,"15.5",-5.9,0.1,"2017-2018","477-got"
"165","12","Carter D. (PF)",21,21,"25:01","12.9",5,8.3,"59.8%",0.1,0.4,"22.2%",5,8.7,"57.9%",2.7,4,"67.9%",3.9,1.5,5.4,0.8,0.5,1.1,1.1,2.5,"14.7",-3.9,0,"2017-2018","477-got"
"166","21","Kamp H. (PF)",10,10,"23:13","12.3",4.1,7.1,"57.7%",0.7,1.6,"43.8%",4.8,8.7,"55.2%",2,2.4,"83.3%",2.3,1.4,3.7,0.8,0.9,1.9,0.2,3.1,"11.7",-9,0,"2017-2018","477-got"
"167","0","Creek M. (SF)",7,2,"20:53","11.9",4.6,7.6,"60.4%",0.3,1,"28.6%",4.9,8.6,"56.7%",1.9,3,"61.9%",2,0.7,2.7,1.3,0.6,2.1,0.1,2.1,"9.6",-1.1,0,"2017-2018","477-got"
"168","0","Buford W. (SG)",11,10,"24:58","11.1",2.8,5.5,"50.8%",1.2,2.6,"44.8%",4,8.2,"48.9%",1.9,2.5,"77.8%",3.2,0.7,3.9,3.1,0.6,1.7,0,2.7,"12.2",-5.5,0,"2017-2018","477-got"
"169","21","Loveridge J. (SF)",34,21,"20:45","7.2",1.1,2.2,"47.4%",1.3,3.7,"34.4%",2.3,5.9,"39.3%",1.2,1.7,"71.2%",2.8,1.5,4.2,1.3,0.7,0.7,0.1,2.6,"8.7",-5,0,"2017-2018","477-got"
"170","8","Smotrycz E. (PF)",17,12,"16:25","6.7",0.5,2.4,"22.0%",1.4,3.6,"38.7%",1.9,6.1,"32.0%",1.4,1.6,"88.9%",3.1,0.7,3.7,0.7,0.5,1,0.2,2.4,"6.5",-3.5,0,"2017-2018","477-got"
"171","3","Lockhart D. (SG)",33,25,"24:39","6.4",1.8,3.4,"51.8%",0.5,1.9,"23.4%",2.2,5.3,"41.5%",1.5,2.2,"68.9%",1.9,1.4,3.2,1.7,1,1,0.1,2.7,"7.6",-5.9,0,"2017-2018","477-got"
"172","1","Watson P. (SG)",1,1,"14:27","6.0",3,3,"100.0%",0,1,"0.0%",3,4,"75.0%",0,0,"0.0%",2,0,2,0,0,2,0,3,"5.0",-4,0,"2017-2018","477-got"
"173","35","Haukohl S. (PF)",33,1,"16:45","5.2",1.2,2,"59.1%",0.6,1.9,"30.6%",1.8,3.9,"45.3%",1.1,1.5,"75.0%",2.4,1.5,3.9,0.9,0.4,0.8,0.6,2.5,"7.7",-0.8,0,"2017-2018","477-got"
"174","10","Kramer D. (PF)",24,2,"12:03","4.8",1.6,3.4,"48.1%",0.3,1,"32.0%",2,4.4,"44.3%",0.5,0.8,"66.7%",2,0.8,2.7,0.5,0.2,0.7,0.3,2.4,"5.1",-2.5,0,"2017-2018","477-got"
"175","5","Williams L. (PG)",29,5,"18:47","4.6",1.2,2.6,"45.9%",0.6,2.4,"23.2%",1.7,4.9,"35.0%",0.6,0.7,"76.2%",0.7,0.4,1.1,2.1,0.6,1,0,1.7,"3.9",-6,0,"2017-2018","477-got"
"176","0","Müller M. (SG)",4,0,"09:22","3.8",0.5,2.3,"22.2%",0.8,2.3,"33.3%",1.3,4.5,"27.8%",0.5,0.5,"100.0%",0.5,0,0.5,0.3,0.3,0.5,0,0,"1.0",-9.5,0,"2017-2018","477-got"
"177","50","Grüttner Bacoul J. (SG)",33,14,"12:44","2.1",0.7,1.4,"48.9%",0.2,0.9,"23.3%",0.9,2.3,"38.7%",0.2,0.3,"55.6%",0.9,0.5,1.3,0.8,0.4,0.7,0.2,1.3,"2.7",-3.1,0,"2017-2018","477-got"
"178","31","Simon N. (PG)",10,1,"13:14","1.2",0.2,0.7,"28.6%",0.2,1.9,"10.5%",0.4,2.6,"15.4%",0.2,0.4,"50.0%",0.4,0.5,0.9,0.5,0.2,0.7,0.1,1.7,"-0.2",-4.7,0,"2017-2018","477-got"
"179","30","Larysz L. (PG)",14,0,"03:33","1.0",0.1,0.7,"20.0%",0.2,0.6,"33.3%",0.4,1.4,"26.3%",0.1,0.1,"100.0%",0.1,0.2,0.4,0.3,0.1,0.2,0,0.5,"0.5",-1.9,0,"2017-2018","477-got"
"180","22","Stechmann L. (SG)",5,0,"00:53","0.0",0,0.2,"0.0%",0,0.2,"0.0%",0,0.4,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0,"-0.4",-1.2,0,"2017-2018","477-got"
"181","0","Reinhardt K. (SG)",12,10,"26:53","14.4",1.4,3.9,"36.2%",3.1,7.4,"41.6%",4.5,11.3,"39.7%",2.3,2.6,"90.3%",1.9,0.2,2.1,2.2,1.1,1.5,0,0.9,"11.2",0.3,0,"2017-2018","418-ulm"
"182","42","Fotu I. (PF)",33,31,"25:25","14.1",5,7.7,"65.6%",0.6,1.1,"54.1%",5.6,8.8,"64.1%",2.2,3,"75.5%",3.2,1.8,5,1,0.7,1.2,0.4,2.3,"16.2",-0.1,0.1,"2017-2018","418-ulm"
"183","12","Lewis T. (SG)",19,6,"23:38","11.6",2.1,4.1,"51.9%",1.6,4.8,"33.0%",3.7,8.8,"41.7%",2.7,3.3,"81.0%",1.5,0.3,1.8,2.1,0.6,1.6,0.1,1.2,"8.7",-0.8,0,"2017-2018","418-ulm"
"184","5","Thompson R. (SF)",33,32,"27:41","10.7",3.3,6,"54.3%",0.5,1.3,"35.7%",3.7,7.3,"51.0%",2.8,3.4,"82.3%",2.3,0.8,3.1,3.1,0.4,1.9,0.2,2,"11.5",-0.3,0,"2017-2018","418-ulm"
"185","17","Butler D. (PF)",23,17,"26:38","10.4",1.7,3.7,"46.5%",1.7,4.4,"39.6%",3.5,8.1,"42.8%",1.7,2.2,"76.0%",3.8,0.7,4.5,0.7,1.1,0.8,0.1,2.9,"10.8",3.2,0,"2017-2018","418-ulm"
"186","8","Akpinar I. (PG)",34,19,"22:59","8.9",1.4,3.1,"43.8%",1.3,3.1,"40.2%",2.6,6.2,"42.0%",2.4,2.8,"88.3%",1.7,0.3,1.9,2.1,0.8,1.4,0.2,2.5,"8.5",-0.6,0,"2017-2018","418-ulm"
"187","40","Harangody L. (PF)",24,7,"22:14","8.5",1.9,4.4,"42.9%",1.1,3.1,"36.0%",3,7.5,"40.0%",1.4,1.6,"84.6%",4.2,1.3,5.5,1.1,0.6,0.7,0.5,2,"10.8",-2.3,0.1,"2017-2018","418-ulm"
"188","6","Günther P. (PG)",33,32,"24:08","7.8",1.4,2.9,"47.9%",1.1,3.3,"33.3%",2.5,6.2,"40.2%",1.7,2.1,"81.2%",1.5,0.1,1.6,3.5,0.2,1.5,0,2.6,"7.3",-0.8,0,"2017-2018","418-ulm"
"189","20","Benimon J. (PF)",22,11,"20:57","7.3",2.8,5.4,"52.5%",0,0.1,"0.0%",2.8,5.5,"51.7%",1.6,2.6,"63.2%",3.2,1.7,4.9,2.5,0.5,1.2,0.5,2.6,"10.8",-1.6,0,"2017-2018","418-ulm"
"190","0","Babic L. (SF)",17,2,"18:30","4.8",0.5,1.2,"45.0%",0.9,2.4,"40.0%",1.5,3.5,"41.7%",0.9,1.4,"65.2%",3.3,0.5,3.8,2.1,0.4,0.9,0.1,1.4,"7.7",-2.1,0,"2017-2018","418-ulm"
"191","44","Krämer D. (SG)",22,0,"09:30","4.6",0.6,1.8,"35.9%",0.8,1.7,"45.9%",1.4,3.5,"40.8%",1,1.3,"78.6%",1.1,0.1,1.3,0.4,0.2,0.5,0.1,1.3,"3.8",0.1,0,"2017-2018","418-ulm"
"192","23","Murry T. (SF)",13,1,"14:46","4.2",1,1.8,"54.2%",0.6,1.8,"34.8%",1.6,3.6,"44.7%",0.3,0.3,"100.0%",1.7,0.4,2.1,1.9,0.9,0.5,0.1,1.3,"6.5",2.9,0,"2017-2018","418-ulm"
"193","0","Ohlbrecht T. (C)",17,2,"11:35","3.8",1.2,2.1,"60.0%",0.2,0.8,"23.1%",1.4,2.8,"50.0%",0.8,1.3,"63.6%",1.4,0.7,2.1,0.8,0.2,0.8,0.2,2.4,"4.4",-4.7,0,"2017-2018","418-ulm"
"194","0","Bretzel N. (C)",2,0,"03:05","3.0",1.5,1.5,"100.0%",0,0.5,"0.0%",1.5,2,"75.0%",0,0,"0.0%",0.5,0,0.5,0,0,0,1,0,"4.0",7.5,0,"2017-2018","418-ulm"
"195","7","Ferner J. (SF)",16,0,"06:27","2.4",0.2,0.4,"42.9%",0.6,1.1,"55.6%",0.8,1.6,"52.0%",0.2,0.3,"75.0%",0.7,0.3,1,0.4,0.1,0.3,0.1,1,"2.9",2.4,0,"2017-2018","418-ulm"
"196","0","Philipps C. (SF)",3,0,"01:38","1.3",0.3,0.3,"100.0%",0,0,"0.0%",0.3,0.3,"100.0%",0.7,0.7,"100.0%",0,0,0,0,0,0,0,0,"1.3",-1.3,0,"2017-2018","418-ulm"
"197","0","Pongo M. (PG)",5,0,"06:23","1.2",0.2,0.8,"25.0%",0.2,0.8,"25.0%",0.4,1.6,"25.0%",0.2,0.4,"50.0%",0.2,0,0.2,0.4,0,0.6,0.2,1.6,"0.0",-0.2,0,"2017-2018","418-ulm"
"198","11","Pape T. (PF)",14,0,"03:49","1.1",0.5,0.6,"77.8%",0,0.2,"0.0%",0.5,0.9,"58.3%",0.1,0.1,"100.0%",0.6,0.3,0.9,0.2,0.2,0.1,0.1,0.6,"2.1",-1.2,0,"2017-2018","418-ulm"
"199","22","Rohwer B. (SF)",2,0,"02:20","0.0",0,1,"0.0%",0,0,"0.0%",0,1,"0.0%",0,0,"0.0%",0,0,0,0,0,0,0,0.5,"-1.0",-2.5,0,"2017-2018","418-ulm"
"200","10","Hulls J. (PG)",34,34,"31:52","15.5",2.7,4.9,"54.8%",2.5,4.9,"51.5%",5.2,9.9,"53.1%",2.5,2.6,"97.7%",3,0.7,3.7,4.2,1.2,2.3,0,1.6,"17.6",-2.9,0,"2017-2018","439-bre"
"201","8","Berhanemeskel J. (SG)",34,34,"28:12","13.9",2.4,5.4,"43.2%",2.3,5.6,"40.1%",4.6,11.1,"41.6%",2.4,2.6,"93.2%",1.7,0.6,2.4,2.5,0.7,1.5,0.1,2,"11.4",-3.8,0,"2017-2018","439-bre"
"202","41","Groselle G. (C)",34,34,"22:16","11.0",4.6,7.1,"63.8%",0,0,"0.0%",4.6,7.1,"63.8%",1.9,3.5,"54.6%",3.1,2.4,5.5,1.3,0.7,1.4,0.8,2.7,"13.6",-1.8,0,"2017-2018","439-bre"
"203","33","Baptiste C. (C)",32,17,"18:42","8.1",2,4.2,"48.5%",0.9,2.8,"34.1%",3,6.9,"42.8%",1.2,1.8,"67.9%",2.8,1.1,3.8,0.8,0.3,1.8,0.3,2.4,"7.0",-5.4,0,"2017-2018","439-bre"
"204","14","Elliott I. (PF)",33,17,"23:01","7.0",1.3,2.7,"47.7%",1.2,3.8,"32.3%",2.5,6.4,"38.7%",0.8,1,"81.3%",3.2,1.2,4.4,1.1,0.6,1,0.4,2.4,"8.3",-1.6,0,"2017-2018","439-bre"
"205","3","Kessens M. (PF)",32,0,"15:46","6.6",2.6,4.2,"61.5%",0,0.1,"0.0%",2.6,4.3,"60.1%",1.4,2.3,"60.0%",3.3,1,4.3,0.5,0.3,1.1,0.5,2.7,"8.6",-4.3,0,"2017-2018","439-bre"
"206","30","Brembly D. (SF)",17,2,"16:20","6.2",1.1,2.4,"47.5%",1.1,2.6,"40.0%",2.2,5,"43.5%",0.8,1.2,"70.0%",1.8,0.5,2.2,0.7,0.5,1.1,0.1,1.9,"5.4",-3.8,0,"2017-2018","439-bre"
"207","12","Bussey T. (SG)",24,0,"17:25","5.2",1.3,4,"33.0%",0.3,2.1,"16.0%",1.7,6.1,"27.2%",1.5,2.3,"68.5%",1.1,0.3,1.4,1.4,0.4,1.3,0,1.3,"1.9",-6.2,0,"2017-2018","439-bre"
"208","9","Bleck F. (SF)",33,26,"21:29","4.8",1.4,2.5,"54.9%",0.3,1,"32.4%",1.7,3.5,"48.3%",1.1,1.9,"58.1%",2.5,1.2,3.7,1.7,0.4,1.1,0.3,2.7,"7.1",-0.3,0,"2017-2018","439-bre"
"209","7","Breitlauch A. (SG)",28,0,"06:50","2.6",0.5,0.8,"68.2%",0.4,0.8,"52.2%",1,1.6,"60.0%",0.2,0.4,"50.0%",0.6,0.3,0.8,0.3,0.2,0.3,0.1,1.1,"2.8",-1.5,0,"2017-2018","439-bre"
"210","2","Johnson D. (SF)",33,6,"13:46","2.4",0.3,1.3,"23.8%",0.5,1.9,"25.8%",0.8,3.2,"25.0%",0.3,0.4,"78.6%",1.2,0.4,1.5,0.7,0.2,0.8,0.1,1.4,"1.6",-3.7,0,"2017-2018","439-bre"
"211","18","Wendt L. (PG)",15,0,"08:54","2.1",0.4,0.9,"46.2%",0.1,1.3,"10.0%",0.5,2.2,"24.2%",0.9,1.1,"82.4%",1,0.3,1.3,1.3,0.5,1.4,0,1.1,"1.9",-1.3,0,"2017-2018","439-bre"
"212","0","Hundt J. (PG)",5,0,"00:56","0.0",0,0.2,"0.0%",0,0.4,"0.0%",0,0.6,"0.0%",0,0,"0.0%",0.2,0,0.2,0.4,0,0,0,0,"0.0",1.2,0,"2017-2018","439-bre"
"213","11","Jenkins J. (SG)",30,30,"28:42","15.1",2.3,4.6,"50.4%",2.7,6,"44.8%",5,10.6,"47.2%",2.4,2.9,"82.6%",2.1,0.6,2.6,3.3,0.9,1.4,0,1.7,"14.4",1.8,0,"2017-2018","483-jen"
"214","0","Weaver K. (SF)",17,17,"28:02","12.0",3.8,6.5,"57.7%",0.7,2.8,"25.5%",4.5,9.3,"48.1%",2.4,3.3,"71.4%",3.1,1.1,4.2,3.6,1.6,1.9,0.6,2.8,"14.4",-2.8,0,"2017-2018","483-jen"
"215","12","Bowlin S. (PG)",33,29,"27:33","11.6",1,2.7,"37.5%",2.5,6.1,"40.6%",3.5,8.8,"39.7%",2.2,2.7,"80.9%",2.6,0.3,2.9,5.2,1.6,2.4,0,2.9,"13.1",-2.8,0,"2017-2018","483-jen"
"216","15","Allen D. (PF)",34,33,"25:56","11.0",4.7,9.2,"51.1%",0,0.1,"25.0%",4.7,9.3,"50.8%",1.5,2.3,"65.8%",2.7,1.4,4.1,1.4,0.9,1.2,0.2,2.4,"11.1",-1.3,0,"2017-2018","483-jen"
"217","3","Mazeika M. (SG)",22,8,"19:23","9.1",1.7,4,"41.6%",0.9,2,"42.2%",2.5,6.1,"41.8%",3.2,4.1,"76.9%",1.6,0.6,2.2,2.6,0.4,1.9,0,2,"7.9",-2.8,0,"2017-2018","483-jen"
"218","5","Ugrai M. (PF)",34,27,"19:42","7.4",1.6,2.9,"57.7%",1,2.7,"37.6%",2.7,5.6,"47.9%",1.1,1.4,"76.6%",2.1,0.9,3,0.7,0.6,0.7,0.5,3,"8.3",-2.6,0,"2017-2018","483-jen"
"219","32","Spearman B. (SG)",17,5,"17:42","7.2",1.6,3.6,"45.9%",0.8,2.4,"32.5%",2.4,5.9,"40.6%",1.6,2.1,"77.8%",1.8,1.2,3,1.1,0.7,0.9,0.1,2.4,"7.3",-1.5,0,"2017-2018","483-jen"
"220","23","McElroy I. (SF)",28,13,"24:26","6.9",1.9,4.2,"46.2%",0.7,2.2,"32.8%",2.6,6.4,"41.6%",0.9,1,"82.8%",3,0.9,4,3.5,0.8,1.4,0,1.3,"9.8",-1.1,0,"2017-2018","483-jen"
"221","0","Wolf J. (PF)",22,1,"15:53","5.6",1.1,1.8,"60.0%",0.9,2.5,"36.4%",2,4.3,"46.3%",0.7,1,"71.4%",2.5,1.4,3.9,0.6,0.5,0.6,0.2,2.2,"7.5",-0.9,0,"2017-2018","483-jen"
"222","50","Mackeldanz O. (C)",32,0,"11:31","4.3",1.4,2.1,"68.7%",0,0,"0.0%",1.4,2.1,"68.7%",1.4,2.2,"65.7%",1.8,1.1,2.8,0.2,0.4,1,0.5,2.1,"5.9",-0.2,0,"2017-2018","483-jen"
"223","7","Reyes-Napoles E. (PG)",34,2,"14:07","3.7",0.6,1.1,"48.7%",0.7,2.6,"28.1%",1.3,3.8,"34.4%",0.3,0.5,"68.8%",0.9,0.2,1.2,0.7,0.4,0.9,0,2.4,"2.4",-2.2,0,"2017-2018","483-jen"
"224","8","Clay O. (C)",29,5,"12:15","3.4",1.3,2.6,"50.7%",0.1,0.2,"50.0%",1.4,2.8,"50.6%",0.5,0.8,"63.6%",1.6,0.6,2.2,0.3,0.3,0.6,0.4,2,"4.4",-2.9,0,"2017-2018","483-jen"
"225","17","Pilcevic R. (PG)",3,0,"10:08","1.7",0.3,0.7,"50.0%",0.3,1.7,"20.0%",0.7,2.3,"28.6%",0,0.7,"0.0%",0.7,0.3,1,2.3,0,0.7,0,1.3,"2.0",-1,0,"2017-2018","483-jen"
"226","0","Radojicic V. (PG)",3,0,"05:44","1.0",0,0.7,"0.0%",0,0.3,"0.0%",0,1,"0.0%",1,1.3,"75.0%",0.3,0,0.3,0,0,1,0,0.7,"-1.0",-2.3,0,"2017-2018","483-jen"
"227","33","Heber J. (PG)",6,0,"03:54","0.2",0,0.2,"0.0%",0,0.3,"0.0%",0,0.5,"0.0%",0.2,0.3,"50.0%",0.3,0,0.3,0.7,0.3,0.3,0,0.8,"0.5",-1.5,0,"2017-2018","483-jen"
